"Year","AgeGroup","Occupation","Employment","Sex","Count"
2005,"25-34","WE","LF","M",8.1
2005,"25-34","WE","FT","M",7.7
2005,"25-34","OG","LF","M",28.8
2005,"25-34","OG","LF","F",10.3
2005,"25-34","OG","FT","M",27.2
2005,"25-34","OG","FT","F",9.3
2005,"25-34","TH","LF","M",540.3
2005,"25-34","TH","LF","F",644
2005,"25-34","TH","FT","M",469.6
2005,"25-34","TH","FT","F",496.2
2005,"25-34","TH","PT","M",36.1
2005,"25-34","TH","PT","F",108.8
2005,"25-34","TH","UN","M",34.6
2005,"25-34","TH","UN","F",39.1
2005,"25-34","TH","UR","M",6.4
2005,"25-34","TH","UR","F",6.1
2005,"35-44","AS","LF","M",17.6
2005,"35-44","AS","FT","M",17.1
2005,"35-44","CA","LF","M",10.4
2005,"35-44","CA","FT","M",9.6
2005,"35-44","EL","LF","M",16.8
2005,"35-44","EL","FT","M",16
2005,"35-44","EI","LF","M",16.1
2005,"35-44","EI","LF","F",4
2005,"35-44","EI","FT","M",14.5
2005,"35-44","EI","FT","F",3.8
2005,"35-44","EF","LF","M",7.3
2005,"35-44","EF","FT","M",6.4
2005,"35-44","FS","LF","M",15.4
2005,"35-44","FS","LF","F",13.7
2005,"35-44","FS","FT","M",13.5
2005,"35-44","FS","FT","F",10.6
2005,"35-44","FS","PT","F",2.6
2005,"35-44","HE","LF","M",2
2005,"35-44","HE","LF","F",8.1
2005,"35-44","HE","FT","M",2
2005,"35-44","HE","FT","F",5.5
2005,"35-44","HE","PT","F",2.5
2005,"35-44","TH","LF","M",31.4
2005,"35-44","TH","FT","M",29.4
2005,"35-44","HE","LF","M",7.9
2005,"35-44","HE","FT","M",7.4
2005,"35-44","IF","LF","M",12.8
2005,"35-44","IF","FT","M",11.5
2005,"35-44","LH","LF","M",3.9
2005,"35-44","LH","FT","M",3.4
2005,"35-44","MA","LF","M",12.9
2005,"35-44","MA","FT","M",12.6
2005,"35-44","PP","LF","M",12.4
2005,"35-44","PP","LF","F",7.3
2005,"35-44","PP","FT","M",11.6
2005,"35-44","PP","FT","F",6.9
2005,"35-44","LH","LF","M",20.9
2005,"35-44","LH","FT","M",20.5
2005,"35-44","PP","LF","M",6
2005,"35-44","PP","FT","M",5
2005,"35-44","TH","LF","M",42.5
2005,"35-44","TH","LF","F",11
2005,"35-44","TH","FT","M",35.7
2005,"35-44","TH","FT","F",7.8
2005,"35-44","TH","PT","M",3.2
2005,"35-44","TH","PT","F",2.8
2005,"35-44","TH","UN","M",3.7
2005,"35-44","TH","UR","M",8.7
2005,"35-44","WE","LF","M",11.4
2005,"35-44","WE","FT","M",10.6
2005,"35-44","OG","LF","M",29.7
2005,"35-44","OG","LF","F",9.5
2005,"35-44","OG","FT","M",29
2005,"35-44","OG","FT","F",8.9
2005,"35-44","TH","LF","M",672.2
2005,"35-44","TH","LF","F",778.5
2005,"35-44","TH","FT","M",615.4
2005,"35-44","TH","FT","F",585.6
2005,"35-44","TH","PT","M",24.9
2005,"35-44","TH","PT","F",147.7
2005,"35-44","TH","UN","M",31.9
2005,"35-44","TH","UN","F",45.3
2005,"35-44","TH","UR","M",4.7
2005,"35-44","TH","UR","F",5.8
2005,"45-54","AS","LF","M",12.1
2005,"45-54","AS","FT","M",11.5
2005,"45-54","CA","LF","M",6.6
2005,"45-54","CA","FT","M",6.3
2005,"45-54","EL","LF","M",13.1
2005,"45-54","EL","FT","M",12.9
2005,"45-54","EI","LF","M",12
2005,"45-54","EI","LF","F",4.2
2005,"45-54","EI","FT","M",11.2
2005,"45-54","EI","FT","F",3.6
2005,"45-54","EF","LF","M",4.4
2005,"45-54","EF","FT","M",3.9
2005,"45-54","FS","LF","M",12
2005,"45-54","FS","LF","F",12.8
2005,"45-54","FS","FT","M",10.1
2005,"45-54","FS","FT","F",10.1
2005,"45-54","FS","PT","F",2.2
2005,"45-54","HE","LF","M",1.5
2005,"45-54","HE","LF","F",6.5
2005,"45-54","HE","FT","F",4.9
2005,"45-54","HE","PT","F",1.6
2005,"45-54","TH","LF","M",29.8
2005,"45-54","TH","FT","M",28.1
2005,"45-54","HE","LF","M",8.1
2005,"45-54","HE","FT","M",7.6
2005,"45-54","IF","LF","M",8.2
2005,"45-54","IF","FT","M",7
2005,"45-54","LH","LF","M",2.2
2005,"45-54","LH","FT","M",1.8
2005,"45-54","MA","LF","M",12.6
2005,"45-54","MA","FT","M",12.1
2005,"45-54","PP","LF","M",9.6
2005,"45-54","PP","LF","F",3
2005,"45-54","PP","FT","M",9
2005,"45-54","PP","FT","F",2.9
2005,"45-54","LH","LF","M",21.8
2005,"45-54","LH","FT","M",19.9
2005,"45-54","PP","LF","M",4.6
2005,"45-54","PP","FT","M",4.1
2005,"45-54","TH","LF","M",36.8
2005,"45-54","TH","LF","F",11.4
2005,"45-54","TH","FT","M",33.5
2005,"45-54","TH","FT","F",8.4
2005,"45-54","TH","PT","M",2.1
2005,"45-54","TH","PT","F",2.3
2005,"45-54","WE","LF","M",8.4
2005,"45-54","WE","FT","M",7.9
2005,"45-54","OG","LF","M",27.7
2005,"45-54","OG","LF","F",7
2005,"45-54","OG","FT","M",27.1
2005,"45-54","OG","FT","F",6.7
2005,"45-54","TH","LF","M",586.5
2005,"45-54","TH","LF","F",687.2
2005,"45-54","TH","FT","M",534.2
2005,"45-54","TH","FT","F",524.5
2005,"45-54","TH","PT","M",25.1
2005,"45-54","TH","PT","F",126
2005,"45-54","TH","UN","M",27.2
2005,"45-54","TH","UN","F",36.8
2005,"45-54","TH","UR","M",4.6
2005,"45-54","TH","UR","F",5.4
2005,"55-64","AS","LF","M",5.5
2005,"55-64","AS","FT","M",4.6
2005,"55-64","CA","LF","M",4
2005,"55-64","CA","FT","M",3.4
2005,"55-64","EL","LF","M",8.2
2005,"55-64","EL","FT","M",7.8
2005,"55-64","EI","LF","M",5.5
2005,"55-64","EI","FT","M",4.7
2005,"55-64","EF","LF","M",2.1
2005,"55-64","EF","FT","M",2
2005,"55-64","FS","LF","M",5.3
2005,"55-64","FS","LF","F",5.6
2005,"55-64","FS","FT","M",5
2005,"55-64","FS","FT","F",3.8
2005,"55-64","FS","PT","F",1.6
2005,"55-64","HE","LF","M",2.1
2005,"55-64","HE","LF","F",2.9
2005,"55-64","HE","FT","M",1.9
2005,"55-64","HE","FT","F",1.8
2005,"55-64","TH","LF","M",14.9
2005,"55-64","TH","FT","M",13.7
2005,"55-64","HE","LF","M",3.9
2005,"55-64","HE","FT","M",3.3
2005,"55-64","IF","LF","M",3.6
2005,"55-64","IF","FT","M",3.2
2005,"55-64","LH","LF","M",2.3
2005,"55-64","LH","FT","M",1.9
2005,"55-64","MA","LF","M",5.1
2005,"55-64","MA","FT","M",4.9
2005,"55-64","PP","LF","M",3.6
2005,"55-64","PP","LF","F",1.9
2005,"55-64","PP","FT","M",3.4
2005,"55-64","PP","FT","F",1.9
2005,"55-64","LH","LF","M",9.3
2005,"55-64","LH","FT","M",8.7
2005,"55-64","PP","LF","M",2.6
2005,"55-64","PP","FT","M",2.3
2005,"55-64","TH","LF","M",22.9
2005,"55-64","TH","LF","F",8.4
2005,"55-64","TH","FT","M",19.8
2005,"55-64","TH","FT","F",6.6
2005,"55-64","TH","PT","M",2.3
2005,"55-64","TH","PT","F",1.6
2005,"55-64","WE","LF","M",4.1
2005,"55-64","WE","FT","M",3.8
2005,"55-64","OG","LF","M",9.5
2005,"55-64","OG","LF","F",2.5
2005,"55-64","OG","FT","M",8.5
2005,"55-64","OG","FT","F",2
2005,"55-64","TH","LF","M",326.3
2005,"55-64","TH","LF","F",327.2
2005,"55-64","TH","FT","M",278.4
2005,"55-64","TH","FT","F",222.5
2005,"55-64","TH","PT","M",33.8
2005,"55-64","TH","PT","F",87.9
2005,"55-64","TH","UN","M",14
2005,"55-64","TH","UN","F",16.8
2005,"55-64","TH","UR","M",4.3
2005,"55-64","TH","UR","F",5.1
2005,"65+","TH","LF","M",2.1
2005,"65+","TH","LF","M",2.8
2005,"65+","TH","PT","M",1.5
2005,"65+","TH","LF","M",72.4
2005,"65+","TH","LF","F",44.5
2005,"65+","TH","FT","M",45.1
2005,"65+","TH","FT","F",17.9
2005,"65+","TH","PT","M",25.2
2005,"65+","TH","PT","F",24.6
2005,"65+","TH","UN","M",2.1
2005,"65+","TH","UN","F",2.1
2005,"65+","TH","UR","M",2.9
2005,"65+","TH","UR","F",4.7
2006,"15-24","AS","LF","M",10.9
2006,"15-24","AS","FT","M",8.8
2006,"15-24","CA","LF","M",6.8
2006,"15-24","CA","FT","M",6.2
2006,"15-24","EL","LF","M",6
2006,"15-24","EL","FT","M",5.7
2006,"15-24","EI","LF","M",5.1
2006,"15-24","EI","FT","M",4.1
2006,"15-24","EF","LF","M",5.4
2006,"15-24","EF","FT","M",4.7
2006,"15-24","FS","LF","M",32.5
2006,"15-24","FS","LF","F",14.1
2006,"15-24","FS","FT","M",13.6
2006,"15-24","FS","FT","F",6.2
2006,"15-24","FS","PT","M",15.2
2006,"15-24","FS","PT","F",6.6
2006,"15-24","FS","UN","M",3.7
2006,"15-24","FS","UR","M",11.4
2006,"15-24","HE","LF","F",5.8
2006,"15-24","HE","FT","F",4.5
2006,"15-24","TH","LF","M",5.9
2006,"15-24","TH","FT","M",5.1
2006,"15-24","HE","LF","M",3.1
2006,"15-24","HE","FT","M",2.9
2006,"15-24","IF","LF","M",6.5
2006,"15-24","IF","FT","M",4.8
2006,"15-24","LH","LF","M",11.2
2006,"15-24","LH","LF","F",1.9
2006,"15-24","LH","FT","M",6.6
2006,"15-24","LH","PT","M",2.8
2006,"15-24","LH","UN","M",1.8
2006,"15-24","LH","UR","M",16.1
2006,"15-24","MA","LF","M",3.4
2006,"15-24","MA","FT","M",3.1
2006,"15-24","PP","LF","M",4.7
2006,"15-24","PP","LF","F",2
2006,"15-24","PP","FT","M",3.5
2006,"15-24","PP","FT","F",1.8
2006,"15-24","LH","LF","M",4.3
2006,"15-24","LH","FT","M",3.7
2006,"15-24","PP","LF","M",4.2
2006,"15-24","PP","FT","M",3.9
2006,"15-24","TH","LF","M",49.5
2006,"15-24","TH","LF","F",5.3
2006,"15-24","TH","FT","M",31.9
2006,"15-24","TH","FT","F",3
2006,"15-24","TH","PT","M",10.1
2006,"15-24","TH","PT","F",1.5
2006,"15-24","TH","UN","M",7.5
2006,"15-24","TH","UR","M",15.2
2006,"15-24","WE","LF","M",3.4
2006,"15-24","WE","FT","M",2.7
2006,"15-24","OG","LF","M",13.1
2006,"15-24","OG","LF","F",3.6
2006,"15-24","OG","FT","M",10
2006,"15-24","OG","FT","F",2.6
2006,"15-24","OG","PT","M",2.4
2006,"15-24","TH","LF","M",383.9
2006,"15-24","TH","LF","F",512.5
2006,"15-24","TH","FT","M",165.8
2006,"15-24","TH","FT","F",190.7
2006,"15-24","TH","PT","M",157.7
2006,"15-24","TH","PT","F",258.9
2006,"15-24","TH","UN","M",60.4
2006,"15-24","TH","UN","F",63
2006,"15-24","TH","UR","M",15.7
2006,"15-24","TH","UR","F",12.3
2006,"25-34","AS","LF","M",19
2006,"25-34","AS","FT","M",18
2006,"25-34","CA","LF","M",8.3
2006,"25-34","CA","FT","M",7.6
2006,"25-34","EL","LF","M",11.4
2006,"25-34","EL","FT","M",10.9
2006,"25-34","EI","LF","M",11.9
2006,"25-34","EI","LF","F",1.7
2006,"25-34","EI","FT","M",11.3
2006,"25-34","EI","FT","F",1.7
2006,"25-34","EF","LF","M",7.3
2006,"25-34","EF","FT","M",6.2
2006,"25-34","FS","LF","M",15.1
2006,"25-34","FS","LF","F",10.2
2006,"25-34","FS","FT","M",13
2006,"25-34","FS","FT","F",7.3
2006,"25-34","FS","PT","F",2.4
2006,"25-34","HE","LF","M",3.2
2006,"25-34","HE","LF","F",11
2006,"25-34","HE","FT","M",2.8
2006,"25-34","HE","FT","F",8.8
2006,"25-34","HE","PT","F",2.1
2006,"25-34","TH","LF","M",19.8
2006,"25-34","TH","FT","M",18.5
2006,"25-34","HE","LF","M",5
2006,"25-34","HE","FT","M",4.6
2006,"25-34","IF","LF","M",8.1
2006,"25-34","IF","FT","M",6.6
2006,"25-34","LH","LF","M",6.2
2006,"25-34","LH","FT","M",4.5
2006,"25-34","MA","LF","M",8.6
2006,"25-34","MA","FT","M",7.9
2006,"25-34","PP","LF","M",10
2006,"25-34","PP","LF","F",2.4
2006,"25-34","PP","FT","M",9.6
2006,"25-34","PP","FT","F",2
2006,"25-34","LH","LF","M",12.3
2006,"25-34","LH","FT","M",11.8
2006,"25-34","PP","LF","M",6.9
2006,"25-34","PP","FT","M",6.5
2006,"25-34","TH","LF","M",35.1
2006,"25-34","TH","LF","F",6.7
2006,"25-34","TH","FT","M",29.7
2006,"25-34","TH","FT","F",4.9
2006,"25-34","TH","PT","M",1.7
2006,"25-34","TH","UN","M",3.8
2006,"25-34","TH","UR","M",10.8
2006,"25-34","WE","LF","M",8
2006,"25-34","WE","FT","M",7.3
2006,"25-34","OG","LF","M",31.7
2006,"25-34","OG","LF","F",9.6
2006,"25-34","OG","FT","M",30.2
2006,"25-34","OG","FT","F",8.6
2006,"25-34","TH","LF","M",531.6
2006,"25-34","TH","LF","F",643.7
2006,"25-34","TH","FT","M",468.4
2006,"25-34","TH","FT","F",504.8
2006,"25-34","TH","PT","M",30.8
2006,"25-34","TH","PT","F",100
2006,"25-34","TH","UN","M",32.3
2006,"25-34","TH","UN","F",38.9
2006,"25-34","TH","UR","M",6.1
2006,"25-34","TH","UR","F",6
2006,"35-44","AS","LF","M",17.3
2006,"35-44","AS","FT","M",16.3
2006,"35-44","CA","LF","M",9.8
2006,"35-44","CA","FT","M",9.3
2006,"35-44","EL","LF","M",12.4
2006,"35-44","EL","FT","M",11.7
2006,"35-44","EI","LF","M",11.9
2006,"35-44","EI","LF","F",3.5
2006,"35-44","EI","FT","M",11.3
2006,"35-44","EI","FT","F",3.2
2006,"35-44","EF","LF","M",6.4
2006,"35-44","EF","FT","M",5.6
2006,"35-44","FS","LF","M",13.4
2006,"35-44","FS","LF","F",13.5
2006,"35-44","FS","FT","M",11.3
2006,"35-44","FS","FT","F",10.7
2006,"35-44","FS","PT","F",1.9
2006,"35-44","HE","LF","M",3.5
2006,"35-44","HE","LF","F",10.1
2006,"35-44","HE","FT","M",3.2
2006,"35-44","HE","FT","F",7.2
2006,"35-44","HE","PT","F",2.8
2006,"35-44","TH","LF","M",35.8
2006,"35-44","TH","FT","M",34
2006,"35-44","HE","LF","M",8.6
2006,"35-44","HE","FT","M",8.1
2006,"35-44","IF","LF","M",11.5
2006,"35-44","IF","FT","M",10
2006,"35-44","LH","LF","M",4.7
2006,"35-44","LH","FT","M",3.4
2006,"35-44","MA","LF","M",14.3
2006,"35-44","MA","FT","M",13.3
2006,"35-44","PP","LF","M",13.4
2006,"35-44","PP","LF","F",4.4
2006,"35-44","PP","FT","M",11.8
2006,"35-44","PP","FT","F",3.8
2006,"35-44","PP","UN","M",1.5
2006,"35-44","PP","UR","M",11.2
2006,"35-44","LH","LF","M",16
2006,"35-44","LH","FT","M",15.6
2006,"35-44","PP","LF","M",5.3
2006,"35-44","PP","FT","M",4.6
2006,"35-44","TH","LF","M",42.7
2006,"35-44","TH","LF","F",10.9
2006,"35-44","TH","FT","M",37
2006,"35-44","TH","FT","F",8
2006,"35-44","TH","PT","M",1.7
2006,"35-44","TH","PT","F",1.9
2006,"35-44","TH","UN","M",4
2006,"35-44","TH","UR","M",9.4
2006,"35-44","WE","LF","M",8.6
2006,"35-44","WE","FT","M",8.1
2006,"35-44","OG","LF","M",28.5
2006,"35-44","OG","LF","F",10.9
2006,"35-44","OG","FT","M",26.8
2006,"35-44","OG","FT","F",9.6
2006,"35-44","TH","LF","M",667.6
2006,"35-44","TH","LF","F",757.5
2006,"35-44","TH","FT","M",612.9
2006,"35-44","TH","FT","F",582
2006,"35-44","TH","PT","M",24.5
2006,"35-44","TH","PT","F",135.4
2006,"35-44","TH","UN","M",30.2
2006,"35-44","TH","UN","F",40.1
2006,"35-44","TH","UR","M",4.5
2006,"35-44","TH","UR","F",5.3
2006,"45-54","AS","LF","M",14.4
2006,"45-54","AS","FT","M",13.8
2006,"45-54","CA","LF","M",8.1
2006,"45-54","CA","FT","M",7.4
2006,"45-54","EL","LF","M",15.9
2006,"45-54","EL","LF","F",1.5
2006,"45-54","EL","FT","M",14.9
2006,"45-54","EI","LF","M",12.1
2006,"45-54","EI","LF","F",2.7
2006,"45-54","EI","FT","M",11.7
2006,"45-54","EI","FT","F",2.2
2006,"45-54","EF","LF","M",4.2
2006,"45-54","EF","FT","M",3.5
2006,"45-54","FS","LF","M",12.5
2006,"45-54","FS","LF","F",12.3
2006,"45-54","FS","FT","M",11.3
2006,"45-54","FS","FT","F",8.7
2006,"45-54","FS","PT","F",2.6
2006,"45-54","HE","LF","M",1.6
2006,"45-54","HE","LF","F",7
2006,"45-54","HE","FT","F",4.6
2006,"45-54","HE","PT","F",2.3
2006,"45-54","TH","LF","M",28.9
2006,"45-54","TH","FT","M",26.8
2006,"45-54","HE","LF","M",8
2006,"45-54","HE","FT","M",7.2
2006,"45-54","IF","LF","M",8.9
2006,"45-54","IF","FT","M",8.1
2006,"45-54","LH","LF","M",4.1
2006,"45-54","LH","FT","M",3.5
2006,"45-54","MA","LF","M",13
2006,"45-54","MA","FT","M",12
2006,"45-54","PP","LF","M",9.6
2006,"45-54","PP","LF","F",3.2
2006,"45-54","PP","FT","M",8.9
2006,"45-54","PP","FT","F",2.9
2006,"45-54","LH","LF","M",19
2006,"45-54","LH","FT","M",18
2006,"45-54","PP","LF","M",5.8
2006,"45-54","PP","FT","M",5.4
2006,"45-54","TH","LF","M",42.7
2006,"45-54","TH","LF","F",12.1
2006,"45-54","TH","FT","M",38.2
2006,"45-54","TH","FT","F",9.8
2006,"45-54","TH","PT","M",2.6
2006,"45-54","TH","PT","F",1.9
2006,"45-54","TH","UN","M",1.9
2006,"45-54","TH","UR","M",4.4
2006,"45-54","WE","LF","M",8.9
2006,"45-54","WE","FT","M",8.2
2006,"45-54","OG","LF","M",30.2
2006,"45-54","OG","LF","F",8.6
2006,"45-54","OG","FT","M",29
2006,"45-54","OG","FT","F",8
2006,"45-54","TH","LF","M",592.4
2006,"45-54","TH","LF","F",718.7
2006,"45-54","TH","FT","M",543.2
2006,"45-54","TH","FT","F",556.6
2006,"45-54","TH","PT","M",26.4
2006,"45-54","TH","PT","F",133.2
2006,"45-54","TH","UN","M",22.8
2006,"45-54","TH","UN","F",28.9
2006,"45-54","TH","UR","M",3.8
2006,"45-54","TH","UR","F",4
2006,"55-64","AS","LF","M",6.8
2006,"55-64","AS","FT","M",5.7
2006,"55-64","CA","LF","M",2.8
2006,"55-64","CA","FT","M",2.5
2006,"55-64","EL","LF","M",6.5
2006,"55-64","EL","FT","M",6.1
2006,"55-64","EI","LF","M",4.2
2006,"55-64","EI","LF","F",2.1
2006,"55-64","EI","FT","M",3.7
2006,"55-64","EI","FT","F",1.8
2006,"55-64","EF","LF","M",1.9
2006,"55-64","EF","FT","M",1.6
2006,"55-64","FS","LF","M",6
2006,"55-64","FS","LF","F",8.2
2006,"55-64","FS","FT","M",5.3
2006,"55-64","FS","FT","F",6
2006,"55-64","FS","PT","F",1.5
2006,"55-64","HE","LF","F",3
2006,"55-64","HE","FT","F",1.6
2006,"55-64","TH","LF","M",16.2
2006,"55-64","TH","FT","M",14.9
2006,"55-64","HE","LF","M",2.8
2006,"55-64","HE","FT","M",2.5
2006,"55-64","IF","LF","M",4.2
2006,"55-64","IF","FT","M",3.5
2006,"55-64","LH","LF","M",1.5
2006,"55-64","MA","LF","M",5.7
2006,"55-64","MA","FT","M",5.4
2006,"55-64","PP","LF","M",4
2006,"55-64","PP","LF","F",1.6
2006,"55-64","PP","FT","M",3.8
2006,"55-64","PP","FT","F",1.6
2006,"55-64","LH","LF","M",9
2006,"55-64","LH","FT","M",8.1
2006,"55-64","PP","LF","M",1.7
2006,"55-64","TH","LF","M",24.1
2006,"55-64","TH","LF","F",7.9
2006,"55-64","TH","FT","M",19.8
2006,"55-64","TH","FT","F",5.4
2006,"55-64","TH","PT","M",2.8
2006,"55-64","TH","PT","F",2.3
2006,"55-64","TH","UN","M",1.5
2006,"55-64","TH","UR","M",6.2
2006,"55-64","WE","LF","M",5.5
2006,"55-64","WE","FT","M",5
2006,"55-64","OG","LF","M",9.6
2006,"55-64","OG","LF","F",2.3
2006,"55-64","OG","FT","M",8.7
2006,"55-64","OG","FT","F",1.9
2006,"55-64","TH","LF","M",337.2
2006,"55-64","TH","LF","F",357
2006,"55-64","TH","FT","M",284.5
2006,"55-64","TH","FT","F",251.9
2006,"55-64","TH","PT","M",37.3
2006,"55-64","TH","PT","F",88.6
2006,"55-64","TH","UN","M",15.4
2006,"55-64","TH","UN","F",16.5
2006,"55-64","TH","UR","M",4.6
2006,"55-64","TH","UR","F",4.6
2006,"65+","TH","LF","M",3
2006,"65+","TH","PT","M",1.5
2006,"65+","TH","LF","M",73.8
2006,"65+","TH","LF","F",46.2
2006,"65+","TH","FT","M",42.2
2006,"65+","TH","FT","F",19.1
2006,"65+","TH","PT","M",28.2
2006,"65+","TH","PT","F",25.2
2006,"65+","TH","UN","M",3.4
2006,"65+","TH","UN","F",1.9
2006,"65+","TH","UR","M",4.6
2006,"65+","TH","UR","F",4.1
2007,"15-24","AS","LF","M",10.6
2007,"15-24","AS","FT","M",8.6
2007,"15-24","CA","LF","M",6.4
2007,"15-24","CA","FT","M",5.1
2007,"15-24","EL","LF","M",9.2
2007,"15-24","EL","FT","M",8.3
2007,"15-24","EI","LF","M",5
2007,"15-24","EI","FT","M",3.5
2007,"15-24","EF","LF","M",4.3
2007,"15-24","EF","FT","M",3.3
2007,"15-24","FS","LF","M",35.5
2007,"15-24","FS","LF","F",16.9
2007,"15-24","FS","FT","M",14.3
2007,"15-24","FS","FT","F",8.3
2007,"15-24","FS","PT","M",18.7
2007,"15-24","FS","PT","F",8.1
2007,"15-24","FS","UN","M",2.4
2007,"15-24","FS","UR","M",6.8
2007,"15-24","HE","LF","F",6
2007,"15-24","HE","FT","F",4.4
2007,"15-24","HE","PT","F",1.5
2007,"15-24","TH","LF","M",4.5
2007,"15-24","TH","FT","M",4.3
2007,"15-24","HE","LF","M",2.4
2007,"15-24","HE","FT","M",2
2007,"15-24","IF","LF","M",5.6
2007,"15-24","IF","FT","M",4.8
2007,"15-24","LH","LF","M",15.1
2007,"15-24","LH","LF","F",2.3
2007,"15-24","LH","FT","M",10.3
2007,"15-24","LH","FT","F",1.7
2007,"15-24","LH","PT","M",3.1
2007,"15-24","LH","UN","M",1.7
2007,"15-24","LH","UR","M",11.3
2007,"15-24","MA","LF","M",3.3
2007,"15-24","MA","FT","M",2.5
2007,"15-24","PP","LF","M",3.9
2007,"15-24","PP","FT","M",3.5
2007,"15-24","LH","LF","M",4.1
2007,"15-24","LH","FT","M",3.8
2007,"15-24","PP","LF","M",4.2
2007,"15-24","PP","FT","M",3.9
2007,"15-24","TH","LF","M",49.1
2007,"15-24","TH","LF","F",5.7
2007,"15-24","TH","FT","M",29.2
2007,"15-24","TH","FT","F",2.9
2007,"15-24","TH","PT","M",11.7
2007,"15-24","TH","UN","M",8.2
2007,"15-24","TH","UR","M",16.7
2007,"15-24","WE","LF","M",4.5
2007,"15-24","WE","FT","M",3.3
2007,"15-24","OG","LF","M",11
2007,"15-24","OG","LF","F",5
2007,"15-24","OG","FT","M",9.1
2007,"15-24","OG","FT","F",3.6
2007,"15-24","TH","LF","M",391.1
2007,"15-24","TH","LF","F",521.3
2007,"15-24","TH","FT","M",167.2
2007,"15-24","TH","FT","F",189.1
2007,"15-24","TH","PT","M",162
2007,"15-24","TH","PT","F",271.2
2007,"15-24","TH","UN","M",61.9
2007,"15-24","TH","UN","F",61
2007,"15-24","TH","UR","M",15.8
2007,"15-24","TH","UR","F",11.7
2007,"25-34","AS","LF","M",16.9
2007,"25-34","AS","FT","M",16.1
2007,"25-34","CA","LF","M",7.7
2007,"25-34","CA","FT","M",7.1
2007,"25-34","EL","LF","M",13.2
2007,"25-34","EL","FT","M",12.4
2007,"25-34","EI","LF","M",10.3
2007,"25-34","EI","LF","F",1.5
2007,"25-34","EI","FT","M",8.8
2007,"25-34","EF","LF","M",6.2
2007,"25-34","EF","FT","M",5.3
2007,"25-34","FS","LF","M",16.3
2007,"25-34","FS","LF","F",9.5
2007,"25-34","FS","FT","M",13.7
2007,"25-34","FS","FT","F",6.3
2007,"25-34","FS","PT","M",1.5
2007,"25-34","FS","PT","F",1.7
2007,"25-34","FS","UN","F",1.5
2007,"25-34","FS","UR","F",15.8
2007,"25-34","HE","LF","M",2.1
2007,"25-34","HE","LF","F",12.2
2007,"25-34","HE","FT","M",1.9
2007,"25-34","HE","FT","F",9.6
2007,"25-34","HE","PT","F",2.6
2007,"25-34","TH","LF","M",23
2007,"25-34","TH","FT","M",21.4
2007,"25-34","HE","LF","M",6.1
2007,"25-34","HE","FT","M",5.3
2007,"25-34","IF","LF","M",9.6
2007,"25-34","IF","FT","M",8.8
2007,"25-34","LH","LF","M",5.5
2007,"25-34","LH","FT","M",4.7
2007,"25-34","MA","LF","M",9
2007,"25-34","MA","FT","M",8.5
2007,"25-34","PP","LF","M",9.6
2007,"25-34","PP","LF","F",2.8
2007,"25-34","PP","FT","M",8.8
2007,"25-34","PP","FT","F",2.5
2007,"25-34","LH","LF","M",12.4
2007,"25-34","LH","FT","M",11.5
2007,"25-34","PP","LF","M",8.1
2007,"25-34","PP","FT","M",7.5
2007,"25-34","TH","LF","M",34.5
2007,"25-34","TH","LF","F",7
2007,"25-34","TH","FT","M",27.7
2007,"25-34","TH","FT","F",5.3
2007,"25-34","TH","PT","M",3.5
2007,"25-34","TH","UN","M",3.2
2007,"25-34","TH","UR","M",9.3
2007,"25-34","WE","LF","M",8.9
2007,"25-34","WE","FT","M",8.3
2007,"25-34","OG","LF","M",32.4
2007,"25-34","OG","LF","F",9.4
2007,"25-34","OG","FT","M",29.9
2007,"25-34","OG","FT","F",8.5
2007,"25-34","OG","UN","M",1.7
2007,"25-34","OG","UR","M",5.2
2007,"25-34","TH","LF","M",522.2
2007,"25-34","TH","LF","F",653
2007,"25-34","TH","FT","M",455.3
2007,"25-34","TH","FT","F",517
2007,"25-34","TH","PT","M",29.9
2007,"25-34","TH","PT","F",102.7
2007,"25-34","TH","UN","M",37
2007,"25-34","TH","UN","F",33.3
2007,"25-34","TH","UR","M",7.1
2007,"25-34","TH","UR","F",5.1
2007,"35-44","AS","LF","M",17.2
2007,"35-44","AS","FT","M",15.9
2007,"35-44","CA","LF","M",9.9
2007,"35-44","CA","FT","M",9.3
2007,"35-44","EL","LF","M",15.2
2007,"35-44","EL","FT","M",14.8
2007,"35-44","EI","LF","M",11.6
2007,"35-44","EI","LF","F",1.9
2007,"35-44","EI","FT","M",11
2007,"35-44","EI","FT","F",1.5
2007,"35-44","EF","LF","M",4.5
2007,"35-44","EF","FT","M",3.6
2007,"35-44","FS","LF","M",16.3
2007,"35-44","FS","LF","F",13.4
2007,"35-44","FS","FT","M",13.7
2007,"35-44","FS","FT","F",10.5
2007,"35-44","FS","PT","F",2.5
2007,"35-44","HE","LF","M",2.5
2007,"35-44","HE","LF","F",12
2007,"35-44","HE","FT","M",2.4
2007,"35-44","HE","FT","F",8.6
2007,"35-44","HE","PT","F",3.3
2007,"35-44","TH","LF","M",30.4
2007,"35-44","TH","FT","M",28
2007,"35-44","TH","UN","M",1.5
2007,"35-44","TH","UR","M",4.9
2007,"35-44","HE","LF","M",7.6
2007,"35-44","HE","FT","M",6.6
2007,"35-44","IF","LF","M",10.7
2007,"35-44","IF","FT","M",9.6
2007,"35-44","LH","LF","M",4.8
