"Program","Year","Schedule","Period","University","N-Surveys","N-Employed","%-Employed"
"PSC",2008,"All",24,"GUE",,,.944444444444444
"PSC",2008,"All","All","LAU",10,,
"PSC",2008,"All",6,"LAU",,,.666666666666667
"PSC",2008,"All",24,"LAU",,,1
"PSC",2008,"All","All","MCM",23,,
"PSC",2008,"All",6,"MCM",,,1
"PSC",2008,"All",24,"MCM",,,.923076923076923
"PSC",2008,"All","All","OTT",27,,
"PSC",2008,"All",6,"OTT",,,.904761904761905
"PSC",2008,"All",24,"OTT",,,.904761904761905
"PSC",2008,"All","All","QUE",30,,
"PSC",2008,"All",6,"QUE",,,.947368421052632
"PSC",2008,"All",24,"QUE",,,1
"PSC",2008,"All","All","RYE",14,,
"PSC",2008,"All",6,"RYE",,,1
"PSC",2008,"All",24,"RYE",,,.857142857142857
"PSC",2008,"All","All","TOR",32,,
"PSC",2008,"All",6,"TOR",,,.882352941176471
"PSC",2008,"All",24,"TOR",,,.954545454545455
"PSC",2008,"All","All","WAT",26,,
"PSC",2008,"All",6,"WAT",,,.9375
"PSC",2008,"All",24,"WAT",,,.9375
"PSC",2008,"All","All","WES",26,,
"PSC",2008,"All",6,"WES",,,.857142857142857
"PSC",2008,"All",24,"WES",,,1
"PSC",2008,"All","All","YOR",15,,
"PSC",2008,"All",6,"YOR",,,1
"PSC",2008,"All",24,"YOR",,,.9
"PSC",2008,"FT",6,"All",,110,.738255033557047
"PSC",2008,"PT",6,"All",,28,.187919463087248
"PSC",2008,"FT",24,"All",,120,.754716981132076
"PSC",2008,"PT",24,"All",,29,.182389937106918
"SSC",2008,"All","All","ALG",19,,
"SSC",2008,"All",6,"ALG",,,.933333333333333
"SSC",2008,"All",24,"ALG",,,.833333333333333
"SSC",2008,"All","All","BRO",197,,
"SSC",2008,"All",6,"BRO",,,.916666666666667
"SSC",2008,"All",24,"BRO",,,.925714285714286
"SSC",2008,"All","All","CAR",405,,
"SSC",2008,"All",6,"CAR",,,.937869822485207
"SSC",2008,"All",24,"CAR",,,.954674220963173
"SSC",2008,"All","All","GUE",242,,
"SSC",2008,"All",6,"GUE",,,.907608695652174
"SSC",2008,"All",24,"GUE",,,.922651933701657
"SSC",2008,"All","All","LAK",70,,
"SSC",2008,"All",6,"LAK",,,.984126984126984
"SSC",2008,"All",24,"LAK",,,.967213114754098
"SSC",2008,"All","All","LAU",124,,
"SSC",2008,"All",6,"LAU",,,.95049504950495
"SSC",2008,"All",24,"LAU",,,.944954128440367
"SSC",2008,"All","All","MCM",242,,
"SSC",2008,"All",6,"MCM",,,.909090909090909
"SSC",2008,"All",24,"MCM",,,.892307692307692
"SSC",2008,"All","All","NIP",65,,
"SSC",2008,"All",6,"NIP",,,.865384615384615
"SSC",2008,"All",24,"NIP",,,.95
"SSC",2008,"All","All","OTT",257,,
"SSC",2008,"All",6,"OTT",,,.951456310679612
"SSC",2008,"All",24,"OTT",,,.938967136150235
"SSC",2008,"All","All","QUE",186,,
"SSC",2008,"All",6,"QUE",,,.923728813559322
"SSC",2008,"All",24,"QUE",,,.984962406015038
"SSC",2008,"All","All","RYE",176,,
"SSC",2008,"All",6,"RYE",,,.867469879518072
"SSC",2008,"All",24,"RYE",,,.93452380952381
"SSC",2008,"All","All","TOR",525,,
"SSC",2008,"All",6,"TOR",,,.83989501312336
"SSC",2008,"All",24,"TOR",,,.900249376558603
"SSC",2008,"All","All","TRE",130,,
"SSC",2008,"All",6,"TRE",,,.922222222222222
"SSC",2008,"All",24,"TRE",,,.919642857142857
"SSC",2008,"All","All","UOI",32,,
"SSC",2008,"All",6,"UOI",,,.851851851851852
"SSC",2008,"All",24,"UOI",,,.9
"SSC",2008,"All","All","WAT",252,,
"SSC",2008,"All",6,"WAT",,,.895522388059702
"SSC",2008,"All",24,"WAT",,,.924882629107981
"SSC",2008,"All","All","WES",291,,
"SSC",2008,"All",6,"WES",,,.903225806451613
"SSC",2008,"All",24,"WES",,,.956331877729258
"SSC",2008,"All","All","WLA",248,,
"SSC",2008,"All",6,"WLA",,,.877551020408163
"SSC",2008,"All",24,"WLA",,,.944444444444444
"SSC",2008,"All","All","WIN",183,,
"SSC",2008,"All",6,"WIN",,,.912751677852349
"SSC",2008,"All",24,"WIN",,,.899328859060403
"SSC",2008,"All","All","YOR",782,,
"SSC",2008,"All",6,"YOR",,,.870170015455951
"SSC",2008,"All",24,"YOR",,,.896240601503759
"SSC",2008,"FT",6,"All",,2270,.653801843317972
"SSC",2008,"PT",6,"All",,818,.235599078341014
"SSC",2008,"FT",24,"All",,2671,.725420966865834
"SSC",2008,"PT",24,"All",,711,.193101575230853
"TRE",2008,"All","All","OTT",26,,
"TRE",2008,"All",6,"OTT",,,1
"TRE",2008,"All",24,"OTT",,,1
"TRE",2008,"FT",6,"All",,22,.88
"TRE",2008,"FT",24,"All",,21,.84
"VME",2008,"All","All","GUE",46,,
"VME",2008,"All",6,"GUE",,,1
"VME",2008,"All",24,"GUE",,,.976190476190476
"VME",2008,"FT",6,"All",,46,1
"VME",2008,"FT",24,"All",,39,.928571428571429
"ABS",2007,"All","All","BRO",27,,
"ABS",2007,"All",6,"BRO",,,.882352941176471
"ABS",2007,"All",24,"BRO",,,1
"ABS",2007,"All","All","CAR",30,,
"ABS",2007,"All",6,"CAR",,,.952380952380952
"ABS",2007,"All",24,"CAR",,,.894736842105263
"ABS",2007,"All","All","GUE",269,,
"ABS",2007,"All",6,"GUE",,,.922155688622755
"ABS",2007,"All",24,"GUE",,,.926136363636364
"ABS",2007,"All","All","LAK",16,,
"ABS",2007,"All",6,"LAK",,,1
"ABS",2007,"All",24,"LAK",,,.888888888888889
"ABS",2007,"All","All","LAU",53,,
"ABS",2007,"All",6,"LAU",,,.956521739130435
"ABS",2007,"All",24,"LAU",,,.961538461538462
"ABS",2007,"All","All","MCM",142,,
"ABS",2007,"All",6,"MCM",,,.882352941176471
"ABS",2007,"All",24,"MCM",,,.938461538461538
"ABS",2007,"All","All","OTT",100,,
"ABS",2007,"All",6,"OTT",,,.891304347826087
"ABS",2007,"All",24,"OTT",,,.945454545454545
"ABS",2007,"All","All","QUE",205,,
"ABS",2007,"All",6,"QUE",,,.962025316455696
"ABS",2007,"All",24,"QUE",,,.943181818181818
"ABS",2007,"All","All","TOR",295,,
"ABS",2007,"All",6,"TOR",,,.859259259259259
"ABS",2007,"All",24,"TOR",,,.904458598726115
"ABS",2007,"All","All","TRE",50,,
"ABS",2007,"All",6,"TRE",,,.837837837837838
"ABS",2007,"All",24,"TRE",,,.90625
"ABS",2007,"All","All","WAT",74,,
"ABS",2007,"All",6,"WAT",,,.970588235294118
"ABS",2007,"All",24,"WAT",,,.852941176470588
"ABS",2007,"All","All","WES",108,,
"ABS",2007,"All",6,"WES",,,.895833333333333
"ABS",2007,"All",24,"WES",,,.884615384615385
"ABS",2007,"All","All","WLA",32,,
"ABS",2007,"All",6,"WLA",,,.941176470588235
"ABS",2007,"All",24,"WLA",,,.8125
"ABS",2007,"All","All","WIN",38,,
"ABS",2007,"All",6,"WIN",,,.888888888888889
"ABS",2007,"All",24,"WIN",,,.823529411764706
"ABS",2007,"All","All","YOR",52,,
"ABS",2007,"All",6,"YOR",,,.923076923076923
"ABS",2007,"All",24,"YOR",,,.933333333333333
"ABS",2007,"FT",6,"All",,530,.701058201058201
"ABS",2007,"PT",6,"All",,152,.201058201058201
"ABS",2007,"FT",24,"All",,592,.734491315136476
"ABS",2007,"PT",24,"All",,144,.178660049627792
"ALA",2007,"All","All","CAR",14,,
"ALA",2007,"All",6,"CAR",,,1
"ALA",2007,"All",24,"CAR",,,.777777777777778
"ALA",2007,"All","All","GUE",10,,
"ALA",2007,"All",6,"GUE",,,.9
"ALA",2007,"All",24,"GUE",,,1
"ALA",2007,"All","All","RYE",28,,
"ALA",2007,"All",6,"RYE",,,.961538461538462
"ALA",2007,"All",24,"RYE",,,.923076923076923
"ALA",2007,"All","All","WAT",15,,
"ALA",2007,"All",6,"WAT",,,1
"ALA",2007,"All",24,"WAT",,,1
"ALA",2007,"FT",6,"All",,57,.934426229508197
"ALA",2007,"FT",24,"All",,43,.877551020408163
"BCO",2007,"All","All","BRO",126,,
"BCO",2007,"All",6,"BRO",,,.947368421052632
"BCO",2007,"All",24,"BRO",,,.940677966101695
"BCO",2007,"All","All","CAR",56,,
"BCO",2007,"All",6,"CAR",,,.923076923076923
"BCO",2007,"All",24,"CAR",,,.961538461538462
"BCO",2007,"All","All","GUE",205,,
"BCO",2007,"All",6,"GUE",,,.958115183246073
"BCO",2007,"All",24,"GUE",,,.984210526315789
"BCO",2007,"All","All","LAK",24,,
"BCO",2007,"All",6,"LAK",,,.956521739130435
"BCO",2007,"All",24,"LAK",,,.958333333333333
"BCO",2007,"All","All","LAU",77,,
"BCO",2007,"All",6,"LAU",,,.986666666666667
"BCO",2007,"All",24,"LAU",,,.986666666666667
"BCO",2007,"All","All","MCM",121,,
"BCO",2007,"All",6,"MCM",,,.951456310679612
"BCO",2007,"All",24,"MCM",,,.970873786407767
"BCO",2007,"All","All","NIP",29,,
"BCO",2007,"All",6,"NIP",,,.962962962962963
"BCO",2007,"All",24,"NIP",,,1
"BCO",2007,"All","All","OTT",143,,
"BCO",2007,"All",6,"OTT",,,.970588235294118
"BCO",2007,"All",24,"OTT",,,.985611510791367
"BCO",2007,"All","All","QUE",74,,
"BCO",2007,"All",6,"QUE",,,.985294117647059
"BCO",2007,"All",24,"QUE",,,.955223880597015
"BCO",2007,"All","All","RYE",334,,
"BCO",2007,"All",6,"RYE",,,.941176470588235
"BCO",2007,"All",24,"RYE",,,.955696202531646
"BCO",2007,"All","All","TOR",249,,
"BCO",2007,"All",6,"TOR",,,.944915254237288
"BCO",2007,"All",24,"TOR",,,.965367965367965
"BCO",2007,"All","All","TRE",34,,
"BCO",2007,"All",6,"TRE",,,.9375
"BCO",2007,"All",24,"TRE",,,.96875
"BCO",2007,"All","All","UOI",61,,
"BCO",2007,"All",6,"UOI",,,.912280701754386
"BCO",2007,"All",24,"UOI",,,.982142857142857
"BCO",2007,"All","All","WAT",29,,
"BCO",2007,"All",6,"WAT",,,1
"BCO",2007,"All",24,"WAT",,,1
"BCO",2007,"All","All","WES",177,,
"BCO",2007,"All",6,"WES",,,.950617283950617
"BCO",2007,"All",24,"WES",,,.952380952380952
"BCO",2007,"All","All","WLA",218,,
"BCO",2007,"All",6,"WLA",,,.970443349753695
"BCO",2007,"All",24,"WLA",,,.966666666666667
"BCO",2007,"All","All","WIN",123,,
"BCO",2007,"All",6,"WIN",,,.939130434782609
"BCO",2007,"All",24,"WIN",,,.991525423728814
"BCO",2007,"All","All","YOR",306,,
"BCO",2007,"All",6,"YOR",,,.93448275862069
"BCO",2007,"All",24,"YOR",,,.948453608247423
"BCO",2007,"FT",6,"All",,2025,.90160284951024
"BCO",2007,"PT",6,"All",,103,4.58593054318789E-02
"BCO",2007,"FT",24,"All",,2086,.925055432372506
"BCO",2007,"PT",24,"All",,73,3.23725055432373E-02
"CSC",2007,"All","All","BRO",13,,
"CSC",2007,"All",6,"BRO",,,.923076923076923
"CSC",2007,"All",24,"BRO",,,.923076923076923
"CSC",2007,"All","All","CAR",23,,
"CSC",2007,"All",6,"CAR",,,.952380952380952
"CSC",2007,"All",24,"CAR",,,.904761904761905
"CSC",2007,"All","All","GUE",28,,
"CSC",2007,"All",6,"GUE",,,.857142857142857
"CSC",2007,"All",24,"GUE",,,1
"CSC",2007,"All","All","OTT",14,,
"CSC",2007,"All",6,"OTT",,,.928571428571429
"CSC",2007,"All",24,"OTT",,,1
"CSC",2007,"All","All","QUE",32,,
"CSC",2007,"All",6,"QUE",,,.875
"CSC",2007,"All",24,"QUE",,,1
"CSC",2007,"All","All","RYE",22,,
"CSC",2007,"All",6,"RYE",,,.952380952380952
"CSC",2007,"All",24,"RYE",,,1
"CSC",2007,"All","All","TOR",74,,
"CSC",2007,"All",6,"TOR",,,.940298507462687
"CSC",2007,"All",24,"TOR",,,.955223880597015
"CSC",2007,"All","All","WAT",90,,
"CSC",2007,"All",6,"WAT",,,.975609756097561
"CSC",2007,"All",24,"WAT",,,1
"CSC",2007,"All","All","WLA",11,,
"CSC",2007,"All",6,"WLA",,,1
"CSC",2007,"All",24,"WLA",,,.888888888888889
"CSC",2007,"All","All","WIN",11,,
"CSC",2007,"All",6,"WIN",,,1
"CSC",2007,"All",24,"WIN",,,1
"CSC",2007,"All","All","YOR",56,,
"CSC",2007,"All",6,"YOR",,,.851851851851852
"CSC",2007,"All",24,"YOR",,,.943396226415094
"CSC",2007,"FT",6,"All",,316,.849462365591398
"CSC",2007,"PT",6,"All",,29,7.79569892473118E-02
"CSC",2007,"FT",24,"All",,332,.907103825136612
"CSC",2007,"PT",24,"All",,21,5.73770491803279E-02
"DEN",2007,"All","All","TOR",10,,
"DEN",2007,"All",6,"TOR",,,.875
"DEN",2007,"All",24,"TOR",,,1
"DEN",2007,"All","All","WES",11,,
"DEN",2007,"All",6,"WES",,,1
"DEN",2007,"All",24,"WES",,,1
"DEN",2007,"FT",6,"All",,16,.888888888888889
"DEN",2007,"FT",24,"All",,18,.947368421052632
"EDU",2007,"All","All","BRO",159,,
"EDU",2007,"All",6,"BRO",,,.947368421052632
"EDU",2007,"All",24,"BRO",,,.980645161290323
"EDU",2007,"All","All","LAK",144,,
"EDU",2007,"All",6,"LAK",,,.940740740740741
"EDU",2007,"All",24,"LAK",,,.971223021582734
"EDU",2007,"All","All","LAU",56,,
"EDU",2007,"All",6,"LAU",,,.982142857142857
"EDU",2007,"All",24,"LAU",,,1
"EDU",2007,"All","All","NIP",273,,
"EDU",2007,"All",6,"NIP",,,.980842911877395
"EDU",2007,"All",24,"NIP",,,.980842911877395
"EDU",2007,"All","All","OTT",293,,
"EDU",2007,"All",6,"OTT",,,.960431654676259
"EDU",2007,"All",24,"OTT",,,.946808510638298
"EDU",2007,"All","All","QUE",180,,
"EDU",2007,"All",6,"QUE",,,.952941176470588
"EDU",2007,"All",24,"QUE",,,.960227272727273
"EDU",2007,"All","All","RYE",53,,
"EDU",2007,"All",6,"RYE",,,.941176470588235
"EDU",2007,"All",24,"RYE",,,.869565217391304
"EDU",2007,"All","All","TOR",246,,
"EDU",2007,"All",6,"TOR",,,.956140350877193
"EDU",2007,"All",24,"TOR",,,.991596638655462
"EDU",2007,"All","All","TRE",78,,
"EDU",2007,"All",6,"TRE",,,.948051948051948
"EDU",2007,"All",24,"TRE",,,.986666666666667
"EDU",2007,"All","All","UOI",63,,
"EDU",2007,"All",6,"UOI",,,.983606557377049
"EDU",2007,"All",24,"UOI",,,1
"EDU",2007,"All","All","WES",249,,
"EDU",2007,"All",6,"WES",,,.930131004366812
"EDU",2007,"All",24,"WES",,,.98326359832636
"EDU",2007,"All","All","WIN",177,,
"EDU",2007,"All",6,"WIN",,,.887573964497041
"EDU",2007,"All",24,"WIN",,,.940828402366864
"EDU",2007,"All","All","YOR",213,,
"EDU",2007,"All",6,"YOR",,,.962085308056872
"EDU",2007,"All",24,"YOR",,,.985365853658537
"EDU",2007,"FT",6,"All",,1400,.679281901989326
"EDU",2007,"PT",6,"All",,548,.265890344492965
"EDU",2007,"FT",24,"All",,1616,.769157544026654
"EDU",2007,"PT",24,"All",,407,.193717277486911
"ENG",2007,"All","All","CAR",117,,
"ENG",2007,"All",6,"CAR",,,.900990099009901
"ENG",2007,"All",24,"CAR",,,.953271028037383
"ENG",2007,"All","All","GUE",43,,
"ENG",2007,"All",6,"GUE",,,.939393939393939
"ENG",2007,"All",24,"GUE",,,.810810810810811
"ENG",2007,"All","All","LAK",54,,
"ENG",2007,"All",6,"LAK",,,.979591836734694
"ENG",2007,"All",24,"LAK",,,.98
"ENG",2007,"All","All","MCM",145,,
"ENG",2007,"All",6,"MCM",,,.873949579831933
"ENG",2007,"All",24,"MCM",,,.9453125
"ENG",2007,"All","All","OTT",87,,
"ENG",2007,"All",6,"OTT",,,.8
"ENG",2007,"All",24,"OTT",,,.922077922077922
"ENG",2007,"All","All","QUE",190,,
"ENG",2007,"All",6,"QUE",,,.953333333333333
"ENG",2007,"All",24,"QUE",,,.975609756097561
"ENG",2007,"All","All","RYE",117,,
"ENG",2007,"All",6,"RYE",,,.83
"ENG",2007,"All",24,"RYE",,,.931372549019608
"ENG",2007,"All","All","TOR",282,,
"ENG",2007,"All",6,"TOR",,,.955665024630542
"ENG",2007,"All",24,"TOR",,,.923766816143498
"ENG",2007,"All","All","UOI",22,,
"ENG",2007,"All",6,"UOI",,,.9
"ENG",2007,"All",24,"UOI",,,.952380952380952
"ENG",2007,"All","All","WAT",240,,
"ENG",2007,"All",6,"WAT",,,.944723618090452
"ENG",2007,"All",24,"WAT",,,.971563981042654
"ENG",2007,"All","All","WES",81,,
"ENG",2007,"All",6,"WES",,,.944444444444444
"ENG",2007,"All",24,"WES",,,.986111111111111
"ENG",2007,"All","All","WIN",91,,
"ENG",2007,"All",6,"WIN",,,.91566265060241
"ENG",2007,"All",24,"WIN",,,.91358024691358
"ENG",2007,"All","All","YOR",10,,
"ENG",2007,"All",6,"YOR",,,1
"ENG",2007,"All",24,"YOR",,,1
"ENG",2007,"FT",6,"All",,1063,.877062706270627
"ENG",2007,"PT",6,"All",,46,.037953795379538
"ENG",2007,"FT",24,"All",,1151,.897116134060795
"ENG",2007,"PT",24,"All",,54,4.20888542478566E-02
"FAA",2007,"All","All","BRO",38,,
"FAA",2007,"All",6,"BRO",,,.884615384615385
"FAA",2007,"All",24,"BRO",,,.903225806451613
"FAA",2007,"All","All","CAR",32,,
"FAA",2007,"All",6,"CAR",,,.875
"FAA",2007,"All",24,"CAR",,,.869565217391304
"FAA",2007,"All","All","GUE",27,,
"FAA",2007,"All",6,"GUE",,,.956521739130435
"FAA",2007,"All",24,"GUE",,,.863636363636364
"FAA",2007,"All","All","MCM",21,,
"FAA",2007,"All",6,"MCM",,,.769230769230769
"FAA",2007,"All",24,"MCM",,,1
"FAA",2007,"All","All","OCA",141,,
"FAA",2007,"All",6,"OCA",,,.938931297709924
"FAA",2007,"All",24,"OCA",,,.912
"FAA",2007,"All","All","OTT",26,,
"FAA",2007,"All",6,"OTT",,,1
"FAA",2007,"All",24,"OTT",,,.916666666666667
"FAA",2007,"All","All","QUE",51,,
"FAA",2007,"All",6,"QUE",,,.9
"FAA",2007,"All",24,"QUE",,,.953488372093023
"FAA",2007,"All","All","RYE",91,,
"FAA",2007,"All",6,"RYE",,,.941176470588235
"FAA",2007,"All",24,"RYE",,,.954545454545455
"FAA",2007,"All","All","TOR",62,,
"FAA",2007,"All",6,"TOR",,,1
"FAA",2007,"All",24,"TOR",,,.958333333333333
"FAA",2007,"All","All","TRE",12,,
"FAA",2007,"All",6,"TRE",,,.916666666666667
"FAA",2007,"All",24,"TRE",,,.777777777777778
"FAA",2007,"All","All","WAT",17,,
"FAA",2007,"All",6,"WAT",,,.9
"FAA",2007,"All",24,"WAT",,,.933333333333333
"FAA",2007,"All","All","WES",39,,
"FAA",2007,"All",6,"WES",,,.925925925925926
"FAA",2007,"All",24,"WES",,,.875
"FAA",2007,"All","All","WLA",24,,
"FAA",2007,"All",6,"WLA",,,.916666666666667
"FAA",2007,"All",24,"WLA",,,1
"FAA",2007,"All","All","WIN",49,,
"FAA",2007,"All",6,"WIN",,,.914285714285714
"FAA",2007,"All",24,"WIN",,,.928571428571429
"FAA",2007,"All","All","YOR",111,,
"FAA",2007,"All",6,"YOR",,,.871287128712871
"FAA",2007,"All",24,"YOR",,,.928571428571429
"FAA",2007,"FT",6,"All",,369,.611940298507463
"FAA",2007,"PT",6,"All",,182,.301824212271973
"FAA",2007,"FT",24,"All",,425,.659937888198758
"FAA",2007,"PT",24,"All",,168,.260869565217391
"FSN",2007,"All","All","GUE",116,,
"FSN",2007,"All",6,"GUE",,,.974683544303797
"FSN",2007,"All",24,"GUE",,,.92
"FSN",2007,"All","All","RYE",24,,
"FSN",2007,"All",6,"RYE",,,.882352941176471
"FSN",2007,"All",24,"RYE",,,.954545454545455
"FSN",2007,"All","All","WES",31,,
"FSN",2007,"All",6,"WES",,,1
"FSN",2007,"All",24,"WES",,,.961538461538462
"FSN",2007,"FT",6,"All",,87,.73109243697479
"FSN",2007,"PT",6,"All",,27,.226890756302521
"FSN",2007,"FT",24,"All",,112,.741721854304636
"FSN",2007,"PT",24,"All",,27,.178807947019868
"HPR",2007,"All","All","BRO",34,,
"HPR",2007,"All",6,"BRO",,,.888888888888889
"HPR",2007,"All",24,"BRO",,,1
"HPR",2007,"All","All","GUE",10,,
"HPR",2007,"All",6,"GUE",,,.875
"HPR",2007,"All",24,"GUE",,,.875
"HPR",2007,"All","All","LAU",12,,
"HPR",2007,"All",6,"LAU",,,1
"HPR",2007,"All",24,"LAU",,,1
"HPR",2007,"All","All","MCM",79,,
"HPR",2007,"All",6,"MCM",,,1
"HPR",2007,"All",24,"MCM",,,1
"HPR",2007,"All","All","OTT",39,,
"HPR",2007,"All",6,"OTT",,,1
"HPR",2007,"All",24,"OTT",,,1
"HPR",2007,"All","All","RYE",44,,
"HPR",2007,"All",6,"RYE",,,.815789473684211
"HPR",2007,"All",24,"RYE",,,.975609756097561
"HPR",2007,"All","All","TOR",96,,
"HPR",2007,"All",6,"TOR",,,.90625
"HPR",2007,"All",24,"TOR",,,.933333333333333
"HPR",2007,"All","All","WAT",31,,
"HPR",2007,"All",6,"WAT",,,.944444444444444
"HPR",2007,"All",24,"WAT",,,.882352941176471
"HPR",2007,"All","All","WES",178,,
"HPR",2007,"All",6,"WES",,,.922077922077922
"HPR",2007,"All",24,"WES",,,.945205479452055
"HPR",2007,"FT",6,"All",,193,.699275362318841
"HPR",2007,"PT",6,"All",,58,.210144927536232
"HPR",2007,"FT",24,"All",,216,.774193548387097
"HPR",2007,"PT",24,"All",,48,.172043010752688
"HUM",2007,"All","All","BRO",127,,
"HUM",2007,"All",6,"BRO",,,.939024390243902
"HUM",2007,"All",24,"BRO",,,.932038834951456
"HUM",2007,"All","All","CAR",119,,
"HUM",2007,"All",6,"CAR",,,.875
"HUM",2007,"All",24,"CAR",,,.947368421052632
"HUM",2007,"All","All","GUE",105,,
"HUM",2007,"All",6,"GUE",,,.922077922077922
"HUM",2007,"All",24,"GUE",,,.946236559139785
"HUM",2007,"All","All","LAK",22,,
"HUM",2007,"All",6,"LAK",,,.923076923076923
"HUM",2007,"All",24,"LAK",,,.866666666666667
"HUM",2007,"All","All","LAU",67,,
"HUM",2007,"All",6,"LAU",,,.979166666666667
"HUM",2007,"All",24,"LAU",,,.931034482758621
"HUM",2007,"All","All","MCM",193,,
"HUM",2007,"All",6,"MCM",,,.929577464788732
"HUM",2007,"All",24,"MCM",,,.923076923076923
"HUM",2007,"All","All","NIP",55,,
"HUM",2007,"All",6,"NIP",,,.96969696969697
"HUM",2007,"All",24,"NIP",,,.94
"HUM",2007,"All","All","OTT",181,,
"HUM",2007,"All",6,"OTT",,,.971223021582734
"HUM",2007,"All",24,"OTT",,,.947712418300654
"HUM",2007,"All","All","QUE",108,,
"HUM",2007,"All",6,"QUE",,,.932203389830508
"HUM",2007,"All",24,"QUE",,,.958333333333333
"HUM",2007,"All","All","RYE",36,,
"HUM",2007,"All",6,"RYE",,,.882352941176471
"HUM",2007,"All",24,"RYE",,,.823529411764706
"HUM",2007,"All","All","TOR",456,,
"HUM",2007,"All",6,"TOR",,,.895384615384615
"HUM",2007,"All",24,"TOR",,,.9366391184573
"HUM",2007,"All","All","TRE",100,,
"HUM",2007,"All",6,"TRE",,,.928571428571429
"HUM",2007,"All",24,"TRE",,,.914634146341463
"HUM",2007,"All","All","WAT",117,,
"HUM",2007,"All",6,"WAT",,,.892857142857143
"HUM",2007,"All",24,"WAT",,,.92156862745098
"HUM",2007,"All","All","WES",219,,
"HUM",2007,"All",6,"WES",,,.965986394557823
"HUM",2007,"All",24,"WES",,,.955555555555556
"HUM",2007,"All","All","WLA",175,,
"HUM",2007,"All",6,"WLA",,,.944444444444444
"HUM",2007,"All",24,"WLA",,,.952054794520548
"HUM",2007,"All","All","WIN",99,,
"HUM",2007,"All",6,"WIN",,,.892307692307692
"HUM",2007,"All",24,"WIN",,,.8875
"HUM",2007,"All","All","YOR",305,,
"HUM",2007,"All",6,"YOR",,,.914529914529915
"HUM",2007,"All",24,"YOR",,,.928853754940711
"HUM",2007,"FT",6,"All",,1157,.652566271855612
"HUM",2007,"PT",6,"All",,471,.265651438240271
"HUM",2007,"FT",24,"All",,1466,.722167487684729
"HUM",2007,"PT",24,"All",,421,.207389162561576
"JOU",2007,"All","All","CAR",30,,
"JOU",2007,"All",6,"CAR",,,.76
"JOU",2007,"All",24,"CAR",,,.962962962962963
"JOU",2007,"All","All","RYE",24,,
"JOU",2007,"All",6,"RYE",,,.91304347826087
"JOU",2007,"All",24,"RYE",,,.857142857142857
"JOU",2007,"FT",6,"All",,44,.758620689655172
"JOU",2007,"FT",24,"All",,49,.830508474576271
"KRP",2007,"All","All","BRO",178,,
"KRP",2007,"All",6,"BRO",,,.923664122137405
"KRP",2007,"All",24,"BRO",,,.973333333333333
"KRP",2007,"All","All","GUE",93,,
"KRP",2007,"All",6,"GUE",,,.902439024390244
"KRP",2007,"All",24,"GUE",,,.941176470588235
"KRP",2007,"All","All","LAK",37,,
"KRP",2007,"All",6,"LAK",,,1
"KRP",2007,"All",24,"LAK",,,.961538461538462
"KRP",2007,"All","All","LAU",26,,
"KRP",2007,"All",6,"LAU",,,.842105263157895
"KRP",2007,"All",24,"LAU",,,.91304347826087
"KRP",2007,"All","All","MCM",69,,
"KRP",2007,"All",6,"MCM",,,.973684210526316
"KRP",2007,"All",24,"MCM",,,1
"KRP",2007,"All","All","OTT",78,,
"KRP",2007,"All",6,"OTT",,,.961538461538462
"KRP",2007,"All",24,"OTT",,,.966101694915254
"KRP",2007,"All","All","QUE",17,,
"KRP",2007,"All",6,"QUE",,,1
"KRP",2007,"All",24,"QUE",,,.916666666666667
"KRP",2007,"All","All","TOR",43,,
"KRP",2007,"All",6,"TOR",,,.909090909090909
"KRP",2007,"All",24,"TOR",,,1
"KRP",2007,"All","All","WAT",104,,
"KRP",2007,"All",6,"WAT",,,.944444444444444
"KRP",2007,"All",24,"WAT",,,.985915492957747
"KRP",2007,"All","All","WES",78,,
"KRP",2007,"All",6,"WES",,,.953488372093023
"KRP",2007,"All",24,"WES",,,1
"KRP",2007,"All","All","WLA",34,,
"KRP",2007,"All",6,"WLA",,,1
"KRP",2007,"All",24,"WLA",,,1
"KRP",2007,"All","All","WIN",40,,
"KRP",2007,"All",6,"WIN",,,1
"KRP",2007,"All",24,"WIN",,,.96875
"KRP",2007,"All","All","YOR",137,,
"KRP",2007,"All",6,"YOR",,,.892857142857143
"KRP",2007,"All",24,"YOR",,,.955555555555556
"KRP",2007,"FT",6,"All",,401,.690189328743546
"KRP",2007,"PT",6,"All",,139,.239242685025818
"KRP",2007,"FT",24,"All",,489,.77007874015748
"KRP",2007,"PT",24,"All",,121,.190551181102362
"LAW",2007,"All","All","OTT",89,,
"LAW",2007,"All",6,"OTT",,,.963855421686747
"LAW",2007,"All",24,"OTT",,,.927710843373494
"LAW",2007,"All","All","QUE",38,,
"LAW",2007,"All",6,"QUE",,,.972222222222222
"LAW",2007,"All",24,"QUE",,,.947368421052632
"LAW",2007,"All","All","TOR",49,,
"LAW",2007,"All",6,"TOR",,,.978723404255319
"LAW",2007,"All",24,"TOR",,,.9375
"LAW",2007,"All","All","WES",28,,
"LAW",2007,"All",6,"WES",,,.884615384615385
"LAW",2007,"All",24,"WES",,,.92
"LAW",2007,"All","All","WIN",41,,
"LAW",2007,"All",6,"WIN",,,1
"LAW",2007,"All",24,"WIN",,,.923076923076923
"LAW",2007,"All","All","YOR",85,,
