"Year","Metric","AgeGroup","Occupation","Value"
2008,"MHW","25-34","AS",18
2008,"MHW","25-34","CA",19
2008,"MHW","25-34","EL",25
2008,"MHW","25-34","EI",18.75
2008,"MHW","25-34","EF",23
2008,"MHW","25-34","FS",13.02
2008,"MHW","25-34","HE",12.82
2008,"MHW","25-34","TD",17.48
2008,"MHW","25-34","HE",20.5
2008,"MHW","25-34","IF",18.5
2008,"MHW","25-34","LH",16
2008,"MHW","25-34","MA",21.5
2008,"MHW","25-34","SM",21.45
2008,"MHW","25-34","MT",25
2008,"MHW","25-34","PP",23
2008,"MHW","25-34","TH",16.5
2008,"MHW","25-34","WE",18
2008,"MHW","25-34","OT",20.5
2008,"MHW","35-44","OC",22.6
2008,"MHW","35-44","AS",21.5
2008,"MHW","35-44","CA",22
2008,"MHW","35-44","EL",26.4
2008,"MHW","35-44","EI",20.83
2008,"MHW","35-44","EF",25.77
2008,"MHW","35-44","FS",12.5
2008,"MHW","35-44","HE",11.94
2008,"MHW","35-44","TD",19.15
2008,"MHW","35-44","HE",25
2008,"MHW","35-44","IF",18.2
2008,"MHW","35-44","LH",20.14
2008,"MHW","35-44","MA",23
2008,"MHW","35-44","SM",20
2008,"MHW","35-44","MT",26
2008,"MHW","35-44","PP",28
2008,"MHW","35-44","TH",18
2008,"MHW","35-44","WE",20
2008,"MHW","35-44","OT",25
2008,"MHW","45-54","OC",22.34
2008,"MHW","45-54","AS",20
2008,"MHW","45-54","CA",24.3
2008,"MHW","45-54","EL",29
2008,"MHW","45-54","EI",19.91
2008,"MHW","45-54","EF",28
2008,"MHW","45-54","FS",14
2008,"MHW","45-54","HE",12
2008,"MHW","45-54","TD",19
2008,"MHW","45-54","HE",22.47
2008,"MHW","45-54","IF",18.5
2008,"MHW","45-54","LH",19
2008,"MHW","45-54","MA",23
2008,"MHW","45-54","SM",20
2008,"MHW","45-54","MT",27
2008,"MHW","45-54","PP",28.51
2008,"MHW","45-54","TH",19
2008,"MHW","45-54","WE",21.5
2008,"MHW","45-54","OT",29.65
2008,"MHW","55-64","OC",21
2008,"MHW","55-64","AS",22.66
2008,"MHW","55-64","CA",22.5
2008,"MHW","55-64","EL",29.85
2008,"MHW","55-64","EI",20
2008,"MHW","55-64","FS",13.27
2008,"MHW","55-64","HE",13.1
2008,"MHW","55-64","TD",18.5
2008,"MHW","55-64","HE",23.15
2008,"MHW","55-64","IF",18.5
2008,"MHW","55-64","MA",20
2008,"MHW","55-64","SM",18.5
2008,"MHW","55-64","MT",25
2008,"MHW","55-64","PP",30.25
2008,"MHW","55-64","TH",17.21
2008,"MHW","55-64","WE",24.5
2008,"MHW","55-64","OT",27.5
2008,"MHW","65+","OC",15
2008,"MHW","65+","TD",18
2008,"MHW","65+","TH",13.13
2008,"MWW","15-24","OC",286
2008,"MWW","15-24","AS",420
2008,"MWW","15-24","CA",616
2008,"MWW","15-24","EL",562.5
2008,"MWW","15-24","EI",543.75
2008,"MWW","15-24","EF",600
2008,"MWW","15-24","FS",210
2008,"MWW","15-24","HE",327.3
2008,"MWW","15-24","TD",660
2008,"MWW","15-24","HE",800
2008,"MWW","15-24","IF",572
2008,"MWW","15-24","LH",480
2008,"MWW","15-24","MA",640
2008,"MWW","15-24","SM",600
2008,"MWW","15-24","MT",740
2008,"MWW","15-24","PP",703
2008,"MWW","15-24","TH",418
2008,"MWW","15-24","WE",660
2008,"MWW","15-24","OT",560
2008,"MWW","25-34","OC",768
2008,"MWW","25-34","AS",740
2008,"MWW","25-34","CA",780
2008,"MWW","25-34","EL",961.5
2008,"MWW","25-34","EI",720
2008,"MWW","25-34","EF",960
2008,"MWW","25-34","FS",500
2008,"MWW","25-34","HE",450
2008,"MWW","25-34","TD",769.12
2008,"MWW","25-34","HE",940
2008,"MWW","25-34","IF",769.25
2008,"MWW","25-34","LH",647.5
2008,"MWW","25-34","MA",860
2008,"MWW","25-34","SM",805
2008,"MWW","25-34","MT",1000
2008,"MWW","25-34","PP",920
2008,"MWW","25-34","TH",656.25
2008,"MWW","25-34","WE",730
2008,"MWW","25-34","OT",820.16
2008,"MWW","35-44","OC",865.5
2008,"MWW","35-44","AS",890
2008,"MWW","35-44","CA",880.8
2008,"MWW","35-44","EL",1056
2008,"MWW","35-44","EI",833.2
2008,"MWW","35-44","EF",1000
2008,"MWW","35-44","FS",506
2008,"MWW","35-44","HE",397.5
2008,"MWW","35-44","TD",850
2008,"MWW","35-44","HE",1048.4
2008,"MWW","35-44","IF",728
2008,"MWW","35-44","LH",859
2008,"MWW","35-44","MA",920
2008,"MWW","35-44","SM",800
2008,"MWW","35-44","MT",1040
2008,"MWW","35-44","PP",1113
2008,"MWW","35-44","TH",720
2008,"MWW","35-44","WE",807.5
2008,"MWW","35-44","OT",1000
2008,"MWW","45-54","OC",864
2008,"MWW","45-54","AS",880
2008,"MWW","45-54","CA",980
2008,"MWW","45-54","EL",1160
2008,"MWW","45-54","EI",748
2008,"MWW","45-54","EF",1056
2008,"MWW","45-54","FS",488.4
2008,"MWW","45-54","HE",400.05
2008,"MWW","45-54","TD",850
2008,"MWW","45-54","HE",956
2008,"MWW","45-54","IF",740
2008,"MWW","45-54","LH",760
2008,"MWW","45-54","MA",968
2008,"MWW","45-54","SM",800
2008,"MWW","45-54","MT",1100
2008,"MWW","45-54","PP",1080
2008,"MWW","45-54","TH",748
2008,"MWW","45-54","WE",914.8
2008,"MWW","45-54","OT",1160
2008,"MWW","55-64","OC",788.8
2008,"MWW","55-64","AS",960
2008,"MWW","55-64","CA",900
2008,"MWW","55-64","EL",1194
2008,"MWW","55-64","EI",800
2008,"MWW","55-64","FS",530.88
2008,"MWW","55-64","HE",393.75
2008,"MWW","55-64","TD",880
2008,"MWW","55-64","HE",980
2008,"MWW","55-64","IF",700
2008,"MWW","55-64","MA",800
2008,"MWW","55-64","SM",792
2008,"MWW","55-64","MT",999.97
2008,"MWW","55-64","PP",1206
2008,"MWW","55-64","TH",675
2008,"MWW","55-64","WE",1000
2008,"MWW","55-64","OT",1080
2008,"MWW","65+","OC",420
2008,"MWW","65+","TD",720
2008,"MWW","65+","TH",480
2009,"TEM","15-24","OC",871.8
2009,"TEM","15-24","AS",12.2
2009,"TEM","15-24","CA",7.1
2009,"TEM","15-24","EL",6
2009,"TEM","15-24","EI",5.2
2009,"TEM","15-24","EF",4.4
2009,"TEM","15-24","FS",42.2
2009,"TEM","15-24","HE",6.2
2009,"TEM","15-24","TD",3.3
2009,"TEM","15-24","HE",2.5
2009,"TEM","15-24","IF",5.1
2009,"TEM","15-24","LH",12.9
2009,"TEM","15-24","SM",2.7
2009,"TEM","15-24","MT",6.1
2009,"TEM","15-24","PP",4.4
2009,"TEM","15-24","TH",40.7
2009,"TEM","15-24","WE",2.2
2009,"TEM","15-24","OT",11.1
2009,"TEM","25-34","OC",1199.2
2009,"TEM","25-34","AS",12.6
2009,"TEM","25-34","CA",6.6
2009,"TEM","25-34","EL",12.4
2009,"TEM","25-34","EI",8.6
2009,"TEM","25-34","EF",3.7
2009,"TEM","25-34","FS",21.4
2009,"TEM","25-34","HE",9.4
2009,"TEM","25-34","TD",12.2
2009,"TEM","25-34","HE",4.1
2009,"TEM","25-34","IF",5.2
2009,"TEM","25-34","LH",5.7
2009,"TEM","25-34","MA",9.1
2009,"TEM","25-34","SM",4.4
2009,"TEM","25-34","MT",12.8
2009,"TEM","25-34","PP",5.4
2009,"TEM","25-34","TH",40.8
2009,"TEM","25-34","WE",5.1
2009,"TEM","25-34","OT",31.8
2009,"TEM","35-44","OC",1258.7
2009,"TEM","35-44","AS",9.8
2009,"TEM","35-44","CA",4.3
2009,"TEM","35-44","EL",11.4
2009,"TEM","35-44","EI",14
2009,"TEM","35-44","EF",3
2009,"TEM","35-44","FS",24.8
2009,"TEM","35-44","HE",6.1
2009,"TEM","35-44","TD",20.4
2009,"TEM","35-44","HE",6.1
2009,"TEM","35-44","IF",4.1
2009,"TEM","35-44","LH",3.2
2009,"TEM","35-44","MA",6.5
2009,"TEM","35-44","SM",5.9
2009,"TEM","35-44","MT",17.2
2009,"TEM","35-44","PP",4.1
2009,"TEM","35-44","TH",42.3
2009,"TEM","35-44","WE",6.6
2009,"TEM","35-44","OT",32.5
2009,"TEM","45-54","OC",1320.4
2009,"TEM","45-54","AS",13.5
2009,"TEM","45-54","CA",6.2
2009,"TEM","45-54","EL",11
2009,"TEM","45-54","EI",15.1
2009,"TEM","45-54","EF",3.6
2009,"TEM","45-54","FS",27.5
2009,"TEM","45-54","HE",4.6
2009,"TEM","45-54","TD",21.9
2009,"TEM","45-54","HE",7.8
2009,"TEM","45-54","IF",4.8
2009,"TEM","45-54","LH",3.8
2009,"TEM","45-54","MA",7.1
2009,"TEM","45-54","SM",10.8
2009,"TEM","45-54","MT",19.1
2009,"TEM","45-54","PP",5.2
2009,"TEM","45-54","TH",46.7
2009,"TEM","45-54","WE",7.6
2009,"TEM","45-54","OT",27.9
2009,"TEM","55-64","OC",679.4
2009,"TEM","55-64","AS",5.8
2009,"TEM","55-64","CA",3.2
2009,"TEM","55-64","EL",5.3
2009,"TEM","55-64","EI",4.3
2009,"TEM","55-64","EF",2.6
2009,"TEM","55-64","FS",16.4
2009,"TEM","55-64","TD",14.8
2009,"TEM","55-64","HE",3.3
2009,"TEM","55-64","IF",2.7
2009,"TEM","55-64","LH",1.9
2009,"TEM","55-64","MA",2.3
2009,"TEM","55-64","SM",3.1
2009,"TEM","55-64","MT",8.8
2009,"TEM","55-64","PP",2.2
2009,"TEM","55-64","TH",31.5
2009,"TEM","55-64","WE",4.1
2009,"TEM","55-64","OT",8.7
2009,"TEM","65+","OC",97.9
2009,"TEM","65+","FS",2.8
2009,"TEM","65+","TD",3
2009,"TEM","65+","TH",3.9
2009,"AHW","15-24","OC",12.36
2009,"AHW","15-24","AS",12.99
2009,"AHW","15-24","CA",15.14
2009,"AHW","15-24","EL",16.38
2009,"AHW","15-24","EI",15.67
2009,"AHW","15-24","EF",17.47
2009,"AHW","15-24","FS",10.11
2009,"AHW","15-24","HE",11.25
2009,"AHW","15-24","TD",14.73
2009,"AHW","15-24","HE",17.11
2009,"AHW","15-24","IF",13.47
2009,"AHW","15-24","LH",12.49
2009,"AHW","15-24","SM",14.96
2009,"AHW","15-24","MT",18.51
2009,"AHW","15-24","PP",16.05
2009,"AHW","15-24","TH",13.22
2009,"AHW","15-24","WE",15.09
2009,"AHW","15-24","OT",17.17
2009,"AHW","25-34","OC",22.07
2009,"AHW","25-34","AS",20.42
2009,"AHW","25-34","CA",21.98
2009,"AHW","25-34","EL",27.02
2009,"AHW","25-34","EI",20.94
2009,"AHW","25-34","EF",19.76
2009,"AHW","25-34","FS",13.35
2009,"AHW","25-34","HE",15.01
2009,"AHW","25-34","TD",18.78
2009,"AHW","25-34","HE",22.31
2009,"AHW","25-34","IF",19.74
2009,"AHW","25-34","LH",17.02
2009,"AHW","25-34","MA",21.61
2009,"AHW","25-34","SM",23.42
2009,"AHW","25-34","MT",26.96
2009,"AHW","25-34","PP",26.27
2009,"AHW","25-34","TH",17.04
2009,"AHW","25-34","WE",21.75
2009,"AHW","25-34","OT",23
2009,"AHW","35-44","OC",25.7
2009,"AHW","35-44","AS",22.36
2009,"AHW","35-44","CA",24.07
2009,"AHW","35-44","EL",28.25
2009,"AHW","35-44","EI",23.2
2009,"AHW","35-44","EF",24.73
2009,"AHW","35-44","FS",14.35
2009,"AHW","35-44","HE",13.48
2009,"AHW","35-44","TD",19.3
2009,"AHW","35-44","HE",24.95
2009,"AHW","35-44","IF",21.7
2009,"AHW","35-44","LH",19.2
2009,"AHW","35-44","MA",22.82
2009,"AHW","35-44","SM",21.62
2009,"AHW","35-44","MT",26.43
2009,"AHW","35-44","PP",26.83
2009,"AHW","35-44","TH",18.03
2009,"AHW","35-44","WE",23.34
2009,"AHW","35-44","OT",28.63
2009,"AHW","45-54","OC",26.09
2009,"AHW","45-54","AS",22.53
2009,"AHW","45-54","CA",25.55
2009,"AHW","45-54","EL",28.84
2009,"AHW","45-54","EI",23.81
2009,"AHW","45-54","EF",23.5
2009,"AHW","45-54","FS",15.06
2009,"AHW","45-54","HE",14.25
2009,"AHW","45-54","TD",19.58
2009,"AHW","45-54","HE",23.91
2009,"AHW","45-54","IF",21.86
2009,"AHW","45-54","LH",18.12
2009,"AHW","45-54","MA",23.94
2009,"AHW","45-54","SM",21.4
2009,"AHW","45-54","MT",27.85
2009,"AHW","45-54","PP",28.31
2009,"AHW","45-54","TH",18.26
2009,"AHW","45-54","WE",24.22
2009,"AHW","45-54","OT",29.03
2009,"AHW","55-64","OC",24.75
2009,"AHW","55-64","AS",21.04
2009,"AHW","55-64","CA",26.74
2009,"AHW","55-64","EL",26.84
2009,"AHW","55-64","EI",24.57
2009,"AHW","55-64","EF",26.88
2009,"AHW","55-64","FS",15.44
2009,"AHW","55-64","TD",18.93
2009,"AHW","55-64","HE",24.09
2009,"AHW","55-64","IF",22.24
2009,"AHW","55-64","LH",17.96
2009,"AHW","55-64","MA",24.4
2009,"AHW","55-64","SM",24.15
2009,"AHW","55-64","MT",27.39
2009,"AHW","55-64","PP",28.6
2009,"AHW","55-64","TH",17.5
2009,"AHW","55-64","WE",25.42
2009,"AHW","55-64","OT",29.23
2009,"AHW","65+","OC",21.73
2009,"AHW","65+","FS",14.64
2009,"AHW","65+","TD",16.72
2009,"AHW","65+","TH",15.05
2009,"AWW","15-24","OC",350.83
2009,"AWW","15-24","AS",502.7
2009,"AWW","15-24","CA",623.55
2009,"AWW","15-24","EL",650.74
2009,"AWW","15-24","EI",586.34
2009,"AWW","15-24","EF",687.26
2009,"AWW","15-24","FS",246.39
2009,"AWW","15-24","HE",378.14
2009,"AWW","15-24","TD",612.49
2009,"AWW","15-24","HE",739.54
2009,"AWW","15-24","IF",480.1
2009,"AWW","15-24","LH",447.43
2009,"AWW","15-24","SM",580.01
2009,"AWW","15-24","MT",736.72
2009,"AWW","15-24","PP",620.15
2009,"AWW","15-24","TH",454.7
2009,"AWW","15-24","WE",589.65
2009,"AWW","15-24","OT",600.23
2009,"AWW","25-34","OC",819.44
2009,"AWW","25-34","AS",832.4
2009,"AWW","25-34","CA",876.9
2009,"AWW","25-34","EL",1072.2
2009,"AWW","25-34","EI",822.03
2009,"AWW","25-34","EF",801.23
2009,"AWW","25-34","FS",482.44
2009,"AWW","25-34","HE",518.53
2009,"AWW","25-34","TD",817.21
2009,"AWW","25-34","HE",1004.93
2009,"AWW","25-34","IF",806.44
2009,"AWW","25-34","LH",692.57
2009,"AWW","25-34","MA",841.78
2009,"AWW","25-34","SM",923.55
2009,"AWW","25-34","MT",1085.19
2009,"AWW","25-34","PP",1038.93
2009,"AWW","25-34","TH",659.91
2009,"AWW","25-34","WE",869.84
2009,"AWW","25-34","OT",895.77
2009,"AWW","35-44","OC",970.58
2009,"AWW","35-44","AS",909.93
2009,"AWW","35-44","CA",964.58
2009,"AWW","35-44","EL",1132.5
2009,"AWW","35-44","EI",922.05
2009,"AWW","35-44","EF",937.95
2009,"AWW","35-44","FS",537.96
2009,"AWW","35-44","HE",459.4
2009,"AWW","35-44","TD",850.82
2009,"AWW","35-44","HE",1078.15
2009,"AWW","35-44","IF",832.88
2009,"AWW","35-44","LH",786.09
2009,"AWW","35-44","MA",876.14
2009,"AWW","35-44","SM",851.36
2009,"AWW","35-44","MT",1065.42
2009,"AWW","35-44","PP",1049.44
2009,"AWW","35-44","TH",691
2009,"AWW","35-44","WE",929.47
2009,"AWW","35-44","OT",1123.21
2009,"AWW","45-54","OC",989.29
2009,"AWW","45-54","AS",920.29
2009,"AWW","45-54","CA",1046.28
2009,"AWW","45-54","EL",1142.64
2009,"AWW","45-54","EI",926.2
2009,"AWW","45-54","EF",941.15
2009,"AWW","45-54","FS",566.28
2009,"AWW","45-54","HE",455.49
2009,"AWW","45-54","TD",889.2
2009,"AWW","45-54","HE",1031.4
2009,"AWW","45-54","IF",809.15
2009,"AWW","45-54","LH",678.38
2009,"AWW","45-54","MA",918.52
2009,"AWW","45-54","SM",837.66
2009,"AWW","45-54","MT",1112.06
2009,"AWW","45-54","PP",1119.75
2009,"AWW","45-54","TH",705.79
2009,"AWW","45-54","WE",950.74
2009,"AWW","45-54","OT",1145.44
2009,"AWW","55-64","OC",903.98
2009,"AWW","55-64","AS",842.76
2009,"AWW","55-64","CA",1016.02
2009,"AWW","55-64","EL",1051.43
2009,"AWW","55-64","EI",948.46
2009,"AWW","55-64","EF",1041.15
2009,"AWW","55-64","FS",576.04
2009,"AWW","55-64","TD",838.56
2009,"AWW","55-64","HE",1020.35
2009,"AWW","55-64","IF",865.26
2009,"AWW","55-64","LH",650.17
2009,"AWW","55-64","MA",951.36
2009,"AWW","55-64","SM",970.67
2009,"AWW","55-64","MT",1100.62
2009,"AWW","55-64","PP",1135.57
2009,"AWW","55-64","TH",664.48
2009,"AWW","55-64","WE",1001.93
2009,"AWW","55-64","OT",1140.36
2009,"AWW","65+","OC",665.73
2009,"AWW","65+","FS",475.09
2009,"AWW","65+","TD",627.84
2009,"AWW","65+","TH",448.99
2009,"MHW","15-24","OC",10
2009,"MHW","15-24","AS",11.25
2009,"MHW","15-24","CA",15
2009,"MHW","15-24","EL",16
2009,"MHW","15-24","EI",15
2009,"MHW","15-24","EF",16
2009,"MHW","15-24","FS",9.5
2009,"MHW","15-24","HE",10
2009,"MHW","15-24","TD",15
2009,"MHW","15-24","HE",15.38
2009,"MHW","15-24","IF",12.53
2009,"MHW","15-24","LH",12
2009,"MHW","15-24","SM",14.45
2009,"MHW","15-24","MT",18
2009,"MHW","15-24","PP",14
2009,"MHW","15-24","TH",12
2009,"MHW","15-24","WE",14.5
2009,"MHW","15-24","OT",16.83
2009,"MHW","25-34","OC",20
2009,"MHW","25-34","AS",19
2009,"MHW","25-34","CA",21
2009,"MHW","25-34","EL",26
2009,"MHW","25-34","EI",18
2009,"MHW","25-34","EF",18
2009,"MHW","25-34","FS",12.25
2009,"MHW","25-34","HE",14.42
2009,"MHW","25-34","TD",18
2009,"MHW","25-34","HE",20.32
2009,"MHW","25-34","IF",18
2009,"MHW","25-34","LH",16.75
2009,"MHW","25-34","MA",22.4
2009,"MHW","25-34","SM",24
2009,"MHW","25-34","MT",26.44
2009,"MHW","25-34","PP",25
2009,"MHW","25-34","TH",16
2009,"MHW","25-34","WE",20.5
2009,"MHW","25-34","OT",23
2009,"MHW","35-44","OC",23.08
2009,"MHW","35-44","AS",21.63
2009,"MHW","35-44","CA",24
2009,"MHW","35-44","EL",28.21
2009,"MHW","35-44","EI",24
2009,"MHW","35-44","EF",23.98
2009,"MHW","35-44","FS",13.46
2009,"MHW","35-44","HE",12
2009,"MHW","35-44","TD",18.75
2009,"MHW","35-44","HE",25.74
2009,"MHW","35-44","IF",21
2009,"MHW","35-44","LH",18
2009,"MHW","35-44","MA",22.5
2009,"MHW","35-44","SM",19.4
2009,"MHW","35-44","MT",26.98
2009,"MHW","35-44","PP",27.17
2009,"MHW","35-44","TH",17.05
2009,"MHW","35-44","WE",22
2009,"MHW","35-44","OT",27.69
2009,"MHW","45-54","OC",23.08
2009,"MHW","45-54","AS",22.45
2009,"MHW","45-54","CA",25.01
2009,"MHW","45-54","EL",29
2009,"MHW","45-54","EI",23
2009,"MHW","45-54","EF",21
2009,"MHW","45-54","FS",14
2009,"MHW","45-54","HE",13
2009,"MHW","45-54","TD",18.75
2009,"MHW","45-54","HE",22.5
2009,"MHW","45-54","IF",18
2009,"MHW","45-54","LH",15.5
2009,"MHW","45-54","MA",24.04
2009,"MHW","45-54","SM",19.5
2009,"MHW","45-54","MT",27.48
2009,"MHW","45-54","PP",26
2009,"MHW","45-54","TH",17.5
2009,"MHW","45-54","WE",23
2009,"MHW","45-54","OT",28
2009,"MHW","55-64","OC",21.4
2009,"MHW","55-64","AS",20.73
2009,"MHW","55-64","CA",27.77
2009,"MHW","55-64","EL",27
2009,"MHW","55-64","EI",21
2009,"MHW","55-64","EF",25
2009,"MHW","55-64","FS",15
2009,"MHW","55-64","TD",18
2009,"MHW","55-64","HE",26
2009,"MHW","55-64","IF",21
2009,"MHW","55-64","LH",14
2009,"MHW","55-64","MA",23.1
2009,"MHW","55-64","SM",22.5
2009,"MHW","55-64","MT",27
2009,"MHW","55-64","PP",28.21
2009,"MHW","55-64","TH",17.95
2009,"MHW","55-64","WE",25
2009,"MHW","55-64","OT",27.55
2009,"MHW","65+","OC",16.5
2009,"MHW","65+","FS",14
2009,"MHW","65+","TD",15.9
2009,"MHW","65+","TH",14
2009,"MWW","15-24","OC",288
2009,"MWW","15-24","AS",460
2009,"MWW","15-24","CA",600
2009,"MWW","15-24","EL",640
2009,"MWW","15-24","EI",585
2009,"MWW","15-24","EF",630
2009,"MWW","15-24","FS",206.25
2009,"MWW","15-24","HE",369.9
2009,"MWW","15-24","TD",600
2009,"MWW","15-24","HE",615.2
2009,"MWW","15-24","IF",500
2009,"MWW","15-24","LH",450
2009,"MWW","15-24","SM",578
2009,"MWW","15-24","MT",720
2009,"MWW","15-24","PP",560
2009,"MWW","15-24","TH",440
2009,"MWW","15-24","WE",600
2009,"MWW","15-24","OT",600
2009,"MWW","25-34","OC",760
2009,"MWW","25-34","AS",807.84
2009,"MWW","25-34","CA",860
2009,"MWW","25-34","EL",1004.8
2009,"MWW","25-34","EI",720
2009,"MWW","25-34","EF",750
2009,"MWW","25-34","FS",440
2009,"MWW","25-34","HE",480
2009,"MWW","25-34","TD",800
2009,"MWW","25-34","HE",945
2009,"MWW","25-34","IF",729
2009,"MWW","25-34","LH",649.88
2009,"MWW","25-34","MA",851.2
2009,"MWW","25-34","SM",954
2009,"MWW","25-34","MT",1079.2
2009,"MWW","25-34","PP",1000
2009,"MWW","25-34","TH",630
2009,"MWW","25-34","WE",820
2009,"MWW","25-34","OT",865.5
2009,"MWW","35-44","OC",880
2009,"MWW","35-44","AS",865.2
2009,"MWW","35-44","CA",960
2009,"MWW","35-44","EL",1176
2009,"MWW","35-44","EI",923.25
2009,"MWW","35-44","EF",880
2009,"MWW","35-44","FS",520
2009,"MWW","35-44","HE",416
2009,"MWW","35-44","TD",840
2009,"MWW","35-44","HE",1075
2009,"MWW","35-44","IF",840
2009,"MWW","35-44","LH",800
2009,"MWW","35-44","MA",840
2009,"MWW","35-44","SM",776
2009,"MWW","35-44","MT",1079.2
2009,"MWW","35-44","PP",1086.8
2009,"MWW","35-44","TH",680
2009,"MWW","35-44","WE",880
2009,"MWW","35-44","OT",1077
2009,"MWW","45-54","OC",885.5
2009,"MWW","45-54","AS",920
2009,"MWW","45-54","CA",1000.4
2009,"MWW","45-54","EL",1188
2009,"MWW","45-54","EI",907.88
2009,"MWW","45-54","EF",893.2
2009,"MWW","45-54","FS",540
2009,"MWW","45-54","HE",400
2009,"MWW","45-54","TD",855
2009,"MWW","45-54","HE",1000
2009,"MWW","45-54","IF",720
2009,"MWW","45-54","LH",600
2009,"MWW","45-54","MA",894
2009,"MWW","45-54","SM",779
2009,"MWW","45-54","MT",1080
2009,"MWW","45-54","PP",1144
2009,"MWW","45-54","TH",682
2009,"MWW","45-54","WE",910
2009,"MWW","45-54","OT",1134.8
2009,"MWW","55-64","OC",800
2009,"MWW","55-64","AS",900
2009,"MWW","55-64","CA",1108.8
2009,"MWW","55-64","EL",1120
2009,"MWW","55-64","EI",838
2009,"MWW","55-64","EF",1000
2009,"MWW","55-64","FS",562.5
2009,"MWW","55-64","TD",840
2009,"MWW","55-64","HE",1040
2009,"MWW","55-64","IF",840
2009,"MWW","55-64","LH",535.5
2009,"MWW","55-64","MA",924
2009,"MWW","55-64","SM",900
2009,"MWW","55-64","MT",1080
2009,"MWW","55-64","PP",1190
2009,"MWW","55-64","TH",682
2009,"MWW","55-64","WE",1000
2009,"MWW","55-64","OT",1057.68
2009,"MWW","65+","OC",480.76
2009,"MWW","65+","FS",520
2009,"MWW","65+","TD",636
2009,"MWW","65+","TH",375.63
2010,"TEM","15-24","OC",864.5
2010,"TEM","15-24","AS",9
2010,"TEM","15-24","CA",7.7
2010,"TEM","15-24","EL",7.2
2010,"TEM","15-24","EI",4.8
2010,"TEM","15-24","EF",3.6
2010,"TEM","15-24","FS",46.4
2010,"TEM","15-24","HE",6
2010,"TEM","15-24","TD",3
2010,"TEM","15-24","HE",1.8
2010,"TEM","15-24","IF",5
2010,"TEM","15-24","LH",10.7
2010,"TEM","15-24","SM",3.3
2010,"TEM","15-24","MT",4.4
2010,"TEM","15-24","PP",1.9
2010,"TEM","15-24","TH",42.1
2010,"TEM","15-24","WE",2.6
2010,"TEM","15-24","OT",10.5
2010,"TEM","25-34","OC",1215.5
2010,"TEM","25-34","AS",9.3
2010,"TEM","25-34","CA",10
2010,"TEM","25-34","EL",12.9
2010,"TEM","25-34","EI",12.5
2010,"TEM","25-34","EF",4.9
2010,"TEM","25-34","FS",23.6
2010,"TEM","25-34","HE",10.6
2010,"TEM","25-34","TD",12.2
2010,"TEM","25-34","HE",4.7
2010,"TEM","25-34","IF",5
2010,"TEM","25-34","LH",6.3
2010,"TEM","25-34","MA",5.9
2010,"TEM","25-34","SM",5.1
2010,"TEM","25-34","MT",11
2010,"TEM","25-34","PP",6.1
2010,"TEM","25-34","TH",31
2010,"TEM","25-34","WE",4.2
2010,"TEM","25-34","OT",29.2
2010,"TEM","35-44","OC",1253.5
2010,"TEM","35-44","AS",11.6
2010,"TEM","35-44","CA",6
2010,"TEM","35-44","EL",14.7
2010,"TEM","35-44","EI",10.3
2010,"TEM","35-44","EF",4
2010,"TEM","35-44","FS",22.4
2010,"TEM","35-44","HE",7.2
2010,"TEM","35-44","TD",17
2010,"TEM","35-44","HE",6.3
2010,"TEM","35-44","IF",4.1
2010,"TEM","35-44","LH",3.8
2010,"TEM","35-44","MA",6.9
2010,"TEM","35-44","SM",8.6
2010,"TEM","35-44","MT",15.8
2010,"TEM","35-44","PP",4.3
2010,"TEM","35-44","TH",35.4
2010,"TEM","35-44","WE",4.6
2010,"TEM","35-44","OT",24.2
2010,"TEM","45-54","OC",1359.7
2010,"TEM","45-54","AS",12.5
2010,"TEM","45-54","CA",7
2010,"TEM","45-54","EL",15.5
2010,"TEM","45-54","EI",13.5
2010,"TEM","45-54","EF",4.1
2010,"TEM","45-54","FS",21.7
2010,"TEM","45-54","HE",4.4
2010,"TEM","45-54","TD",23.3
2010,"TEM","45-54","HE",5.7
2010,"TEM","45-54","IF",5.3
2010,"TEM","45-54","LH",4.1
2010,"TEM","45-54","MA",8.2
2010,"TEM","45-54","SM",10
2010,"TEM","45-54","MT",20.7
2010,"TEM","45-54","PP",4.1
2010,"TEM","45-54","TH",48.4
2010,"TEM","45-54","WE",6.6
2010,"TEM","45-54","OT",28
2010,"TEM","55-64","OC",720.4
2010,"TEM","55-64","AS",5.4
2010,"TEM","55-64","CA",3.2
2010,"TEM","55-64","EL",6.8
2010,"TEM","55-64","EI",5.6
2010,"TEM","55-64","EF",1.8
2010,"TEM","55-64","FS",13.8
2010,"TEM","55-64","TD",12.9
2010,"TEM","55-64","HE",3.9
2010,"TEM","55-64","IF",2
2010,"TEM","55-64","LH",2.5
2010,"TEM","55-64","MA",4.7
2010,"TEM","55-64","SM",3.4
2010,"TEM","55-64","MT",6.5
2010,"TEM","55-64","PP",2.4
2010,"TEM","55-64","TH",32.5
2010,"TEM","55-64","WE",2.1
2010,"TEM","55-64","OT",10.7
2010,"TEM","65+","OC",109.2
2010,"TEM","65+","FS",3.1
2010,"TEM","65+","TD",2.9
2010,"TEM","65+","TH",4.9
2010,"AHW","15-24","OC",12.51
2010,"AHW","15-24","AS",13.5
2010,"AHW","15-24","CA",16.31
2010,"AHW","15-24","EL",15.91
2010,"AHW","15-24","EI",13.13
2010,"AHW","15-24","EF",15.75
