"Program","Year","University","Grades","Percent"
"OAD","2008","OTT","90-94",
"OAD","2008","OTT","85-89",
"OAD","2008","OTT","80-84",
"OAD","2008","OTT","75-79",
"OAD","2008","OTT","70-74",
"OAD","2008","OTT","<70",
"OAD","2008","OTT","Avg",
"OAD","2008","OSP",">=95",0
"OAD","2008","OSP","90-94",0
"OAD","2008","OSP","85-89",0
"OAD","2008","OSP","80-84",0
"OAD","2008","OSP","75-79",0
"OAD","2008","OSP","70-74",0
"OAD","2008","OSP","<70",0
"OAD","2008","OSP","Avg",0
"OAD","2008","UOI",">=95",
"OAD","2008","UOI","90-94",
"OAD","2008","UOI","85-89",
"OAD","2008","UOI","80-84",
"OAD","2008","UOI","75-79",
"OAD","2008","UOI","70-74",
"OAD","2008","UOI","<70",
"OAD","2008","UOI","Avg",
"OAD","2008","QUE",">=95",
"OAD","2008","QUE","90-94",
"OAD","2008","QUE","85-89",
"OAD","2008","QUE","80-84",
"OAD","2008","QUE","75-79",
"OAD","2008","QUE","70-74",
"OAD","2008","QUE","<70",
"OAD","2008","QUE","Avg",
"OAD","2008","RYE",">=95",
"OAD","2008","RYE","90-94",
"OAD","2008","RYE","85-89",
"OAD","2008","RYE","80-84",
"OAD","2008","RYE","75-79",
"OAD","2008","RYE","70-74",
"OAD","2008","RYE","<70",
"OAD","2008","RYE","Avg",
"OAD","2008","TAC",">=95",0
"OAD","2008","TAC","90-94",.021
"OAD","2008","TAC","85-89",.447
"OAD","2008","TAC","80-84",.394
"OAD","2008","TAC","75-79",.138
"OAD","2008","TAC","70-74",0
"OAD","2008","TAC","<70",0
"OAD","2008","TAC","Avg",.837
"OAD","2008","TRE",">=95",
"OAD","2008","TRE","90-94",
"OAD","2008","TRE","85-89",
"OAD","2008","TRE","80-84",
"OAD","2008","TRE","75-79",
"OAD","2008","TRE","70-74",
"OAD","2008","TRE","<70",
"OAD","2008","TRE","Avg",
"OAD","2008","WAT",">=95",
"OAD","2008","WAT","90-94",
"OAD","2008","WAT","85-89",
"OAD","2008","WAT","80-84",
"OAD","2008","WAT","75-79",
"OAD","2008","WAT","70-74",
"OAD","2008","WAT","<70",
"OAD","2008","WAT","Avg",
"OAD","2008","WMC",">=95",
"OAD","2008","WMC","90-94",
"OAD","2008","WMC","85-89",
"OAD","2008","WMC","80-84",
"OAD","2008","WMC","75-79",
"OAD","2008","WMC","70-74",
"OAD","2008","WMC","<70",
"OAD","2008","WMC","Avg",
"OAD","2008","WBC",">=95",
"OAD","2008","WBC","90-94",
"OAD","2008","WBC","85-89",
"OAD","2008","WBC","80-84",
"OAD","2008","WBC","75-79",
"OAD","2008","WBC","70-74",
"OAD","2008","WBC","<70",
"OAD","2008","WBC","Avg",
"OAD","2008","WHC",">=95",
"OAD","2008","WHC","90-94",
"OAD","2008","WHC","85-89",
"OAD","2008","WHC","80-84",
"OAD","2008","WHC","75-79",
"OAD","2008","WHC","70-74",
"OAD","2008","WHC","<70",
"OAD","2008","WHC","Avg",
"OAD","2008","WKC",">=95",
"OAD","2008","WKC","90-94",
"OAD","2008","WKC","85-89",
"OAD","2008","WKC","80-84",
"OAD","2008","WKC","75-79",
"OAD","2008","WKC","70-74",
"OAD","2008","WKC","<70",
"OAD","2008","WKC","Avg",
"OAD","2008","WLA",">=95",
"OAD","2008","WLA","90-94",
"OAD","2008","WLA","85-89",
"OAD","2008","WLA","80-84",
"OAD","2008","WLA","75-79",
"OAD","2008","WLA","70-74",
"OAD","2008","WLA","<70",
"OAD","2008","WLA","Avg",
"OAD","2008","WIN",">=95",
"OAD","2008","WIN","90-94",
"OAD","2008","WIN","85-89",
"OAD","2008","WIN","80-84",
"OAD","2008","WIN","75-79",
"OAD","2008","WIN","70-74",
"OAD","2008","WIN","<70",
"OAD","2008","WIN","Avg",
"OAD","2008","YOR",">=95",
"OAD","2008","YOR","90-94",
"OAD","2008","YOR","85-89",
"OAD","2008","YOR","80-84",
"OAD","2008","YOR","75-79",
"OAD","2008","YOR","70-74",
"OAD","2008","YOR","<70",
"OAD","2008","YOR","Avg",
"OAD","2007","ALG",">=95",0
"OAD","2007","ALG","90-94",0
"OAD","2007","ALG","85-89",0
"OAD","2007","ALG","80-84",0
"OAD","2007","ALG","75-79",0
"OAD","2007","ALG","70-74",0
"OAD","2007","ALG","<70",0
"OAD","2007","ALG","Avg",0
"OAD","2007","BRO",">=95",
"OAD","2007","BRO","90-94",
"OAD","2007","BRO","85-89",
"OAD","2007","BRO","80-84",
"OAD","2007","BRO","75-79",
"OAD","2007","BRO","70-74",
"OAD","2007","BRO","<70",
"OAD","2007","BRO","Avg",
"OAD","2007","CAR",">=95",0
"OAD","2007","CAR","90-94",0
"OAD","2007","CAR","85-89",0
"OAD","2007","CAR","80-84",0
"OAD","2007","CAR","75-79",0
"OAD","2007","CAR","70-74",0
"OAD","2007","CAR","<70",0
"OAD","2007","CAR","Avg",0
"OAD","2007","GUE",">=95",0
"OAD","2007","GUE","90-94",0
"OAD","2007","GUE","85-89",0
"OAD","2007","GUE","80-84",0
"OAD","2007","GUE","75-79",0
"OAD","2007","GUE","70-74",0
"OAD","2007","GUE","<70",0
"OAD","2007","GUE","Avg",0
"OAD","2007","LAK",">=95",
"OAD","2007","LAK","90-94",
"OAD","2007","LAK","85-89",
"OAD","2007","LAK","80-84",
"OAD","2007","LAK","75-79",
"OAD","2007","LAK","70-74",
"OAD","2007","LAK","<70",
"OAD","2007","LAK","Avg",
"OAD","2007","LAU",">=95",0
"OAD","2007","LAU","90-94",0
"OAD","2007","LAU","85-89",.132
"OAD","2007","LAU","80-84",.316
"OAD","2007","LAU","75-79",.395
"OAD","2007","LAU","70-74",.158
"OAD","2007","LAU","<70",0
"OAD","2007","LAU","Avg",.791
"OAD","2007","MCM",">=95",
"OAD","2007","MCM","90-94",
"OAD","2007","MCM","85-89",
"OAD","2007","MCM","80-84",
"OAD","2007","MCM","75-79",
"OAD","2007","MCM","70-74",
"OAD","2007","MCM","<70",
"OAD","2007","MCM","Avg",
"OAD","2007","NIP",">=95",
"OAD","2007","NIP","90-94",
"OAD","2007","NIP","85-89",
"OAD","2007","NIP","80-84",
"OAD","2007","NIP","75-79",
"OAD","2007","NIP","70-74",
"OAD","2007","NIP","<70",
"OAD","2007","NIP","Avg",
"OAD","2007","OCA",">=95",
"OAD","2007","OCA","90-94",
"OAD","2007","OCA","85-89",
"OAD","2007","OCA","80-84",
"OAD","2007","OCA","75-79",
"OAD","2007","OCA","70-74",
"OAD","2007","OCA","<70",
"OAD","2007","OCA","Avg",
"OAD","2007","OTT",">=95",
"OAD","2007","OTT","90-94",
"OAD","2007","OTT","85-89",
"OAD","2007","OTT","80-84",
"OAD","2007","OTT","75-79",
"OAD","2007","OTT","70-74",
"OAD","2007","OTT","<70",
"OAD","2007","OTT","Avg",
"OAD","2007","OSP",">=95",0
"OAD","2007","OSP","90-94",0
"OAD","2007","OSP","85-89",0
"OAD","2007","OSP","80-84",0
"OAD","2007","OSP","75-79",0
"OAD","2007","OSP","70-74",0
"OAD","2007","OSP","<70",0
"OAD","2007","OSP","Avg",0
"OAD","2007","UOI",">=95",
"OAD","2007","UOI","90-94",
"OAD","2007","UOI","85-89",
"OAD","2007","UOI","80-84",
"OAD","2007","UOI","75-79",
"OAD","2007","UOI","70-74",
"OAD","2007","UOI","<70",
"OAD","2007","UOI","Avg",
"OAD","2007","QUE",">=95",
"OAD","2007","QUE","90-94",
"OAD","2007","QUE","85-89",
"OAD","2007","QUE","80-84",
"OAD","2007","QUE","75-79",
"OAD","2007","QUE","70-74",
"OAD","2007","QUE","<70",
"OAD","2007","QUE","Avg",
"OAD","2007","RYE",">=95",
"OAD","2007","RYE","90-94",
"OAD","2007","RYE","85-89",
"OAD","2007","RYE","80-84",
"OAD","2007","RYE","75-79",
"OAD","2007","RYE","70-74",
"OAD","2007","RYE","<70",
"OAD","2007","RYE","Avg",
"OAD","2007","TAC",">=95",0
"OAD","2007","TAC","90-94",.009
"OAD","2007","TAC","85-89",.089
"OAD","2007","TAC","80-84",.392
"OAD","2007","TAC","75-79",.409
"OAD","2007","TAC","70-74",.089
"OAD","2007","TAC","<70",.012
"OAD","2007","TAC","Avg",.795
"OAD","2007","TRE",">=95",
"OAD","2007","TRE","90-94",
"OAD","2007","TRE","85-89",
"OAD","2007","TRE","80-84",
"OAD","2007","TRE","75-79",
"OAD","2007","TRE","70-74",
"OAD","2007","TRE","<70",
"OAD","2007","TRE","Avg",
"OAD","2007","WAT",">=95",
"OAD","2007","WAT","90-94",
"OAD","2007","WAT","85-89",
"OAD","2007","WAT","80-84",
"OAD","2007","WAT","75-79",
"OAD","2007","WAT","70-74",
"OAD","2007","WAT","<70",
"OAD","2007","WAT","Avg",
"OAD","2007","WMC",">=95",
"OAD","2007","WMC","90-94",
"OAD","2007","WMC","85-89",
"OAD","2007","WMC","80-84",
"OAD","2007","WMC","75-79",
"OAD","2007","WMC","70-74",
"OAD","2007","WMC","<70",
"OAD","2007","WMC","Avg",
"OAD","2007","WBC",">=95",
"OAD","2007","WBC","90-94",
"OAD","2007","WBC","85-89",
"OAD","2007","WBC","80-84",
"OAD","2007","WBC","75-79",
"OAD","2007","WBC","70-74",
"OAD","2007","WBC","<70",
"OAD","2007","WBC","Avg",
"OAD","2007","WHC",">=95",
"OAD","2007","WHC","90-94",
"OAD","2007","WHC","85-89",
"OAD","2007","WHC","80-84",
"OAD","2007","WHC","75-79",
"OAD","2007","WHC","70-74",
"OAD","2007","WHC","<70",
"OAD","2007","WHC","Avg",
"OAD","2007","WKC",">=95",
"OAD","2007","WKC","90-94",
"OAD","2007","WKC","85-89",
"OAD","2007","WKC","80-84",
"OAD","2007","WKC","75-79",
"OAD","2007","WKC","70-74",
"OAD","2007","WKC","<70",
"OAD","2007","WKC","Avg",
"OAD","2007","WLA",">=95",
"OAD","2007","WLA","90-94",
"OAD","2007","WLA","85-89",
"OAD","2007","WLA","80-84",
"OAD","2007","WLA","75-79",
"OAD","2007","WLA","70-74",
"OAD","2007","WLA","<70",
"OAD","2007","WLA","Avg",
"OAD","2007","WIN",">=95",
"OAD","2007","WIN","90-94",
"OAD","2007","WIN","85-89",
"OAD","2007","WIN","80-84",
"OAD","2007","WIN","75-79",
"OAD","2007","WIN","70-74",
"OAD","2007","WIN","<70",
"OAD","2007","WIN","Avg",
"OAD","2007","YOR",">=95",
"OAD","2007","YOR","90-94",
"OAD","2007","YOR","85-89",
"OAD","2007","YOR","80-84",
"OAD","2007","YOR","75-79",
"OAD","2007","YOR","70-74",
"OAD","2007","YOR","<70",
"OAD","2007","YOR","Avg",
"OAD","2006","ALG",">=95",0
"OAD","2006","ALG","90-94",0
"OAD","2006","ALG","85-89",0
"OAD","2006","ALG","80-84",0
"OAD","2006","ALG","75-79",0
"OAD","2006","ALG","70-74",0
"OAD","2006","ALG","<70",0
"OAD","2006","ALG","Avg",0
"OAD","2006","BRO",">=95",
"OAD","2006","BRO","90-94",
"OAD","2006","BRO","85-89",
"OAD","2006","BRO","80-84",
"OAD","2006","BRO","75-79",
"OAD","2006","BRO","70-74",
"OAD","2006","BRO","<70",
"OAD","2006","BRO","Avg",
"OAD","2006","CAR",">=95",0
"OAD","2006","CAR","90-94",0
"OAD","2006","CAR","85-89",0
"OAD","2006","CAR","80-84",0
"OAD","2006","CAR","75-79",0
"OAD","2006","CAR","70-74",0
"OAD","2006","CAR","<70",0
"OAD","2006","CAR","Avg",0
"OAD","2006","GUE",">=95",0
"OAD","2006","GUE","90-94",0
"OAD","2006","GUE","85-89",0
"OAD","2006","GUE","80-84",0
"OAD","2006","GUE","75-79",0
"OAD","2006","GUE","70-74",0
"OAD","2006","GUE","<70",0
"OAD","2006","GUE","Avg",0
"OAD","2006","LAK",">=95",
"OAD","2006","LAK","90-94",
"OAD","2006","LAK","85-89",
"OAD","2006","LAK","80-84",
"OAD","2006","LAK","75-79",
"OAD","2006","LAK","70-74",
"OAD","2006","LAK","<70",
"OAD","2006","LAK","Avg",
"OAD","2006","LAU",">=95",0
"OAD","2006","LAU","90-94",.063
"OAD","2006","LAU","85-89",.094
"OAD","2006","LAU","80-84",.375
"OAD","2006","LAU","75-79",.313
"OAD","2006","LAU","70-74",.125
"OAD","2006","LAU","<70",.031
"OAD","2006","LAU","Avg",.795
"OAD","2006","MCM",">=95",
"OAD","2006","MCM","90-94",
"OAD","2006","MCM","85-89",
"OAD","2006","MCM","80-84",
"OAD","2006","MCM","75-79",
"OAD","2006","MCM","70-74",
"OAD","2006","MCM","<70",
"OAD","2006","MCM","Avg",
"OAD","2006","NIP",">=95",
"OAD","2006","NIP","90-94",
"OAD","2006","NIP","85-89",
"OAD","2006","NIP","80-84",
"OAD","2006","NIP","75-79",
"OAD","2006","NIP","70-74",
"OAD","2006","NIP","<70",
"OAD","2006","NIP","Avg",
"OAD","2006","OCA",">=95",
"OAD","2006","OCA","90-94",
"OAD","2006","OCA","85-89",
"OAD","2006","OCA","80-84",
"OAD","2006","OCA","75-79",
"OAD","2006","OCA","70-74",
"OAD","2006","OCA","<70",
"OAD","2006","OCA","Avg",
"OAD","2006","OTT",">=95",
"OAD","2006","OTT","90-94",
"OAD","2006","OTT","85-89",
"OAD","2006","OTT","80-84",
"OAD","2006","OTT","75-79",
"OAD","2006","OTT","70-74",
"OAD","2006","OTT","<70",
"OAD","2006","OTT","Avg",
"OAD","2006","OSP",">=95",0
"OAD","2006","OSP","90-94",0
"OAD","2006","OSP","85-89",0
"OAD","2006","OSP","80-84",0
"OAD","2006","OSP","75-79",0
"OAD","2006","OSP","70-74",0
"OAD","2006","OSP","<70",0
"OAD","2006","OSP","Avg",0
"OAD","2006","UOI",">=95",
"OAD","2006","UOI","90-94",
"OAD","2006","UOI","85-89",
"OAD","2006","UOI","80-84",
"OAD","2006","UOI","75-79",
"OAD","2006","UOI","70-74",
"OAD","2006","UOI","<70",
"OAD","2006","UOI","Avg",
"OAD","2006","QUE",">=95",
"OAD","2006","QUE","90-94",
"OAD","2006","QUE","85-89",
"OAD","2006","QUE","80-84",
"OAD","2006","QUE","75-79",
"OAD","2006","QUE","70-74",
"OAD","2006","QUE","<70",
"OAD","2006","QUE","Avg",
"OAD","2006","RYE",">=95",
"OAD","2006","RYE","90-94",
"OAD","2006","RYE","85-89",
"OAD","2006","RYE","80-84",
"OAD","2006","RYE","75-79",
"OAD","2006","RYE","70-74",
"OAD","2006","RYE","<70",
"OAD","2006","RYE","Avg",
"OAD","2006","TAC",">=95",.006
"OAD","2006","TAC","90-94",.031
"OAD","2006","TAC","85-89",.051
"OAD","2006","TAC","80-84",.179
"OAD","2006","TAC","75-79",.384
"OAD","2006","TAC","70-74",.318
"OAD","2006","TAC","<70",.031
"OAD","2006","TAC","Avg",.771
"OAD","2006","TRE",">=95",
"OAD","2006","TRE","90-94",
"OAD","2006","TRE","85-89",
"OAD","2006","TRE","80-84",
"OAD","2006","TRE","75-79",
"OAD","2006","TRE","70-74",
"OAD","2006","TRE","<70",
"OAD","2006","TRE","Avg",
"OAD","2006","WAT",">=95",
"OAD","2006","WAT","90-94",
"OAD","2006","WAT","85-89",
"OAD","2006","WAT","80-84",
"OAD","2006","WAT","75-79",
"OAD","2006","WAT","70-74",
"OAD","2006","WAT","<70",
"OAD","2006","WAT","Avg",
"OAD","2006","WMC",">=95",
"OAD","2006","WMC","90-94",
"OAD","2006","WMC","85-89",
"OAD","2006","WMC","80-84",
"OAD","2006","WMC","75-79",
"OAD","2006","WMC","70-74",
"OAD","2006","WMC","<70",
"OAD","2006","WMC","Avg",
"OAD","2006","WBC",">=95",
"OAD","2006","WBC","90-94",
"OAD","2006","WBC","85-89",
"OAD","2006","WBC","80-84",
"OAD","2006","WBC","75-79",
"OAD","2006","WBC","70-74",
"OAD","2006","WBC","<70",
"OAD","2006","WBC","Avg",
"OAD","2006","WHC",">=95",
"OAD","2006","WHC","90-94",
"OAD","2006","WHC","85-89",
"OAD","2006","WHC","80-84",
"OAD","2006","WHC","75-79",
"OAD","2006","WHC","70-74",
"OAD","2006","WHC","<70",
"OAD","2006","WHC","Avg",
"OAD","2006","WKC",">=95",
"OAD","2006","WKC","90-94",
"OAD","2006","WKC","85-89",
"OAD","2006","WKC","80-84",
"OAD","2006","WKC","75-79",
"OAD","2006","WKC","70-74",
"OAD","2006","WKC","<70",
"OAD","2006","WKC","Avg",
"OAD","2006","WLA",">=95",
"OAD","2006","WLA","90-94",
"OAD","2006","WLA","85-89",
"OAD","2006","WLA","80-84",
"OAD","2006","WLA","75-79",
"OAD","2006","WLA","70-74",
"OAD","2006","WLA","<70",
"OAD","2006","WLA","Avg",
"OAD","2006","WIN",">=95",
"OAD","2006","WIN","90-94",
"OAD","2006","WIN","85-89",
"OAD","2006","WIN","80-84",
"OAD","2006","WIN","75-79",
"OAD","2006","WIN","70-74",
"OAD","2006","WIN","<70",
"OAD","2006","WIN","Avg",
"OAD","2006","YOR",">=95",
"OAD","2006","YOR","90-94",
"OAD","2006","YOR","85-89",
"OAD","2006","YOR","80-84",
"OAD","2006","YOR","75-79",
"OAD","2006","YOR","70-74",
"OAD","2006","YOR","<70",
"OAD","2006","YOR","Avg",
"OAD","2005","ALG",">=95",0
"OAD","2005","ALG","90-94",0
"OAD","2005","ALG","85-89",0
"OAD","2005","ALG","80-84",0
"OAD","2005","ALG","75-79",0
"OAD","2005","ALG","70-74",0
"OAD","2005","ALG","<70",0
"OAD","2005","ALG","Avg",0
"OAD","2005","BRO",">=95",
"OAD","2005","BRO","90-94",
"OAD","2005","BRO","85-89",
"OAD","2005","BRO","80-84",
"OAD","2005","BRO","75-79",
"OAD","2005","BRO","70-74",
"OAD","2005","BRO","<70",
"OAD","2005","BRO","Avg",
"OAD","2005","CAR",">=95",0
"OAD","2005","CAR","90-94",0
"OAD","2005","CAR","85-89",0
"OAD","2005","CAR","80-84",0
"OAD","2005","CAR","75-79",0
"OAD","2005","CAR","70-74",0
"OAD","2005","CAR","<70",0
"OAD","2005","CAR","Avg",0
"OAD","2005","GUE",">=95",0
"OAD","2005","GUE","90-94",0
"OAD","2005","GUE","85-89",0
"OAD","2005","GUE","80-84",0
"OAD","2005","GUE","75-79",0
"OAD","2005","GUE","70-74",0
"OAD","2005","GUE","<70",0
"OAD","2005","GUE","Avg",0
"OAD","2005","LAK",">=95",
"OAD","2005","LAK","90-94",
"OAD","2005","LAK","85-89",
"OAD","2005","LAK","80-84",
"OAD","2005","LAK","75-79",
"OAD","2005","LAK","70-74",
"OAD","2005","LAK","<70",
"OAD","2005","LAK","Avg",
"OAD","2005","LAU",">=95",0
"OAD","2005","LAU","90-94",0
"OAD","2005","LAU","85-89",.138
"OAD","2005","LAU","80-84",.345
"OAD","2005","LAU","75-79",.345
"OAD","2005","LAU","70-74",.172
"OAD","2005","LAU","<70",0
"OAD","2005","LAU","Avg",.797
"OAD","2005","MCM",">=95",
"OAD","2005","MCM","90-94",
"OAD","2005","MCM","85-89",
"OAD","2005","MCM","80-84",
"OAD","2005","MCM","75-79",
"OAD","2005","MCM","70-74",
"OAD","2005","MCM","<70",
"OAD","2005","MCM","Avg",
"OAD","2005","NIP",">=95",
"OAD","2005","NIP","90-94",
"OAD","2005","NIP","85-89",
"OAD","2005","NIP","80-84",
"OAD","2005","NIP","75-79",
"OAD","2005","NIP","70-74",
"OAD","2005","NIP","<70",
"OAD","2005","NIP","Avg",
"OAD","2005","OCA",">=95",
"OAD","2005","OCA","90-94",
"OAD","2005","OCA","85-89",
"OAD","2005","OCA","80-84",
"OAD","2005","OCA","75-79",
"OAD","2005","OCA","70-74",
"OAD","2005","OCA","<70",
"OAD","2005","OCA","Avg",
"OAD","2005","OTT",">=95",
"OAD","2005","OTT","90-94",
"OAD","2005","OTT","85-89",
"OAD","2005","OTT","80-84",
"OAD","2005","OTT","75-79",
"OAD","2005","OTT","70-74",
"OAD","2005","OTT","<70",
"OAD","2005","OTT","Avg",
"OAD","2005","OSP",">=95",0
"OAD","2005","OSP","90-94",0
"OAD","2005","OSP","85-89",0
"OAD","2005","OSP","80-84",0
"OAD","2005","OSP","75-79",0
"OAD","2005","OSP","70-74",0
"OAD","2005","OSP","<70",0
"OAD","2005","OSP","Avg",0
"OAD","2005","UOI",">=95",
"OAD","2005","UOI","90-94",
"OAD","2005","UOI","85-89",
"OAD","2005","UOI","80-84",
"OAD","2005","UOI","75-79",
"OAD","2005","UOI","70-74",
"OAD","2005","UOI","<70",
"OAD","2005","UOI","Avg",
"OAD","2005","QUE",">=95",
"OAD","2005","QUE","90-94",
"OAD","2005","QUE","85-89",
"OAD","2005","QUE","80-84",
"OAD","2005","QUE","75-79",
"OAD","2005","QUE","70-74",
"OAD","2005","QUE","<70",
"OAD","2005","QUE","Avg",
"OAD","2005","RYE",">=95",
"OAD","2005","RYE","90-94",
"OAD","2005","RYE","85-89",
"OAD","2005","RYE","80-84",
"OAD","2005","RYE","75-79",
"OAD","2005","RYE","70-74",
"OAD","2005","RYE","<70",
"OAD","2005","RYE","Avg",
"OAD","2005","TAC",">=95",0
"OAD","2005","TAC","90-94",.009
"OAD","2005","TAC","85-89",.079
"OAD","2005","TAC","80-84",.16
"OAD","2005","TAC","75-79",.358
"OAD","2005","TAC","70-74",.365
"OAD","2005","TAC","<70",.028
"OAD","2005","TAC","Avg",.765
"OAD","2005","TRE",">=95",
"OAD","2005","TRE","90-94",
"OAD","2005","TRE","85-89",
"OAD","2005","TRE","80-84",
"OAD","2005","TRE","75-79",
"OAD","2005","TRE","70-74",
"OAD","2005","TRE","<70",
"OAD","2005","TRE","Avg",
"OAD","2005","WAT",">=95",
"OAD","2005","WAT","90-94",
"OAD","2005","WAT","85-89",
"OAD","2005","WAT","80-84",
"OAD","2005","WAT","75-79",
"OAD","2005","WAT","70-74",
"OAD","2005","WAT","<70",
"OAD","2005","WAT","Avg",
"OAD","2005","WMC",">=95",
"OAD","2005","WMC","90-94",
"OAD","2005","WMC","85-89",
"OAD","2005","WMC","80-84",
"OAD","2005","WMC","75-79",
"OAD","2005","WMC","70-74",
"OAD","2005","WMC","<70",
"OAD","2005","WMC","Avg",
"OAD","2005","WBC",">=95",
"OAD","2005","WBC","90-94",
"OAD","2005","WBC","85-89",
"OAD","2005","WBC","80-84",
"OAD","2005","WBC","75-79",
"OAD","2005","WBC","70-74",
"OAD","2005","WBC","<70",
"OAD","2005","WBC","Avg",
"OAD","2005","WHC",">=95",
"OAD","2005","WHC","90-94",
"OAD","2005","WHC","85-89",
"OAD","2005","WHC","80-84",
"OAD","2005","WHC","75-79",
"OAD","2005","WHC","70-74",
"OAD","2005","WHC","<70",
"OAD","2005","WHC","Avg",
"OAD","2005","WKC",">=95",
"OAD","2005","WKC","90-94",
"OAD","2005","WKC","85-89",
"OAD","2005","WKC","80-84",
"OAD","2005","WKC","75-79",
"OAD","2005","WKC","70-74",
"OAD","2005","WKC","<70",
"OAD","2005","WKC","Avg",
"OAD","2005","WLA",">=95",
"OAD","2005","WLA","90-94",
"OAD","2005","WLA","85-89",
"OAD","2005","WLA","80-84",
"OAD","2005","WLA","75-79",
"OAD","2005","WLA","70-74",
"OAD","2005","WLA","<70",
"OAD","2005","WLA","Avg",
"OAD","2005","WIN",">=95",
"OAD","2005","WIN","90-94",
"OAD","2005","WIN","85-89",
"OAD","2005","WIN","80-84",
"OAD","2005","WIN","75-79",
"OAD","2005","WIN","70-74",
"OAD","2005","WIN","<70",
"OAD","2005","WIN","Avg",
"OAD","2005","YOR",">=95",
"OAD","2005","YOR","90-94",
"OAD","2005","YOR","85-89",
"OAD","2005","YOR","80-84",
"OAD","2005","YOR","75-79",
"OAD","2005","YOR","70-74",
"OAD","2005","YOR","<70",
"OAD","2005","YOR","Avg",
"OAD","2004","ALG",">=95",0
"OAD","2004","ALG","90-94",0
"OAD","2004","ALG","85-89",0
"OAD","2004","ALG","80-84",0
"OAD","2004","ALG","75-79",0
"OAD","2004","ALG","70-74",0
"OAD","2004","ALG","<70",0
"OAD","2004","ALG","Avg",0
"OAD","2004","BRO",">=95",0
"OAD","2004","BRO","90-94",0
"OAD","2004","BRO","85-89",0
"OAD","2004","BRO","80-84",0
"OAD","2004","BRO","75-79",0
"OAD","2004","BRO","70-74",0
"OAD","2004","BRO","<70",0
"OAD","2004","BRO","Avg",0
"OAD","2004","CAR",">=95",0
"OAD","2004","CAR","90-94",0
"OAD","2004","CAR","85-89",0
"OAD","2004","CAR","80-84",0
"OAD","2004","CAR","75-79",0
"OAD","2004","CAR","70-74",0
"OAD","2004","CAR","<70",0
"OAD","2004","CAR","Avg",0
"OAD","2004","GUE",">=95",0
"OAD","2004","GUE","90-94",0
"OAD","2004","GUE","85-89",0
"OAD","2004","GUE","80-84",0
"OAD","2004","GUE","75-79",0
"OAD","2004","GUE","70-74",0
"OAD","2004","GUE","<70",0
"OAD","2004","GUE","Avg",0
"OAD","2004","LAK",">=95",0
"OAD","2004","LAK","90-94",0
"OAD","2004","LAK","85-89",0
"OAD","2004","LAK","80-84",0
"OAD","2004","LAK","75-79",0
"OAD","2004","LAK","70-74",0
"OAD","2004","LAK","<70",0
"OAD","2004","LAK","Avg",0
"OAD","2004","LAU",">=95",0
"OAD","2004","LAU","90-94",0
"OAD","2004","LAU","85-89",0
"OAD","2004","LAU","80-84",0
"OAD","2004","LAU","75-79",0
"OAD","2004","LAU","70-74",0
"OAD","2004","LAU","<70",0
"OAD","2004","LAU","Avg",0
"OAD","2004","MCM",">=95",0
"OAD","2004","MCM","90-94",0
"OAD","2004","MCM","85-89",0
"OAD","2004","MCM","80-84",0
"OAD","2004","MCM","75-79",0
"OAD","2004","MCM","70-74",0
"OAD","2004","MCM","<70",0
"OAD","2004","MCM","Avg",0
"OAD","2004","NIP",">=95",0
"OAD","2004","NIP","90-94",0
"OAD","2004","NIP","85-89",0
"OAD","2004","NIP","80-84",0
"OAD","2004","NIP","75-79",0
"OAD","2004","NIP","70-74",0
"OAD","2004","NIP","<70",0
"OAD","2004","NIP","Avg",0
"OAD","2004","OCA",">=95",0
"OAD","2004","OCA","90-94",0
"OAD","2004","OCA","85-89",0
"OAD","2004","OCA","80-84",0
"OAD","2004","OCA","75-79",0
"OAD","2004","OCA","70-74",0
"OAD","2004","OCA","<70",0
"OAD","2004","OCA","Avg",0
"OAD","2004","OTT",">=95",0
"OAD","2004","OTT","90-94",0
"OAD","2004","OTT","85-89",0
"OAD","2004","OTT","80-84",0
"OAD","2004","OTT","75-79",0
"OAD","2004","OTT","70-74",0
"OAD","2004","OTT","<70",0
"OAD","2004","OTT","Avg",0
"OAD","2004","OSP",">=95",0
"OAD","2004","OSP","90-94",0
"OAD","2004","OSP","85-89",0
"OAD","2004","OSP","80-84",0
"OAD","2004","OSP","75-79",0
"OAD","2004","OSP","70-74",0
"OAD","2004","OSP","<70",0
"OAD","2004","OSP","Avg",0
"OAD","2004","UOI",">=95",0
"OAD","2004","UOI","90-94",0
"OAD","2004","UOI","85-89",0
"OAD","2004","UOI","80-84",0
"OAD","2004","UOI","75-79",0
"OAD","2004","UOI","70-74",0
"OAD","2004","UOI","<70",0
"OAD","2004","UOI","Avg",0
"OAD","2004","QUE",">=95",0
"OAD","2004","QUE","90-94",0
"OAD","2004","QUE","85-89",0
"OAD","2004","QUE","80-84",0
"OAD","2004","QUE","75-79",0
"OAD","2004","QUE","70-74",0
"OAD","2004","QUE","<70",0
"OAD","2004","QUE","Avg",0
"OAD","2004","RYE",">=95",0
"OAD","2004","RYE","90-94",0
"OAD","2004","RYE","85-89",0
"OAD","2004","RYE","80-84",0
"OAD","2004","RYE","75-79",0
