"Year","University","Subject","Metric","OSSD","Count"
2011,"BRO","FAA","R1","Y",48
2011,"BRO","FAA","R1","N",10
2011,"BRO","FAA","AA","Y",560
2011,"BRO","FAA","AA","N",113
2011,"BRO","FAA","RA","Y",110
2011,"BRO","FAA","RA","N",15
2011,"BRO","MUS","A1","Y",8
2011,"BRO","MUS","A1","N",8
2011,"BRO","MUS","R1","Y",1
2011,"BRO","MUS","R1","N",1
2011,"BRO","MUS","AA","Y",41
2011,"BRO","MUS","AA","N",16
2011,"BRO","MUS","RA","Y",3
2011,"BRO","MUS","RA","N",1
2011,"BRO","NUR","A1","Y",141
2011,"BRO","NUR","A1","N",51
2011,"BRO","NUR","R1","Y",34
2011,"BRO","NUR","R1","N",1
2011,"BRO","NUR","AA","Y",683
2011,"BRO","NUR","AA","N",184
2011,"BRO","NUR","RA","Y",57
2011,"BRO","NUR","RA","N",1
2011,"BRO","DPR","R1","N",12
2011,"BRO","DPR","RA","N",13
2010,"BRO","AHS","A1","Y",1596
2010,"BRO","AHS","A1","N",477
2010,"BRO","AHS","R1","Y",845
2010,"BRO","AHS","R1","N",249
2010,"BRO","AHS","AA","Y",7450
2010,"BRO","AHS","AA","N",1435
2010,"BRO","AHS","RA","Y",1526
2010,"BRO","AHS","RA","N",372
2010,"BRO","SCI","A1","Y",206
2010,"BRO","SCI","A1","N",129
2010,"BRO","SCI","R1","Y",107
2010,"BRO","SCI","R1","N",36
2010,"BRO","SCI","AA","Y",1749
2010,"BRO","SCI","AA","N",418
2010,"BRO","SCI","RA","Y",250
2010,"BRO","SCI","RA","N",66
2010,"BRO","CMB","A1","Y",381
2010,"BRO","CMB","A1","N",155
2010,"BRO","CMB","R1","Y",181
2010,"BRO","CMB","R1","N",25
2010,"BRO","CMB","AA","Y",2585
2010,"BRO","CMB","AA","N",517
2010,"BRO","CMB","RA","Y",467
2010,"BRO","CMB","RA","N",43
2010,"BRO","PHE","A1","Y",681
2010,"BRO","PHE","A1","N",183
2010,"BRO","PHE","R1","Y",285
2010,"BRO","PHE","R1","N",40
2010,"BRO","PHE","AA","Y",2786
2010,"BRO","PHE","AA","N",434
2010,"BRO","PHE","RA","Y",560
2010,"BRO","PHE","RA","N",54
2010,"BRO","FAA","A1","Y",90
2010,"BRO","FAA","A1","N",42
2010,"BRO","FAA","R1","Y",66
2010,"BRO","FAA","R1","N",11
2010,"BRO","FAA","AA","Y",549
2010,"BRO","FAA","AA","N",113
2010,"BRO","FAA","RA","Y",131
2010,"BRO","FAA","RA","N",20
2010,"BRO","MUS","A1","Y",12
2010,"BRO","MUS","A1","N",6
2010,"BRO","MUS","R1","Y",7
2010,"BRO","MUS","R1","N",1
2010,"BRO","MUS","AA","Y",55
2010,"BRO","MUS","AA","N",12
2010,"BRO","MUS","RA","Y",8
2010,"BRO","MUS","RA","N",1
2010,"BRO","NUR","A1","Y",129
2010,"BRO","NUR","A1","N",47
2010,"BRO","NUR","R1","Y",25
2010,"BRO","NUR","AA","Y",667
2010,"BRO","NUR","AA","N",171
2010,"BRO","NUR","RA","Y",55
2010,"BRO","DPR","R1","N",25
2010,"BRO","DPR","RA","N",25
2009,"BRO","AHS","A1","Y",1639
2009,"BRO","AHS","A1","N",486
2009,"BRO","AHS","R1","Y",841
2009,"BRO","AHS","R1","N",235
2009,"BRO","AHS","AA","Y",7887
2009,"BRO","AHS","AA","N",1462
2009,"BRO","AHS","RA","Y",1500
2009,"BRO","AHS","RA","N",345
2009,"BRO","SCI","A1","Y",254
2009,"BRO","SCI","A1","N",132
2009,"BRO","SCI","R1","Y",116
2009,"BRO","SCI","R1","N",41
2009,"BRO","SCI","AA","Y",1741
2009,"BRO","SCI","AA","N",468
2009,"BRO","SCI","RA","Y",239
2009,"BRO","SCI","RA","N",80
2009,"BRO","CMB","A1","Y",473
2009,"BRO","CMB","A1","N",149
2009,"BRO","CMB","R1","Y",241
2009,"BRO","CMB","R1","N",17
2009,"BRO","CMB","AA","Y",2650
2009,"BRO","CMB","AA","N",519
2009,"BRO","CMB","RA","Y",496
2009,"BRO","CMB","RA","N",29
2009,"BRO","PHE","A1","Y",710
2009,"BRO","PHE","A1","N",172
2009,"BRO","PHE","R1","Y",269
2009,"BRO","PHE","R1","N",41
2009,"BRO","PHE","AA","Y",2839
2009,"BRO","PHE","AA","N",464
2009,"BRO","PHE","RA","Y",463
2009,"BRO","PHE","RA","N",53
2009,"BRO","FAA","A1","Y",89
2009,"BRO","FAA","A1","N",25
2009,"BRO","FAA","R1","Y",60
2009,"BRO","FAA","R1","N",7
2009,"BRO","FAA","AA","Y",596
2009,"BRO","FAA","AA","N",121
2009,"BRO","FAA","RA","Y",113
2009,"BRO","FAA","RA","N",14
2009,"BRO","MUS","A1","Y",13
2009,"BRO","MUS","A1","N",3
2009,"BRO","MUS","R1","Y",5
2009,"BRO","MUS","R1","N",1
2009,"BRO","MUS","AA","Y",68
2009,"BRO","MUS","AA","N",11
2009,"BRO","MUS","RA","Y",8
2009,"BRO","MUS","RA","N",1
2009,"BRO","NUR","A1","Y",95
2009,"BRO","NUR","A1","N",48
2009,"BRO","NUR","R1","Y",21
2009,"BRO","NUR","R1","N",9
2009,"BRO","NUR","AA","Y",584
2009,"BRO","NUR","AA","N",157
2009,"BRO","NUR","RA","Y",34
2009,"BRO","NUR","RA","N",11
2009,"BRO","DPR","A1","N",7
2009,"BRO","DPR","R1","N",17
2009,"BRO","DPR","AA","N",7
2009,"BRO","DPR","RA","N",17
2008,"BRO","AHS","A1","Y",1753
2008,"BRO","AHS","A1","N",507
2008,"BRO","AHS","R1","Y",904
2008,"BRO","AHS","R1","N",236
2008,"BRO","AHS","AA","Y",8172
2008,"BRO","AHS","AA","N",1544
2008,"BRO","AHS","RA","Y",1556
2008,"BRO","AHS","RA","N",328
2008,"BRO","SCI","A1","N",142
2008,"BRO","SCI","R1","Y",89
2008,"BRO","SCI","R1","N",40
2008,"BRO","SCI","AA","Y",1604
2008,"BRO","SCI","AA","N",459
2008,"BRO","SCI","RA","Y",189
2008,"BRO","SCI","RA","N",68
2008,"BRO","CMB","A1","Y",479
2008,"BRO","CMB","A1","N",199
2008,"BRO","CMB","R1","Y",218
2008,"BRO","CMB","R1","N",42
2008,"BRO","CMB","AA","Y",2900
2008,"BRO","CMB","AA","N",602
2008,"BRO","CMB","RA","Y",456
2008,"BRO","CMB","RA","N",52
2008,"BRO","PHE","A1","Y",715
2008,"BRO","PHE","A1","N",184
2008,"BRO","PHE","R1","Y",315
2008,"BRO","PHE","R1","N",55
2008,"BRO","PHE","AA","Y",2942
2008,"BRO","PHE","AA","N",481
2008,"BRO","PHE","RA","Y",554
2008,"BRO","PHE","RA","N",76
2008,"BRO","FAA","A1","Y",112
2008,"BRO","FAA","A1","N",33
2008,"BRO","FAA","R1","Y",49
2008,"BRO","FAA","R1","N",16
2008,"BRO","FAA","AA","Y",630
2008,"BRO","FAA","AA","N",112
2008,"BRO","FAA","RA","Y",104
2008,"BRO","FAA","RA","N",24
2008,"BRO","MUS","A1","Y",13
2008,"BRO","MUS","A1","N",3
2008,"BRO","MUS","R1","Y",6
2008,"BRO","MUS","R1","N",1
2008,"BRO","MUS","AA","Y",54
2008,"BRO","MUS","AA","N",23
2008,"BRO","MUS","RA","Y",8
2008,"BRO","MUS","RA","N",1
2008,"BRO","NUR","A1","Y",95
2008,"BRO","NUR","A1","N",63
2008,"BRO","NUR","R1","Y",24
2008,"BRO","NUR","R1","N",6
2008,"BRO","NUR","AA","Y",579
2008,"BRO","NUR","AA","N",187
2008,"BRO","NUR","RA","Y",45
2008,"BRO","NUR","RA","N",9
2008,"BRO","DPR","A1","N",8
2008,"BRO","DPR","AA","N",8
2007,"BRO","AHS","A1","Y",1321
2007,"BRO","AHS","A1","N",480
2007,"BRO","AHS","R1","Y",717
2007,"BRO","AHS","R1","N",228
2007,"BRO","AHS","AA","Y",6623
2007,"BRO","AHS","AA","N",1542
2007,"BRO","AHS","RA","Y",1298
2007,"BRO","AHS","RA","N",349
2007,"BRO","SCI","A1","Y",227
2007,"BRO","SCI","A1","N",122
2007,"BRO","SCI","R1","Y",119
2007,"BRO","SCI","R1","N",26
2007,"BRO","SCI","AA","Y",1592
2007,"BRO","SCI","AA","N",467
2007,"BRO","SCI","RA","Y",249
2007,"BRO","SCI","RA","N",59
2007,"BRO","CMB","A1","Y",388
2007,"BRO","CMB","A1","N",274
2007,"BRO","CMB","R1","Y",183
2007,"BRO","CMB","R1","N",106
2007,"BRO","CMB","AA","Y",2412
2007,"BRO","CMB","AA","N",738
2007,"BRO","CMB","RA","Y",392
2007,"BRO","CMB","RA","N",130
2007,"BRO","EDU","A1","Y",202
2007,"BRO","EDU","A1","N",24
2007,"BRO","EDU","R1","Y",103
2007,"BRO","EDU","R1","N",1
2007,"BRO","EDU","AA","Y",829
2007,"BRO","EDU","AA","N",87
2007,"BRO","EDU","RA","Y",194
2007,"BRO","EDU","RA","N",4
2007,"BRO","PHE","A1","Y",888
2007,"BRO","PHE","A1","N",245
2007,"BRO","PHE","R1","Y",304
2007,"BRO","PHE","R1","N",37
2007,"BRO","PHE","AA","Y",3506
2007,"BRO","PHE","AA","N",644
2007,"BRO","PHE","RA","Y",531
2007,"BRO","PHE","RA","N",54
2007,"BRO","FAA","A1","Y",80
2007,"BRO","FAA","A1","N",35
2007,"BRO","FAA","R1","Y",37
2007,"BRO","FAA","R1","N",7
2007,"BRO","FAA","AA","Y",572
2007,"BRO","FAA","AA","N",133
2007,"BRO","FAA","RA","Y",80
2007,"BRO","FAA","RA","N",13
2007,"BRO","MUS","A1","Y",11
2007,"BRO","MUS","A1","N",2
2007,"BRO","MUS","R1","Y",7
2007,"BRO","MUS","R1","N",1
2007,"BRO","MUS","AA","Y",51
2007,"BRO","MUS","AA","N",17
2007,"BRO","MUS","RA","Y",8
2007,"BRO","MUS","RA","N",3
2007,"BRO","NUR","A1","Y",82
2007,"BRO","NUR","A1","N",52
2007,"BRO","NUR","R1","Y",14
2007,"BRO","NUR","R1","N",7
2007,"BRO","NUR","AA","Y",506
2007,"BRO","NUR","AA","N",184
2007,"BRO","NUR","RA","Y",21
2007,"BRO","NUR","RA","N",9
2007,"BRO","DPR","R1","N",16
2007,"BRO","DPR","RA","N",16
2006,"BRO","AHS","A1","Y",1173
2006,"BRO","AHS","A1","N",490
2006,"BRO","AHS","R1","Y",587
2006,"BRO","AHS","R1","N",209
2006,"BRO","AHS","AA","Y",5887
2006,"BRO","AHS","AA","N",1680
2006,"BRO","AHS","RA","Y",1083
2006,"BRO","AHS","RA","N",317
2006,"BRO","SCI","A1","Y",187
2006,"BRO","SCI","A1","N",163
2006,"BRO","SCI","R1","Y",102
2006,"BRO","SCI","R1","N",37
2006,"BRO","SCI","AA","Y",1404
2006,"BRO","SCI","AA","N",516
2006,"BRO","SCI","RA","Y",186
2006,"BRO","SCI","RA","N",55
2006,"BRO","CMB","A1","Y",476
2006,"BRO","CMB","A1","N",225
2006,"BRO","CMB","R1","Y",238
2006,"BRO","CMB","R1","N",50
2006,"BRO","CMB","AA","Y",2857
2006,"BRO","CMB","AA","N",720
2006,"BRO","CMB","RA","Y",462
2006,"BRO","CMB","RA","N",68
2006,"BRO","EDU","A1","Y",197
2006,"BRO","EDU","A1","N",29
2006,"BRO","EDU","R1","Y",94
2006,"BRO","EDU","R1","N",2
2006,"BRO","EDU","AA","Y",637
2006,"BRO","EDU","AA","N",88
2006,"BRO","EDU","RA","Y",145
2006,"BRO","EDU","RA","N",4
2006,"BRO","PHE","A1","Y",1029
2006,"BRO","PHE","A1","N",249
2006,"BRO","PHE","R1","Y",253
2006,"BRO","PHE","R1","N",43
2006,"BRO","PHE","AA","Y",3788
2006,"BRO","PHE","AA","N",654
2006,"BRO","PHE","RA","Y",433
2006,"BRO","PHE","RA","N",61
2006,"BRO","FAA","A1","Y",94
2006,"BRO","FAA","A1","N",38
2006,"BRO","FAA","R1","Y",45
2006,"BRO","FAA","R1","N",13
2006,"BRO","FAA","AA","Y",593
2006,"BRO","FAA","AA","N",132
2006,"BRO","FAA","RA","Y",87
2006,"BRO","FAA","RA","N",19
2006,"BRO","MUS","A1","Y",15
2006,"BRO","MUS","A1","N",4
2006,"BRO","MUS","R1","Y",8
2006,"BRO","MUS","R1","N",1
2006,"BRO","MUS","AA","Y",67
2006,"BRO","MUS","AA","N",20
2006,"BRO","MUS","RA","Y",15
2006,"BRO","MUS","RA","N",2
2006,"BRO","NUR","A1","Y",61
2006,"BRO","NUR","A1","N",49
2006,"BRO","NUR","R1","Y",21
2006,"BRO","NUR","R1","N",7
2006,"BRO","NUR","AA","Y",294
2006,"BRO","NUR","AA","N",145
2006,"BRO","NUR","RA","Y",41
2006,"BRO","NUR","RA","N",10
2006,"BRO","DPR","A1","N",2
2006,"BRO","DPR","R1","N",11
2006,"BRO","DPR","AA","N",2
2006,"BRO","DPR","RA","N",13
2005,"BRO","AHS","A1","Y",1242
2005,"BRO","AHS","A1","N",944
2005,"BRO","AHS","R1","Y",756
2005,"BRO","AHS","R1","N",628
2005,"BRO","AHS","AA","Y",6038
2005,"BRO","AHS","AA","N",2195
2005,"BRO","AHS","RA","Y",1313
2005,"BRO","AHS","RA","N",761
2005,"BRO","SCI","A1","Y",216
2005,"BRO","SCI","A1","N",211
2005,"BRO","SCI","R1","Y",99
2005,"BRO","SCI","R1","N",97
2005,"BRO","SCI","AA","Y",1504
2005,"BRO","SCI","AA","N",596
2005,"BRO","SCI","RA","Y",204
2005,"BRO","SCI","RA","N",122
2005,"BRO","CMB","A1","Y",510
2005,"BRO","CMB","A1","N",321
2005,"BRO","CMB","R1","Y",227
2005,"BRO","CMB","R1","N",99
2005,"BRO","CMB","AA","Y",2792
2005,"BRO","CMB","AA","N",818
2005,"BRO","CMB","RA","Y",437
2005,"BRO","CMB","RA","N",118
2005,"BRO","EDU","A1","Y",263
2005,"BRO","EDU","A1","N",129
2005,"BRO","EDU","R1","Y",103
2005,"BRO","EDU","R1","N",103
2005,"BRO","EDU","AA","Y",820
2005,"BRO","EDU","AA","N",200
2005,"BRO","EDU","RA","Y",154
2005,"BRO","EDU","RA","N",105
2005,"BRO","PHE","A1","Y",1259
2005,"BRO","PHE","A1","N",468
2005,"BRO","PHE","R1","Y",280
2005,"BRO","PHE","R1","N",176
2005,"BRO","PHE","AA","Y",4517
2005,"BRO","PHE","AA","N",986
2005,"BRO","PHE","RA","Y",497
2005,"BRO","PHE","RA","N",193
2005,"BRO","FAA","A1","Y",123
2005,"BRO","FAA","A1","N",63
2005,"BRO","FAA","R1","Y",44
2005,"BRO","FAA","R1","N",21
2005,"BRO","FAA","AA","Y",685
2005,"BRO","FAA","AA","N",205
2005,"BRO","FAA","RA","Y",108
2005,"BRO","FAA","RA","N",33
2005,"BRO","NUR","A1","Y",40
2005,"BRO","NUR","A1","N",31
2005,"BRO","NUR","R1","Y",11
2005,"BRO","NUR","R1","N",6
2005,"BRO","NUR","AA","Y",230
2005,"BRO","NUR","AA","N",100
2005,"BRO","NUR","RA","Y",13
2005,"BRO","NUR","RA","N",7
2005,"BRO","DPR","A1","N",2
2005,"BRO","DPR","R1","N",11
2005,"BRO","DPR","AA","N",2
2005,"BRO","DPR","RA","N",13
2015,"CAR","ARC","A1","Y",212
2015,"CAR","ARC","A1","N",164
2015,"CAR","ARC","R1","Y",54
2015,"CAR","ARC","R1","N",28
2015,"CAR","ARC","AA","Y",878
2015,"CAR","ARC","AA","N",447
2015,"CAR","ARC","RA","Y",89
2015,"CAR","ARC","RA","N",39
2015,"CAR","AHS","A1","Y",1754
2015,"CAR","AHS","A1","N",1306
2015,"CAR","AHS","R1","Y",1007
2015,"CAR","AHS","R1","N",706
2015,"CAR","AHS","AA","Y",7060
2015,"CAR","AHS","AA","N",3085
2015,"CAR","AHS","RA","Y",1627
2015,"CAR","AHS","RA","N",871
2015,"CAR","SCI","A1","Y",768
2015,"CAR","SCI","A1","N",619
2015,"CAR","SCI","R1","Y",393
2015,"CAR","SCI","R1","N",287
2015,"CAR","SCI","AA","Y",4294
2015,"CAR","SCI","AA","N",1809
2015,"CAR","SCI","RA","Y",780
2015,"CAR","SCI","RA","N",388
2015,"CAR","CMB","A1","Y",451
2015,"CAR","CMB","A1","N",430
2015,"CAR","CMB","R1","Y",180
2015,"CAR","CMB","R1","N",119
2015,"CAR","CMB","AA","Y",3151
2015,"CAR","CMB","AA","N",1568
2015,"CAR","CMB","RA","Y",374
2015,"CAR","CMB","RA","N",169
2015,"CAR","EAS","A1","Y",642
2015,"CAR","EAS","A1","N",611
2015,"CAR","EAS","R1","Y",335
2015,"CAR","EAS","R1","N",260
2015,"CAR","EAS","AA","Y",3379
2015,"CAR","EAS","AA","N",1834
2015,"CAR","EAS","RA","Y",753
2015,"CAR","EAS","RA","N",369
2015,"CAR","JOU","A1","Y",187
2015,"CAR","JOU","A1","N",101
2015,"CAR","JOU","R1","Y",92
2015,"CAR","JOU","R1","N",26
2015,"CAR","JOU","AA","Y",684
2015,"CAR","JOU","AA","N",260
2015,"CAR","JOU","RA","Y",127
2015,"CAR","JOU","RA","N",38
2015,"CAR","MUS","A1","Y",18
2015,"CAR","MUS","A1","N",30
2015,"CAR","MUS","R1","Y",11
2015,"CAR","MUS","R1","N",16
2015,"CAR","MUS","AA","Y",63
2015,"CAR","MUS","AA","N",48
2015,"CAR","MUS","RA","Y",16
2015,"CAR","MUS","RA","N",19
2015,"CAR","SWO","A1","Y",123
2015,"CAR","SWO","A1","N",95
2015,"CAR","SWO","R1","Y",29
2015,"CAR","SWO","R1","N",10
2015,"CAR","SWO","AA","Y",456
2015,"CAR","SWO","AA","N",172
2015,"CAR","SWO","RA","Y",42
2015,"CAR","SWO","RA","N",11
2015,"CAR","OAD","A1","Y",103
2015,"CAR","OAD","A1","N",89
2015,"CAR","OAD","R1","Y",51
2015,"CAR","OAD","R1","N",21
2015,"CAR","OAD","AA","Y",515
2015,"CAR","OAD","AA","N",281
2015,"CAR","OAD","RA","Y",86
2015,"CAR","OAD","RA","N",25
2015,"CAR","DPR","AA","N",7
2014,"CAR","ARC","A1","Y",266
2014,"CAR","ARC","A1","N",147
2014,"CAR","ARC","R1","Y",56
2014,"CAR","ARC","R1","N",21
2014,"CAR","ARC","AA","Y",959
2014,"CAR","ARC","AA","N",430
2014,"CAR","ARC","RA","Y",87
2014,"CAR","ARC","RA","N",31
2014,"CAR","AHS","A1","Y",1697
2014,"CAR","AHS","A1","N",849
2014,"CAR","AHS","R1","Y",950
2014,"CAR","AHS","R1","N",305
2014,"CAR","AHS","AA","Y",7363
2014,"CAR","AHS","AA","N",2483
2014,"CAR","AHS","RA","Y",1673
2014,"CAR","AHS","RA","N",445
2014,"CAR","SCI","A1","Y",729
2014,"CAR","SCI","A1","N",416
2014,"CAR","SCI","R1","Y",356
2014,"CAR","SCI","R1","N",108
2014,"CAR","SCI","AA","Y",4188
2014,"CAR","SCI","AA","N",1532
2014,"CAR","SCI","RA","Y",697
2014,"CAR","SCI","RA","N",198
2014,"CAR","CMB","A1","Y",486
2014,"CAR","CMB","A1","N",374
2014,"CAR","CMB","R1","Y",178
2014,"CAR","CMB","R1","N",55
2014,"CAR","CMB","AA","Y",3211
2014,"CAR","CMB","AA","N",1537
2014,"CAR","CMB","RA","Y",375
2014,"CAR","CMB","RA","N",122
2014,"CAR","EAS","A1","Y",591
2014,"CAR","EAS","A1","N",478
2014,"CAR","EAS","R1","Y",295
2014,"CAR","EAS","R1","N",142
2014,"CAR","EAS","AA","Y",3127
2014,"CAR","EAS","AA","N",1698
2014,"CAR","EAS","RA","Y",702
2014,"CAR","EAS","RA","N",250
2014,"CAR","JOU","A1","Y",184
2014,"CAR","JOU","A1","N",90
2014,"CAR","JOU","R1","Y",88
2014,"CAR","JOU","R1","N",18
2014,"CAR","JOU","AA","Y",680
2014,"CAR","JOU","AA","N",229
2014,"CAR","JOU","RA","Y",138
2014,"CAR","JOU","RA","N",27
2014,"CAR","MUS","A1","Y",28
2014,"CAR","MUS","A1","N",19
2014,"CAR","MUS","R1","Y",14
2014,"CAR","MUS","AA","Y",86
2014,"CAR","MUS","AA","N",33
2014,"CAR","MUS","RA","Y",23
2014,"CAR","MUS","RA","N",6
2014,"CAR","SWO","A1","Y",148
2014,"CAR","SWO","A1","N",98
2014,"CAR","SWO","R1","Y",25
2014,"CAR","SWO","AA","Y",485
2014,"CAR","SWO","AA","N",174
2014,"CAR","SWO","RA","Y",33
2014,"CAR","OAD","A1","Y",143
2014,"CAR","OAD","A1","N",78
2014,"CAR","OAD","R1","Y",58
2014,"CAR","OAD","R1","N",19
2014,"CAR","OAD","AA","Y",626
2014,"CAR","OAD","AA","N",260
2014,"CAR","OAD","RA","Y",92
2014,"CAR","OAD","RA","N",27
2013,"CAR","ARC","A1","Y",249
2013,"CAR","ARC","A1","N",176
2013,"CAR","ARC","R1","Y",52
2013,"CAR","ARC","R1","N",18
2013,"CAR","ARC","AA","Y",919
2013,"CAR","ARC","AA","N",410
2013,"CAR","ARC","RA","Y",92
2013,"CAR","ARC","RA","N",28
2013,"CAR","AHS","A1","Y",1934
2013,"CAR","AHS","A1","N",861
2013,"CAR","AHS","R1","Y",1054
2013,"CAR","AHS","R1","N",285
2013,"CAR","AHS","AA","Y",7739
2013,"CAR","AHS","AA","N",2387
2013,"CAR","AHS","RA","Y",1812
2013,"CAR","AHS","RA","N",458
2013,"CAR","SCI","A1","Y",656
2013,"CAR","SCI","A1","N",358
2013,"CAR","SCI","R1","Y",320
2013,"CAR","SCI","R1","N",87
2013,"CAR","SCI","AA","Y",3530
2013,"CAR","SCI","AA","N",1265
2013,"CAR","SCI","RA","Y",632
2013,"CAR","SCI","RA","N",158
2013,"CAR","CMB","A1","Y",522
2013,"CAR","CMB","A1","N",359
2013,"CAR","CMB","R1","Y",192
2013,"CAR","CMB","R1","N",49
2013,"CAR","CMB","AA","Y",3318
2013,"CAR","CMB","AA","N",1508
2013,"CAR","CMB","RA","Y",401
2013,"CAR","CMB","RA","N",108
2013,"CAR","EAS","A1","Y",553
2013,"CAR","EAS","A1","N",446
2013,"CAR","EAS","R1","Y",270
2013,"CAR","EAS","R1","N",133
2013,"CAR","EAS","AA","Y",2789
2013,"CAR","EAS","AA","N",1544
2013,"CAR","EAS","RA","Y",559
2013,"CAR","EAS","RA","N",237
2013,"CAR","JOU","A1","Y",227
2013,"CAR","JOU","A1","N",122
2013,"CAR","JOU","R1","Y",105
2013,"CAR","JOU","R1","N",22
2013,"CAR","JOU","AA","Y",815
2013,"CAR","JOU","AA","N",277
2013,"CAR","JOU","RA","Y",148
2013,"CAR","JOU","RA","N",29
2013,"CAR","MUS","A1","Y",36
2013,"CAR","MUS","A1","N",25
2013,"CAR","MUS","R1","Y",16
2013,"CAR","MUS","R1","N",7
2013,"CAR","MUS","AA","Y",90
2013,"CAR","MUS","AA","N",45
2013,"CAR","MUS","RA","Y",22
2013,"CAR","MUS","RA","N",8
2013,"CAR","SWO","A1","Y",148
2013,"CAR","SWO","A1","N",118
2013,"CAR","SWO","R1","Y",32
2013,"CAR","SWO","AA","Y",484
2013,"CAR","SWO","AA","N",183
2013,"CAR","SWO","RA","Y",41
2013,"CAR","OAD","A1","Y",156
2013,"CAR","OAD","A1","N",80
2013,"CAR","OAD","R1","Y",75
2013,"CAR","OAD","R1","N",23
2013,"CAR","OAD","AA","Y",721
2013,"CAR","OAD","AA","N",295
2013,"CAR","OAD","RA","Y",111
2013,"CAR","OAD","RA","N",31
2012,"CAR","ARC","A1","Y",224
2012,"CAR","ARC","A1","N",195
2012,"CAR","ARC","R1","Y",43
2012,"CAR","ARC","R1","N",24
2012,"CAR","ARC","AA","Y",845
2012,"CAR","ARC","AA","N",432
2012,"CAR","ARC","RA","Y",77
2012,"CAR","ARC","RA","N",37
2012,"CAR","AHS","A1","Y",1849
2012,"CAR","AHS","A1","N",906
2012,"CAR","AHS","R1","Y",1028
2012,"CAR","AHS","R1","N",316
2012,"CAR","AHS","AA","Y",7260
2012,"CAR","AHS","AA","N",2459
2012,"CAR","AHS","RA","Y",1697
2012,"CAR","AHS","RA","N",492
2012,"CAR","SCI","A1","Y",654
2012,"CAR","SCI","A1","N",377
2012,"CAR","SCI","R1","Y",287
2012,"CAR","SCI","R1","N",92
2012,"CAR","SCI","AA","Y",3543
2012,"CAR","SCI","AA","N",1216
2012,"CAR","SCI","RA","Y",539
2012,"CAR","SCI","RA","N",145
2012,"CAR","CMB","A1","Y",499
2012,"CAR","CMB","A1","N",364
2012,"CAR","CMB","R1","Y",188
2012,"CAR","CMB","R1","N",52
2012,"CAR","CMB","AA","Y",2968
2012,"CAR","CMB","AA","N",1372
2012,"CAR","CMB","RA","Y",358
2012,"CAR","CMB","RA","N",101
2012,"CAR","EAS","A1","Y",521
2012,"CAR","EAS","A1","N",445
2012,"CAR","EAS","R1","Y",291
2012,"CAR","EAS","R1","N",121
2012,"CAR","EAS","AA","Y",2610
2012,"CAR","EAS","AA","N",1376
2012,"CAR","EAS","RA","Y",593
2012,"CAR","EAS","RA","N",219
2012,"CAR","JOU","A1","Y",232
2012,"CAR","JOU","A1","N",118
2012,"CAR","JOU","R1","Y",106
2012,"CAR","JOU","R1","N",26
2012,"CAR","JOU","AA","Y",820
2012,"CAR","JOU","AA","N",292
2012,"CAR","JOU","RA","Y",142
2012,"CAR","JOU","RA","N",35
2012,"CAR","MUS","A1","Y",34
2012,"CAR","MUS","A1","N",21
2012,"CAR","MUS","R1","Y",12
2012,"CAR","MUS","R1","N",6
2012,"CAR","MUS","AA","Y",102
2012,"CAR","MUS","AA","N",37
2012,"CAR","MUS","RA","Y",18
2012,"CAR","MUS","RA","N",7
2012,"CAR","SWO","A1","Y",136
2012,"CAR","SWO","A1","N",108
2012,"CAR","SWO","R1","Y",33
2012,"CAR","SWO","R1","N",4
2012,"CAR","SWO","AA","Y",457
2012,"CAR","SWO","AA","N",185
2012,"CAR","SWO","RA","Y",41
2012,"CAR","SWO","RA","N",7
2012,"CAR","OAD","A1","Y",164
2012,"CAR","OAD","A1","N",85
2012,"CAR","OAD","R1","Y",77
2012,"CAR","OAD","R1","N",23
2012,"CAR","OAD","AA","Y",727
2012,"CAR","OAD","AA","N",282
2012,"CAR","OAD","RA","Y",108
2012,"CAR","OAD","RA","N",31
2012,"CAR","DPR","A1","N",1
2012,"CAR","DPR","AA","N",3
2011,"CAR","ARC","A1","Y",242
2011,"CAR","ARC","A1","N",196
2011,"CAR","ARC","R1","Y",50
2011,"CAR","ARC","R1","N",24
2011,"CAR","ARC","AA","Y",859
2011,"CAR","ARC","AA","N",407
2011,"CAR","ARC","RA","Y",78
2011,"CAR","ARC","RA","N",32
2011,"CAR","AHS","A1","Y",1711
2011,"CAR","AHS","A1","N",840
2011,"CAR","AHS","R1","Y",1048
2011,"CAR","AHS","R1","N",373
2011,"CAR","AHS","AA","Y",6962
2011,"CAR","AHS","AA","N",2380
2011,"CAR","AHS","RA","Y",1756
2011,"CAR","AHS","RA","N",527
2011,"CAR","SCI","A1","Y",605
2011,"CAR","SCI","A1","N",330
2011,"CAR","SCI","R1","Y",312
2011,"CAR","SCI","R1","N",98
2011,"CAR","SCI","AA","Y",3089
2011,"CAR","SCI","AA","N",1060
2011,"CAR","SCI","RA","Y",561
2011,"CAR","SCI","RA","N",150
2011,"CAR","CMB","A1","Y",490
2011,"CAR","CMB","A1","N",325
2011,"CAR","CMB","R1","Y",197
2011,"CAR","CMB","R1","N",49
2011,"CAR","CMB","AA","Y",2833
2011,"CAR","CMB","AA","N",1165
2011,"CAR","CMB","RA","Y",376
2011,"CAR","CMB","RA","N",88
2011,"CAR","EAS","A1","Y",417
2011,"CAR","EAS","A1","N",432
2011,"CAR","EAS","R1","Y",197
