"Year","EducationLevel","Metric","AgeGroup","Sex","Count"
2006,"E5","ERT","25-34","F",72.5
2006,"E5","ERT","55+","M",37.4
2006,"E5","ERT","55+","F",27.5
2006,"E5","ERT","55-64","M",66
2006,"E5","ERT","55-64","F",53.6
2006,"E6","LFO","15-24","M",67.6
2006,"E6","LFO","15-24","F",81.9
2006,"E6","LFO","25-34","M",192.4
2006,"E6","LFO","25-34","F",213.7
2006,"E6","LFO","55+","M",78.4
2006,"E6","LFO","55+","F",104.5
2006,"E6","LFO","55-64","M",71.4
2006,"E6","LFO","55-64","F",92.7
2006,"E6","EFT","15-24","M",50.9
2006,"E6","EFT","15-24","F",53.8
2006,"E6","EFT","25-34","M",176.4
2006,"E6","EFT","25-34","F",171.3
2006,"E6","EFT","55+","M",62.6
2006,"E6","EFT","55+","F",69.8
2006,"E6","EFT","55-64","M",58.4
2006,"E6","EFT","55-64","F",64
2006,"E6","EPT","15-24","M",11.3
2006,"E6","EPT","15-24","F",21.8
2006,"E6","EPT","25-34","M",7.8
2006,"E6","EPT","25-34","F",32.1
2006,"E6","EPT","55+","M",11.3
2006,"E6","EPT","55+","F",30.1
2006,"E6","EPT","55-64","M",8.9
2006,"E6","EPT","55-64","F",24.3
2006,"E6","UNE","15-24","M",5.4
2006,"E6","UNE","15-24","F",6.3
2006,"E6","UNE","25-34","M",8.2
2006,"E6","UNE","25-34","F",10.3
2006,"E6","UNE","55+","M",4.5
2006,"E6","UNE","55+","F",4.6
2006,"E6","UNE","55-64","M",4.1
2006,"E6","UNE","55-64","F",4.4
2006,"E6","NLF","15-24","M",10.2
2006,"E6","NLF","15-24","F",10.7
2006,"E6","NLF","25-34","M",8.2
2006,"E6","NLF","25-34","F",28.8
2006,"E6","NLF","55+","M",75.6
2006,"E6","NLF","55+","F",156.5
2006,"E6","NLF","55-64","M",27.2
2006,"E6","NLF","55-64","F",55.8
2006,"E6","URT","15-24","M",8
2006,"E6","URT","15-24","F",7.7
2006,"E6","URT","25-34","M",4.3
2006,"E6","URT","25-34","F",4.8
2006,"E6","URT","55+","M",5.7
2006,"E6","URT","55+","F",4.4
2006,"E6","URT","55-64","M",5.7
2006,"E6","URT","55-64","F",4.7
2006,"E6","PRT","15-24","M",86.9
2006,"E6","PRT","15-24","F",88.5
2006,"E6","PRT","25-34","M",95.9
2006,"E6","PRT","25-34","F",88.1
2006,"E6","PRT","55+","M",50.9
2006,"E6","PRT","55+","F",40
2006,"E6","PRT","55-64","M",72.4
2006,"E6","PRT","55-64","F",62.4
2006,"E6","ERT","15-24","M",79.9
2006,"E6","ERT","15-24","F",81.7
2006,"E6","ERT","25-34","M",91.8
2006,"E6","ERT","25-34","F",83.8
2006,"E6","ERT","55+","M",48.1
2006,"E6","ERT","55+","F",38.3
2006,"E6","ERT","55-64","M",68.3
2006,"E6","ERT","55-64","F",59.5
2006,"E7","LFO","15-24","M",11
2006,"E7","LFO","15-24","F",16.3
2006,"E7","LFO","25-34","M",15.7
2006,"E7","LFO","25-34","F",15
2006,"E7","LFO","55+","M",15.8
2006,"E7","LFO","55+","F",13.4
2006,"E7","LFO","55-64","M",13.3
2006,"E7","LFO","55-64","F",12.4
2006,"E7","EFT","15-24","M",5.2
2006,"E7","EFT","15-24","F",6.2
2006,"E7","EFT","25-34","M",13.1
2006,"E7","EFT","25-34","F",12
2006,"E7","EFT","55+","M",11.3
2006,"E7","EFT","55+","F",9.8
2006,"E7","EFT","55-64","M",10.1
2006,"E7","EFT","55-64","F",9.4
2006,"E7","EPT","15-24","M",4.9
2006,"E7","EPT","15-24","F",8.5
2006,"E7","EPT","25-34","F",2.5
2006,"E7","EPT","55+","M",3.2
2006,"E7","EPT","55+","F",3
2006,"E7","EPT","55-64","M",2.6
2006,"E7","EPT","55-64","F",2.4
2006,"E7","UNE","15-24","F",1.7
2006,"E7","NLF","15-24","M",5.4
2006,"E7","NLF","15-24","F",6.1
2006,"E7","NLF","25-34","M",1.7
2006,"E7","NLF","25-34","F",3.8
2006,"E7","NLF","55+","M",19.3
2006,"E7","NLF","55+","F",19.6
2006,"E7","NLF","55-64","M",5.6
2006,"E7","NLF","55-64","F",5.2
2006,"E7","URT","15-24","F",10.4
2006,"E7","PRT","15-24","M",67.1
2006,"E7","PRT","15-24","F",72.8
2006,"E7","PRT","25-34","M",90.2
2006,"E7","PRT","25-34","F",79.8
2006,"E7","PRT","55+","M",45
2006,"E7","PRT","55+","F",40.6
2006,"E7","PRT","55-64","M",70
2006,"E7","PRT","55-64","F",70.5
2006,"E7","ERT","15-24","M",61.6
2006,"E7","ERT","15-24","F",65.6
2006,"E7","ERT","25-34","M",82.8
2006,"E7","ERT","25-34","F",77.1
2006,"E7","ERT","55+","M",41.3
2006,"E7","ERT","55+","F",38.8
2006,"E7","ERT","55-64","M",66.8
2006,"E7","ERT","55-64","F",67
2006,"E8","LFO","15-24","M",24
2006,"E8","LFO","15-24","F",39.8
2006,"E8","LFO","25-34","M",153.1
2006,"E8","LFO","25-34","F",191.3
2006,"E8","LFO","55+","M",80.3
2006,"E8","LFO","55+","F",53.5
2006,"E8","LFO","55-64","M",69.1
2006,"E8","LFO","55-64","F",48.1
2006,"E8","EFT","15-24","M",17.1
2006,"E8","EFT","15-24","F",24.4
2006,"E8","EFT","25-34","M",136.5
2006,"E8","EFT","25-34","F",157.6
2006,"E8","EFT","55+","M",65.8
2006,"E8","EFT","55+","F",36.7
2006,"E8","EFT","55-64","M",59.4
2006,"E8","EFT","55-64","F",33.8
2006,"E8","EPT","15-24","M",4.5
2006,"E8","EPT","15-24","F",11.8
2006,"E8","EPT","25-34","M",9.1
2006,"E8","EPT","25-34","F",25.5
2006,"E8","EPT","55+","M",11.1
2006,"E8","EPT","55+","F",14.6
2006,"E8","EPT","55-64","M",7
2006,"E8","EPT","55-64","F",12.5
2006,"E8","UNE","15-24","M",2.4
2006,"E8","UNE","15-24","F",3.6
2006,"E8","UNE","25-34","M",7.4
2006,"E8","UNE","25-34","F",8.1
2006,"E8","UNE","55+","M",3.4
2006,"E8","UNE","55+","F",2.2
2006,"E8","UNE","55-64","M",2.7
2006,"E8","UNE","55-64","F",1.9
2006,"E8","NLF","15-24","M",8.7
2006,"E8","NLF","15-24","F",12.3
2006,"E8","NLF","25-34","M",10.7
2006,"E8","NLF","25-34","F",32.9
2006,"E8","NLF","55+","M",81.6
2006,"E8","NLF","55+","F",78.5
2006,"E8","NLF","55-64","M",26.1
2006,"E8","NLF","55-64","F",34.4
2006,"E8","URT","15-24","M",10
2006,"E8","URT","15-24","F",9
2006,"E8","URT","25-34","M",4.8
2006,"E8","URT","25-34","F",4.2
2006,"E8","URT","55+","M",4.2
2006,"E8","URT","55+","F",4.1
2006,"E8","URT","55-64","M",3.9
2006,"E8","URT","55-64","F",4
2006,"E8","PRT","15-24","M",73.6
2006,"E8","PRT","15-24","F",76.5
2006,"E8","PRT","25-34","M",93.5
2006,"E8","PRT","25-34","F",85.3
2006,"E8","PRT","55+","M",49.6
2006,"E8","PRT","55+","F",40.5
2006,"E8","PRT","55-64","M",72.5
2006,"E8","PRT","55-64","F",58.3
2006,"E8","ERT","15-24","M",66.3
2006,"E8","ERT","15-24","F",69.6
2006,"E8","ERT","25-34","M",88.9
2006,"E8","ERT","25-34","F",81.7
2006,"E8","ERT","55+","M",47.5
2006,"E8","ERT","55+","F",38.8
2006,"E8","ERT","55-64","M",69.7
2006,"E8","ERT","55-64","F",56
2006,"E9","LFO","15-24","M",5
2006,"E9","LFO","15-24","F",7.1
2006,"E9","LFO","25-34","M",62.9
2006,"E9","LFO","25-34","F",71.3
2006,"E9","LFO","55+","M",68.1
2006,"E9","LFO","55+","F",32.8
2006,"E9","LFO","55-64","M",54.9
2006,"E9","LFO","55-64","F",29.9
2006,"E9","EFT","15-24","M",3.3
2006,"E9","EFT","15-24","F",4.4
2006,"E9","EFT","25-34","M",56.7
2006,"E9","EFT","25-34","F",56.6
2006,"E9","EFT","55+","M",53.2
2006,"E9","EFT","55+","F",21.8
2006,"E9","EFT","55-64","M",46.4
2006,"E9","EFT","55-64","F",21.5
2006,"E9","EPT","15-24","F",1.7
2006,"E9","EPT","25-34","M",3.6
2006,"E9","EPT","25-34","F",10.5
2006,"E9","EPT","55+","M",12.6
2006,"E9","EPT","55+","F",10.2
2006,"E9","EPT","55-64","M",6.5
2006,"E9","EPT","55-64","F",7.7
2006,"E9","UNE","25-34","M",2.6
2006,"E9","UNE","25-34","F",4.2
2006,"E9","UNE","55+","M",2.3
2006,"E9","UNE","55-64","M",2
2006,"E9","NLF","15-24","M",3
2006,"E9","NLF","15-24","F",2.3
2006,"E9","NLF","25-34","M",4.6
2006,"E9","NLF","25-34","F",11.9
2006,"E9","NLF","55+","M",55.3
2006,"E9","NLF","55+","F",24.8
2006,"E9","NLF","55-64","M",17.5
2006,"E9","NLF","55-64","F",9.7
2006,"E9","URT","25-34","M",4.1
2006,"E9","URT","25-34","F",5.9
2006,"E9","URT","55+","M",3.4
2006,"E9","URT","55-64","M",3.6
2006,"E9","PRT","15-24","M",61.7
2006,"E9","PRT","15-24","F",75.5
2006,"E9","PRT","25-34","M",93.2
2006,"E9","PRT","25-34","F",85.7
2006,"E9","PRT","55+","M",55.2
2006,"E9","PRT","55+","F",56.9
2006,"E9","PRT","55-64","M",75.8
2006,"E9","PRT","55-64","F",75.5
2006,"E9","ERT","15-24","M",56.8
2006,"E9","ERT","15-24","F",64.9
2006,"E9","ERT","25-34","M",89.2
2006,"E9","ERT","25-34","F",80.8
2006,"E9","ERT","55+","M",53.3
2006,"E9","ERT","55+","F",55.6
2006,"E9","ERT","55-64","M",73.1
2006,"E9","ERT","55-64","F",73.5
2007,"E0","LFO","15-24","M",12.2
2007,"E0","LFO","15-24","F",10.5
2007,"E0","LFO","25-34","M",8.1
2007,"E0","LFO","25-34","F",4.4
2007,"E0","LFO","55+","M",38.6
2007,"E0","LFO","55+","F",24.4
2007,"E0","LFO","55-64","M",27.2
2007,"E0","LFO","55-64","F",20.2
2007,"E0","EFT","15-24","M",4.8
2007,"E0","EFT","15-24","F",2.7
2007,"E0","EFT","25-34","M",7.1
2007,"E0","EFT","25-34","F",2.7
2007,"E0","EFT","55+","M",30.1
2007,"E0","EFT","55+","F",13.5
2007,"E0","EFT","55-64","M",23.9
2007,"E0","EFT","55-64","F",11.7
2007,"E0","EPT","15-24","M",4.7
2007,"E0","EPT","15-24","F",5.4
2007,"E0","EPT","55+","M",7.1
2007,"E0","EPT","55+","F",8.5
2007,"E0","EPT","55-64","M",2.2
2007,"E0","EPT","55-64","F",6.3
2007,"E0","UNE","15-24","M",2.8
2007,"E0","UNE","15-24","F",2.3
2007,"E0","UNE","55+","F",2.5
2007,"E0","UNE","55-64","F",2.2
2007,"E0","NLF","15-24","M",17.6
2007,"E0","NLF","15-24","F",19.5
2007,"E0","NLF","25-34","M",2.1
2007,"E0","NLF","25-34","F",5.8
2007,"E0","NLF","55+","M",172.8
2007,"E0","NLF","55+","F",270.5
2007,"E0","NLF","55-64","M",23.3
2007,"E0","NLF","55-64","F",43.3
2007,"E0","URT","15-24","M",23
2007,"E0","URT","15-24","F",21.9
2007,"E0","URT","55+","F",10.2
2007,"E0","URT","55-64","F",10.9
2007,"E0","PRT","15-24","M",40.9
2007,"E0","PRT","15-24","F",35.1
2007,"E0","PRT","25-34","M",78.6
2007,"E0","PRT","25-34","F",43.6
2007,"E0","PRT","55+","M",18.3
2007,"E0","PRT","55+","F",8.3
2007,"E0","PRT","55-64","M",53.9
2007,"E0","PRT","55-64","F",31.8
2007,"E0","ERT","15-24","M",31.9
2007,"E0","ERT","15-24","F",27.4
2007,"E0","ERT","25-34","M",71.8
2007,"E0","ERT","25-34","F",34.7
2007,"E0","ERT","55+","M",17.6
2007,"E0","ERT","55+","F",7.4
2007,"E0","ERT","55-64","M",51.7
2007,"E0","ERT","55-64","F",28.3
2007,"E1+2","LFO","15-24","M",168.6
2007,"E1+2","LFO","15-24","F",154.3
2007,"E1+2","LFO","25-34","M",48
2007,"E1+2","LFO","25-34","F",25.1
2007,"E1+2","LFO","55+","M",53.4
2007,"E1+2","LFO","55+","F",45.4
2007,"E1+2","LFO","55-64","M",43
2007,"E1+2","LFO","55-64","F",38.2
2007,"E1+2","EFT","15-24","M",41.8
2007,"E1+2","EFT","15-24","F",22
2007,"E1+2","EFT","25-34","M",38.3
2007,"E1+2","EFT","25-34","F",15.4
2007,"E1+2","EFT","55+","M",42.7
2007,"E1+2","EFT","55+","F",26.9
2007,"E1+2","EFT","55-64","M",36.9
2007,"E1+2","EFT","55-64","F",24.6
2007,"E1+2","EPT","15-24","M",90.8
2007,"E1+2","EPT","15-24","F",104.1
2007,"E1+2","EPT","25-34","M",3
2007,"E1+2","EPT","25-34","F",6
2007,"E1+2","EPT","55+","M",7.3
2007,"E1+2","EPT","55+","F",15.7
2007,"E1+2","EPT","55-64","M",3.2
2007,"E1+2","EPT","55-64","F",11
2007,"E1+2","UNE","15-24","M",36
2007,"E1+2","UNE","15-24","F",28.1
2007,"E1+2","UNE","25-34","M",6.6
2007,"E1+2","UNE","25-34","F",3.6
2007,"E1+2","UNE","55+","M",3.4
2007,"E1+2","UNE","55+","F",2.8
2007,"E1+2","UNE","55-64","M",2.9
2007,"E1+2","UNE","55-64","F",2.7
2007,"E1+2","NLF","15-24","M",160.3
2007,"E1+2","NLF","15-24","F",134.7
2007,"E1+2","NLF","25-34","M",9.1
2007,"E1+2","NLF","25-34","F",14.6
2007,"E1+2","NLF","55+","M",129.5
2007,"E1+2","NLF","55+","F",203.8
2007,"E1+2","NLF","55-64","M",31.9
2007,"E1+2","NLF","55-64","F",45.8
2007,"E1+2","URT","15-24","M",21.4
2007,"E1+2","URT","15-24","F",18.2
2007,"E1+2","URT","25-34","M",13.8
2007,"E1+2","URT","25-34","F",14.3
2007,"E1+2","URT","55+","M",6.4
2007,"E1+2","URT","55+","F",6.2
2007,"E1+2","URT","55-64","M",6.7
2007,"E1+2","URT","55-64","F",7.1
2007,"E1+2","PRT","15-24","M",51.3
2007,"E1+2","PRT","15-24","F",53.4
2007,"E1+2","PRT","25-34","M",84.1
2007,"E1+2","PRT","25-34","F",63.4
2007,"E1+2","PRT","55+","M",29.2
2007,"E1+2","PRT","55+","F",18.2
2007,"E1+2","PRT","55-64","M",57.4
2007,"E1+2","PRT","55-64","F",45.5
2007,"E1+2","ERT","15-24","M",40.3
2007,"E1+2","ERT","15-24","F",43.6
2007,"E1+2","ERT","25-34","M",72.5
2007,"E1+2","ERT","25-34","F",54
2007,"E1+2","ERT","55+","M",27.3
2007,"E1+2","ERT","55+","F",17.1
2007,"E1+2","ERT","55-64","M",53.5
2007,"E1+2","ERT","55-64","F",42.3
2007,"E3","LFO","15-24","M",153.3
2007,"E3","LFO","15-24","F",128.7
2007,"E3","LFO","25-34","M",148.3
2007,"E3","LFO","25-34","F",97.9
2007,"E3","LFO","55+","M",106.7
2007,"E3","LFO","55+","F",103.6
2007,"E3","LFO","55-64","M",91.2
2007,"E3","LFO","55-64","F",91.2
2007,"E3","EFT","15-24","M",92.9
2007,"E3","EFT","15-24","F",58.6
2007,"E3","EFT","25-34","M",129.2
2007,"E3","EFT","25-34","F",75.3
2007,"E3","EFT","55+","M",87.4
2007,"E3","EFT","55+","F",69.4
2007,"E3","EFT","55-64","M",77.9
2007,"E3","EFT","55-64","F",64.2
2007,"E3","EPT","15-24","M",38.6
2007,"E3","EPT","15-24","F",58.9
2007,"E3","EPT","25-34","M",7
2007,"E3","EPT","25-34","F",16.1
2007,"E3","EPT","55+","M",13
2007,"E3","EPT","55+","F",29
2007,"E3","EPT","55-64","M",8.1
2007,"E3","EPT","55-64","F",22.5
2007,"E3","UNE","15-24","M",21.8
2007,"E3","UNE","15-24","F",11.2
2007,"E3","UNE","25-34","M",12.2
2007,"E3","UNE","25-34","F",6.5
2007,"E3","UNE","55+","M",6.3
2007,"E3","UNE","55+","F",5.2
2007,"E3","UNE","55-64","M",5.2
2007,"E3","UNE","55-64","F",4.5
2007,"E3","NLF","15-24","M",49.2
2007,"E3","NLF","15-24","F",47.7
2007,"E3","NLF","25-34","M",15.2
2007,"E3","NLF","25-34","F",31.7
2007,"E3","NLF","55+","M",140.5
2007,"E3","NLF","55+","F",257.5
2007,"E3","NLF","55-64","M",44.4
2007,"E3","NLF","55-64","F",75.6
2007,"E3","URT","15-24","M",14.2
2007,"E3","URT","15-24","F",8.7
2007,"E3","URT","25-34","M",8.2
2007,"E3","URT","25-34","F",6.6
2007,"E3","URT","55+","M",5.9
2007,"E3","URT","55+","F",5
2007,"E3","URT","55-64","M",5.7
2007,"E3","URT","55-64","F",4.9
2007,"E3","PRT","15-24","M",75.7
2007,"E3","PRT","15-24","F",73
2007,"E3","PRT","25-34","M",90.7
2007,"E3","PRT","25-34","F",75.5
2007,"E3","PRT","55+","M",43.2
2007,"E3","PRT","55+","F",28.7
2007,"E3","PRT","55-64","M",67.3
2007,"E3","PRT","55-64","F",54.6
2007,"E3","ERT","15-24","M",64.9
2007,"E3","ERT","15-24","F",66.6
2007,"E3","ERT","25-34","M",83.3
2007,"E3","ERT","25-34","F",70.5
2007,"E3","ERT","55+","M",40.6
2007,"E3","ERT","55+","F",27.3
2007,"E3","ERT","55-64","M",63.4
2007,"E3","ERT","55-64","F",51.9
2007,"E4","LFO","15-24","M",98.5
2007,"E4","LFO","15-24","F",107.5
2007,"E4","LFO","25-34","M",58.6
2007,"E4","LFO","25-34","F",41.8
2007,"E4","LFO","55+","M",26.6
2007,"E4","LFO","55+","F",24.6
2007,"E4","LFO","55-64","M",22.7
2007,"E4","LFO","55-64","F",22.5
2007,"E4","EFT","15-24","M",48.5
2007,"E4","EFT","15-24","F",34.9
2007,"E4","EFT","25-34","M",46.8
2007,"E4","EFT","25-34","F",31.7
2007,"E4","EFT","55+","M",21.8
2007,"E4","EFT","55+","F",17.5
2007,"E4","EFT","55-64","M",19.7
2007,"E4","EFT","55-64","F",16.5
2007,"E4","EPT","15-24","M",39.5
2007,"E4","EPT","15-24","F",63.2
2007,"E4","EPT","25-34","M",5.2
2007,"E4","EPT","25-34","F",7.6
2007,"E4","EPT","55+","M",3.8
2007,"E4","EPT","55+","F",6.4
2007,"E4","EPT","55-64","M",2.2
2007,"E4","EPT","55-64","F",5.4
2007,"E4","UNE","15-24","M",10.5
2007,"E4","UNE","15-24","F",9.5
2007,"E4","UNE","25-34","M",6.7
2007,"E4","UNE","25-34","F",2.5
2007,"E4","NLF","15-24","M",57.1
2007,"E4","NLF","15-24","F",53.3
2007,"E4","NLF","25-34","M",8.3
2007,"E4","NLF","25-34","F",9.8
2007,"E4","NLF","55+","M",32.6
2007,"E4","NLF","55+","F",41.6
2007,"E4","NLF","55-64","M",9
2007,"E4","NLF","55-64","F",13.1
2007,"E4","URT","15-24","M",10.7
2007,"E4","URT","15-24","F",8.8
2007,"E4","URT","25-34","M",11.4
2007,"E4","URT","25-34","F",6
2007,"E4","PRT","15-24","M",63.3
2007,"E4","PRT","15-24","F",66.9
2007,"E4","PRT","25-34","M",87.6
2007,"E4","PRT","25-34","F",81
2007,"E4","PRT","55+","M",44.9
2007,"E4","PRT","55+","F",37.2
2007,"E4","PRT","55-64","M",71.6
2007,"E4","PRT","55-64","F",63.2
2007,"E4","ERT","15-24","M",56.6
2007,"E4","ERT","15-24","F",60.9
2007,"E4","ERT","25-34","M",77.7
2007,"E4","ERT","25-34","F",76.2
2007,"E4","ERT","55+","M",43.2
2007,"E4","ERT","55+","F",36.1
2007,"E4","ERT","55-64","M",69.1
2007,"E4","ERT","55-64","F",61.5
2007,"E5","LFO","15-24","M",19.8
2007,"E5","LFO","15-24","F",9
2007,"E5","LFO","25-34","M",56.7
2007,"E5","LFO","25-34","F",22.3
2007,"E5","LFO","55+","M",74.5
2007,"E5","LFO","55+","F",33.8
2007,"E5","LFO","55-64","M",59.9
2007,"E5","LFO","55-64","F",28.7
2007,"E5","EFT","15-24","M",16.5
2007,"E5","EFT","15-24","F",5.5
2007,"E5","EFT","25-34","M",51.8
2007,"E5","EFT","25-34","F",16.1
2007,"E5","EFT","55+","M",60.4
2007,"E5","EFT","55+","F",22.4
2007,"E5","EFT","55-64","M",52
2007,"E5","EFT","55-64","F",20.4
2007,"E5","EPT","15-24","M",1.6
2007,"E5","EPT","15-24","F",2.8
2007,"E5","EPT","25-34","M",1.9
2007,"E5","EPT","25-34","F",4.5
2007,"E5","EPT","55+","M",10
2007,"E5","EPT","55+","F",10.4
2007,"E5","EPT","55-64","M",4.8
2007,"E5","EPT","55-64","F",7.4
2007,"E5","UNE","15-24","M",1.7
2007,"E5","UNE","25-34","M",3
2007,"E5","UNE","25-34","F",1.7
2007,"E5","UNE","55+","M",4
2007,"E5","UNE","55-64","M",3.1
2007,"E5","NLF","25-34","M",2.1
2007,"E5","NLF","25-34","F",5.2
2007,"E5","NLF","55+","M",116.1
2007,"E5","NLF","55+","F",77.8
2007,"E5","NLF","55-64","M",28.1
2007,"E5","NLF","55-64","F",23.3
2007,"E5","URT","15-24","M",8.6
2007,"E5","URT","25-34","M",5.3
2007,"E5","URT","25-34","F",7.6
2007,"E5","URT","55+","M",5.4
2007,"E5","URT","55-64","M",5.2
2007,"E5","PRT","15-24","M",93.8
2007,"E5","PRT","15-24","F",89.1
2007,"E5","PRT","25-34","M",96.4
2007,"E5","PRT","25-34","F",81.1
2007,"E5","PRT","55+","M",39.1
2007,"E5","PRT","55+","F",30.3
2007,"E5","PRT","55-64","M",68.1
2007,"E5","PRT","55-64","F",55.1
2007,"E5","ERT","15-24","M",85.3
2007,"E5","ERT","15-24","F",82.2
2007,"E5","ERT","25-34","M",91.3
2007,"E5","ERT","25-34","F",74.9
2007,"E5","ERT","55+","M",37
2007,"E5","ERT","55+","F",29.4
2007,"E5","ERT","55-64","M",64.5
2007,"E5","ERT","55-64","F",53.4
2007,"E6","LFO","15-24","M",66.1
2007,"E6","LFO","15-24","F",76.2
2007,"E6","LFO","25-34","M",199.5
2007,"E6","LFO","25-34","F",227.8
2007,"E6","LFO","55+","M",89.8
2007,"E6","LFO","55+","F",114.9
2007,"E6","LFO","55-64","M",78.2
2007,"E6","LFO","55-64","F",103.5
2007,"E6","EFT","15-24","M",49
2007,"E6","EFT","15-24","F",47.4
2007,"E6","EFT","25-34","M",181.3
2007,"E6","EFT","25-34","F",177.7
2007,"E6","EFT","55+","M",73.3
2007,"E6","EFT","55+","F",78.6
2007,"E6","EFT","55-64","M",66.1
2007,"E6","EFT","55-64","F",74.3
2007,"E6","EPT","15-24","M",11.7
2007,"E6","EPT","15-24","F",23.7
2007,"E6","EPT","25-34","M",7.3
2007,"E6","EPT","25-34","F",38.5
2007,"E6","EPT","55+","M",12.1
2007,"E6","EPT","55+","F",31.5
2007,"E6","EPT","55-64","M",8.2
2007,"E6","EPT","55-64","F",25.2
2007,"E6","UNE","15-24","M",5.4
2007,"E6","UNE","15-24","F",5
2007,"E6","UNE","25-34","M",10.8
2007,"E6","UNE","25-34","F",11.6
2007,"E6","UNE","55+","M",4.4
2007,"E6","UNE","55+","F",4.8
2007,"E6","UNE","55-64","M",3.9
2007,"E6","UNE","55-64","F",4.1
2007,"E6","NLF","15-24","M",10.9
2007,"E6","NLF","15-24","F",11.2
2007,"E6","NLF","25-34","M",10.2
2007,"E6","NLF","25-34","F",33.8
2007,"E6","NLF","55+","M",73
2007,"E6","NLF","55+","F",171.3
2007,"E6","NLF","55-64","M",28
2007,"E6","NLF","55-64","F",59.1
2007,"E6","URT","15-24","M",8.2
2007,"E6","URT","15-24","F",6.6
2007,"E6","URT","25-34","M",5.4
2007,"E6","URT","25-34","F",5.1
2007,"E6","URT","55+","M",4.9
2007,"E6","URT","55+","F",4.2
2007,"E6","URT","55-64","M",5
2007,"E6","URT","55-64","F",4
2007,"E6","PRT","15-24","M",85.8
2007,"E6","PRT","15-24","F",87.2
2007,"E6","PRT","25-34","M",95.1
2007,"E6","PRT","25-34","F",87
2007,"E6","PRT","55+","M",55.2
2007,"E6","PRT","55+","F",40.1
2007,"E6","PRT","55-64","M",73.6
2007,"E6","PRT","55-64","F",63.6
2007,"E6","ERT","15-24","M",78.8
2007,"E6","ERT","15-24","F",81.4
2007,"E6","ERT","25-34","M",89.9
2007,"E6","ERT","25-34","F",82.7
2007,"E6","ERT","55+","M",52.5
2007,"E6","ERT","55+","F",38.5
2007,"E6","ERT","55-64","M",70
2007,"E6","ERT","55-64","F",61.2
2007,"E7","LFO","15-24","M",12.9
2007,"E7","LFO","15-24","F",15.8
2007,"E7","LFO","25-34","M",12.8
2007,"E7","LFO","25-34","F",12.6
2007,"E7","LFO","55+","M",14.3
2007,"E7","LFO","55+","F",11.3
2007,"E7","LFO","55-64","M",10.9
2007,"E7","LFO","55-64","F",9.9
2007,"E7","EFT","15-24","M",6.8
2007,"E7","EFT","15-24","F",5.7
2007,"E7","EFT","25-34","M",10.3
2007,"E7","EFT","25-34","F",9.6
2007,"E7","EFT","55+","M",11.5
2007,"E7","EFT","55+","F",7.9
2007,"E7","EFT","55-64","M",9.3
2007,"E7","EFT","55-64","F",7
2007,"E7","EPT","15-24","M",5.3
2007,"E7","EPT","15-24","F",8.3
2007,"E7","EPT","25-34","F",2.4
2007,"E7","EPT","55+","M",2.3
2007,"E7","EPT","55+","F",3.1
2007,"E7","EPT","55-64","F",2.6
2007,"E7","UNE","15-24","F",1.8
2007,"E7","UNE","25-34","M",1.5
2007,"E7","NLF","15-24","M",6.5
2007,"E7","NLF","15-24","F",10.1
2007,"E7","NLF","25-34","F",3
2007,"E7","NLF","55+","M",16
2007,"E7","NLF","55+","F",17.7
2007,"E7","NLF","55-64","M",5.6
2007,"E7","NLF","55-64","F",5.2
2007,"E7","URT","15-24","F",11.4
2007,"E7","URT","25-34","M",11.7
2007,"E7","PRT","15-24","M",66.5
2007,"E7","PRT","15-24","F",61
2007,"E7","PRT","25-34","M",92.1
2007,"E7","PRT","25-34","F",80.8
2007,"E7","PRT","55+","M",47.4
2007,"E7","PRT","55+","F",39.1
2007,"E7","PRT","55-64","M",66.1
2007,"E7","PRT","55-64","F",65.6
2007,"E7","ERT","15-24","M",62.4
2007,"E7","ERT","15-24","F",54.1
2007,"E7","ERT","25-34","M",81.3
2007,"E7","ERT","25-34","F",76.9
2007,"E7","ERT","55+","M",45.7
2007,"E7","ERT","55+","F",38.1
2007,"E7","ERT","55-64","M",64.2
2007,"E7","ERT","55-64","F",63.6
2007,"E8","LFO","15-24","M",35
2007,"E8","LFO","15-24","F",49.9
2007,"E8","LFO","25-34","M",157
2007,"E8","LFO","25-34","F",191
2007,"E8","LFO","55+","M",100.3
2007,"E8","LFO","55+","F",67.7
2007,"E8","LFO","55-64","M",86.2
2007,"E8","LFO","55-64","F",60.4
2007,"E8","EFT","15-24","M",24.8
2007,"E8","EFT","15-24","F",29.8
2007,"E8","EFT","25-34","M",141.2
2007,"E8","EFT","25-34","F",161.1
2007,"E8","EFT","55+","M",82.5
2007,"E8","EFT","55+","F",45.8
2007,"E8","EFT","55-64","M",74.3
2007,"E8","EFT","55-64","F",42.1
2007,"E8","EPT","15-24","M",7.2
2007,"E8","EPT","15-24","F",15
2007,"E8","EPT","25-34","M",8
2007,"E8","EPT","25-34","F",22.9
2007,"E8","EPT","55+","M",13.8
2007,"E8","EPT","55+","F",19.1
2007,"E8","EPT","55-64","M",8.3
2007,"E8","EPT","55-64","F",15.6
2007,"E8","UNE","15-24","M",2.9
2007,"E8","UNE","15-24","F",5.1
2007,"E8","UNE","25-34","M",7.7
2007,"E8","UNE","25-34","F",7
2007,"E8","UNE","55+","M",4
2007,"E8","UNE","55+","F",2.9
2007,"E8","UNE","55-64","M",3.6
