"Occupation","Credential","AgeGroup","Program","Count"
"6552","CDD","25-34","11.01",15
"6552","CDD","25-34","11.99",20
"6552","CDD","25-34","51.12",20
"6552","CDD","25-34","51.38",30
"6552","CDD","35-44","13.01",15
"6552","CDD","35-44","13.13",10
"6552","CDD","35-44","23.01",55
"6552","CDD","35-44","42.01",15
"6552","CDD","35-44","45.06",50
"6552","CDD","35-44","45.10",20
"6552","CDD","35-44","45.11",15
"6552","CDD","35-44","52.01",15
"6552","CDD","35-44","52.02",100
"6552","CDD","35-44","52.03",40
"6552","CDD","35-44","52.10",30
"6552","CDD","35-44","30.01",15
"6552","CDD","35-44","40.05",20
"6552","CDD","35-44","11.01",15
"6552","CDD","35-44","27.01",35
"6552","CDD","35-44","14.01",25
"6552","CDD","35-44","14.10",25
"6552","CDD","35-44","14.19",20
"6552","CDD","45-54","13.01",45
"6552","CDD","45-54","24.01",20
"6552","CDD","45-54","09.01",20
"6552","CDD","45-54","22.02",20
"6552","CDD","45-54","42.01",25
"6552","CDD","45-54","45.06",45
"6552","CDD","45-54","52.01",55
"6552","CDD","45-54","52.02",65
"6552","CDD","45-54","14.10",25
"6552","CDD","45-54","51.12",55
"6552","CDD","45-54","51.20",25
"6552","CDD","55-64","13.01",35
"6552","CDD","55-64","24.01",25
"6552","CDD","55-64","52.01",10
"6552","CDD","55-64","52.02",30
"6561","CCO","25-34","50.04",30
"6561","BDE","25-34","50.07",20
"6562","ATC","15-24","12.04",465
"6562","ATC","25-34","51.07",20
"6562","ATC","25-34","51.26",65
"6562","ATC","25-34","12.04",845
"6562","ATC","35-44","22.03",20
"6562","ATC","35-44","52.01",20
"6562","ATC","35-44","51.26",55
"6562","ATC","35-44","12.04",710
"6562","ATC","45-54","19.07",20
"6562","ATC","45-54","52.03",15
"6562","ATC","45-54","52.04",40
"6562","ATC","45-54","12.04",785
"6562","ATC","55-64","12.04",295
"6562","ATC","65+","51.39",15
"6562","ATC","65+","12.04",55
"6562","CCO","15-24","50.04",20
"6562","CCO","15-24","19.07",15
"6562","CCO","15-24","12.04",885
"6562","CCO","25-34","50.04",105
"6562","CCO","25-34","50.07",20
"6562","CCO","25-34","19.07",70
"6562","CCO","25-34","22.03",35
"6562","CCO","25-34","52.01",15
"6562","CCO","25-34","52.02",35
"6562","CCO","25-34","52.14",15
"6562","CCO","25-34","52.19",50
"6562","CCO","25-34","51.06",35
"6562","CCO","25-34","51.26",20
"6562","CCO","25-34","51.38",30
"6562","CCO","25-34","12.04",1295
"6562","CCO","35-44","50.04",120
"6562","CCO","35-44","19.07",50
"6562","CCO","35-44","22.03",95
"6562","CCO","35-44","52.01",20
"6562","CCO","35-44","52.04",45
"6562","CCO","35-44","52.09",25
"6562","CCO","35-44","52.14",10
"6562","CCO","35-44","52.19",25
"6562","CCO","35-44","51.06",15
"6562","CCO","35-44","51.08",25
"6562","CCO","35-44","51.26",20
"6562","CCO","35-44","51.38",45
"6562","CCO","35-44","12.04",765
"6562","CCO","45-54","50.04",30
"6562","CCO","45-54","52.01",60
"6562","CCO","45-54","52.02",20
"6562","CCO","45-54","52.04",60
"6562","CCO","45-54","52.19",40
"6562","CCO","45-54","51.06",30
"6562","CCO","45-54","51.38",10
"6562","CCO","45-54","12.04",500
"6562","CCO","55-64","52.19",20
"6562","CCO","55-64","51.38",25
"6562","CCO","55-64","12.04",215
"6562","CCO","65+","12.04",20
"6562","CDB","15-24","24.01",30
"6562","CDB","25-34","24.01",45
"6562","CDB","25-34","52.03",40
"6562","CDB","35-44","24.01",60
"6562","CDB","35-44","52.03",25
"6562","CDB","45-54","24.01",30
"6562","BDE","25-34","50.04",10
"6562","BDE","25-34","24.01",15
"6562","BDE","25-34","42.01",20
"6562","BDE","25-34","45.11",30
"6562","BDE","25-34","52.01",25
"6562","BDE","35-44","24.01",15
"6562","BDE","35-44","52.02",15
"6562","BDE","45-54","24.01",35
"6562","BDE","45-54","45.06",20
"6562","CDD","45-54","51.12",35
"6563","ATC","15-24","01.05",75
"6563","ATC","25-34","01.05",125
"6563","ATC","25-34","12.04",30
"6563","ATC","35-44","01.05",75
"6563","ATC","35-44","12.04",55
"6563","ATC","45-54","01.05",70
"6563","ATC","45-54","12.04",45
"6563","ATC","55-64","01.05",20
"6563","CCO","15-24","01.05",25
"6563","CCO","15-24","51.08",90
"6563","CCO","15-24","12.04",25
"6563","CCO","25-34","19.07",20
"6563","CCO","25-34","52.02",15
"6563","CCO","25-34","01.05",30
"6563","CCO","25-34","51.08",150
"6563","CCO","25-34","12.04",95
"6563","CCO","25-34","43.01",15
"6563","CCO","35-44","01.05",55
"6563","CCO","35-44","51.08",35
"6563","CCO","45-54","19.07",25
"6563","CCO","45-54","01.05",35
"6563","CCO","45-54","51.08",20
"6563","CCO","45-54","51.38",15
"6563","CDB","15-24","01.09",20
"6563","BDE","15-24","42.01",15
"6563","BDE","15-24","30.01",15
"6563","BDE","25-34","50.07",15
"6611","ATC","15-24","50.04",15
"6611","ATC","15-24","16.99",20
"6611","ATC","15-24","24.01",25
"6611","ATC","15-24","19.07",40
"6611","ATC","15-24","22.03",30
"6611","ATC","15-24","52.03",20
"6611","ATC","15-24","52.19",25
"6611","ATC","15-24","15.08",20
"6611","ATC","15-24","46.02",25
"6611","ATC","15-24","46.03",10
"6611","ATC","15-24","47.02",60
"6611","ATC","15-24","51.08",30
"6611","ATC","15-24","51.26",140
"6611","ATC","15-24","12.04",215
"6611","ATC","15-24","12.05",25
"6611","ATC","25-34","50.04",25
"6611","ATC","25-34","19.07",15
"6611","ATC","25-34","52.03",50
"6611","ATC","25-34","52.04",30
"6611","ATC","25-34","47.00",30
"6611","ATC","25-34","51.26",90
"6611","ATC","25-34","51.39",30
"6611","ATC","25-34","12.04",95
"6611","ATC","25-34","12.05",50
"6611","ATC","35-44","50.04",15
"6611","ATC","35-44","19.07",25
"6611","ATC","35-44","52.01",55
"6611","ATC","35-44","52.03",20
"6611","ATC","35-44","52.04",15
"6611","ATC","35-44","52.15",30
"6611","ATC","35-44","51.07",25
"6611","ATC","35-44","51.26",100
"6611","ATC","35-44","12.04",215
"6611","ATC","35-44","12.05",45
"6611","ATC","45-54","50.07",25
"6611","ATC","45-54","19.07",15
"6611","ATC","45-54","52.04",20
"6611","ATC","45-54","52.08",30
"6611","ATC","45-54","11.06",10
"6611","ATC","45-54","46.00",25
"6611","ATC","45-54","46.03",25
"6611","ATC","45-54","47.01",30
"6611","ATC","45-54","51.06",35
"6611","ATC","45-54","51.26",155
"6611","ATC","45-54","51.39",25
"6611","ATC","45-54","12.04",315
"6611","ATC","45-54","12.05",20
"6611","ATC","45-54","49.02",10
"6611","ATC","55-64","24.01",15
"6611","ATC","55-64","52.01",55
"6611","ATC","55-64","52.03",85
"6611","ATC","55-64","52.04",20
"6611","ATC","55-64","47.01",10
"6611","ATC","55-64","51.06",15
"6611","ATC","55-64","51.26",135
"6611","ATC","55-64","51.39",25
"6611","ATC","55-64","12.04",245
"6611","ATC","55-64","12.05",25
"6611","ATC","65+","52.03",50
"6611","ATC","65+","52.04",30
"6611","ATC","65+","51.26",15
"6611","ATC","65+","51.39",10
"6611","ATC","65+","12.04",20
"6611","CCO","15-24","13.01",20
"6611","CCO","15-24","13.15",50
"6611","CCO","15-24","10.02",25
"6611","CCO","15-24","10.03",80
"6611","CCO","15-24","50.01",45
"6611","CCO","15-24","50.04",300
"6611","CCO","15-24","50.05",35
"6611","CCO","15-24","50.06",50
"6611","CCO","15-24","50.07",120
"6611","CCO","15-24","50.09",35
"6611","CCO","15-24","24.01",310
"6611","CCO","15-24","38.02",15
"6611","CCO","15-24","09.01",25
"6611","CCO","15-24","09.04",75
"6611","CCO","15-24","09.07",25
"6611","CCO","15-24","09.09",60
"6611","CCO","15-24","19.06",70
"6611","CCO","15-24","19.07",515
"6611","CCO","15-24","19.09",20
"6611","CCO","15-24","22.03",130
"6611","CCO","15-24","30.17",30
"6611","CCO","15-24","42.01",15
"6611","CCO","15-24","45.06",10
"6611","CCO","15-24","44.00",250
"6611","CCO","15-24","44.07",195
"6611","CCO","15-24","52.01",215
"6611","CCO","15-24","52.02",230
"6611","CCO","15-24","52.03",255
"6611","CCO","15-24","52.04",125
"6611","CCO","15-24","52.08",80
"6611","CCO","15-24","52.09",200
"6611","CCO","15-24","52.10",70
"6611","CCO","15-24","52.11",75
"6611","CCO","15-24","52.12",10
"6611","CCO","15-24","52.14",135
"6611","CCO","15-24","52.17",25
"6611","CCO","15-24","52.19",175
"6611","CCO","15-24","26.05",30
"6611","CCO","15-24","26.12",15
"6611","CCO","15-24","41.00",20
"6611","CCO","15-24","11.01",55
"6611","CCO","15-24","11.02",20
"6611","CCO","15-24","15.00",10
"6611","CCO","15-24","15.03",35
"6611","CCO","15-24","15.05",20
"6611","CCO","15-24","15.08",15
"6611","CCO","15-24","15.09",25
"6611","CCO","15-24","47.06",20
"6611","CCO","15-24","48.05",20
"6611","CCO","15-24","48.07",30
"6611","CCO","15-24","03.05",45
"6611","CCO","15-24","31.01",15
"6611","CCO","15-24","31.05",60
"6611","CCO","15-24","51.00",70
"6611","CCO","15-24","51.06",275
"6611","CCO","15-24","51.07",210
"6611","CCO","15-24","51.08",165
"6611","CCO","15-24","51.10",30
"6611","CCO","15-24","51.11",195
"6611","CCO","15-24","51.23",45
"6611","CCO","15-24","51.26",310
"6611","CCO","15-24","51.35",40
"6611","CCO","15-24","51.38",90
"6611","CCO","15-24","51.39",55
"6611","CCO","15-24","12.04",120
"6611","CCO","15-24","12.05",60
"6611","CCO","15-24","43.01",270
"6611","CCO","15-24","43.02",40
"6611","CCO","15-24","49.01",30
"6611","CCO","25-34","13.01",35
"6611","CCO","25-34","10.02",35
"6611","CCO","25-34","50.01",30
"6611","CCO","25-34","50.04",95
"6611","CCO","25-34","50.06",50
"6611","CCO","25-34","50.07",40
"6611","CCO","25-34","24.01",70
"6611","CCO","25-34","09.04",20
"6611","CCO","25-34","09.09",30
"6611","CCO","25-34","19.07",175
"6611","CCO","25-34","22.03",105
"6611","CCO","25-34","30.16",20
"6611","CCO","25-34","44.00",55
"6611","CCO","25-34","44.07",140
"6611","CCO","25-34","52.01",55
"6611","CCO","25-34","52.02",210
"6611","CCO","25-34","52.03",180
"6611","CCO","25-34","52.04",145
"6611","CCO","25-34","52.08",25
"6611","CCO","25-34","52.09",110
"6611","CCO","25-34","52.10",20
"6611","CCO","25-34","52.14",30
"6611","CCO","25-34","52.19",65
"6611","CCO","25-34","30.01",35
"6611","CCO","25-34","11.01",30
"6611","CCO","25-34","11.02",35
"6611","CCO","25-34","11.07",10
"6611","CCO","25-34","11.08",15
"6611","CCO","25-34","11.10",25
"6611","CCO","25-34","15.04",35
"6611","CCO","25-34","51.06",85
"6611","CCO","25-34","51.07",180
"6611","CCO","25-34","51.08",80
"6611","CCO","25-34","51.10",30
"6611","CCO","25-34","51.11",55
"6611","CCO","25-34","51.26",175
"6611","CCO","25-34","51.38",80
"6611","CCO","25-34","51.39",20
"6611","CCO","25-34","12.04",160
"6611","CCO","25-34","12.05",40
"6611","CCO","25-34","43.01",155
"6611","CCO","35-44","13.01",20
"6611","CCO","35-44","50.04",80
"6611","CCO","35-44","24.01",100
"6611","CCO","35-44","19.07",165
"6611","CCO","35-44","22.03",90
"6611","CCO","35-44","44.00",25
"6611","CCO","35-44","44.07",40
"6611","CCO","35-44","52.01",125
"6611","CCO","35-44","52.02",140
"6611","CCO","35-44","52.03",380
"6611","CCO","35-44","52.04",375
"6611","CCO","35-44","52.08",20
"6611","CCO","35-44","52.09",50
"6611","CCO","35-44","52.10",70
"6611","CCO","35-44","52.14",30
"6611","CCO","35-44","52.19",85
"6611","CCO","35-44","11.01",25
"6611","CCO","35-44","11.02",20
"6611","CCO","35-44","11.06",20
"6611","CCO","35-44","48.05",15
"6611","CCO","35-44","51.06",115
"6611","CCO","35-44","51.07",105
"6611","CCO","35-44","51.08",50
"6611","CCO","35-44","51.26",105
"6611","CCO","35-44","51.38",25
"6611","CCO","35-44","51.39",30
"6611","CCO","35-44","12.04",145
"6611","CCO","35-44","12.05",25
"6611","CCO","35-44","43.01",60
"6611","CCO","45-54","13.01",40
"6611","CCO","45-54","50.04",60
"6611","CCO","45-54","24.01",25
"6611","CCO","45-54","09.04",15
"6611","CCO","45-54","19.07",135
"6611","CCO","45-54","22.03",95
"6611","CCO","45-54","44.00",45
"6611","CCO","45-54","44.07",55
"6611","CCO","45-54","52.01",145
"6611","CCO","45-54","52.02",215
"6611","CCO","45-54","52.03",375
"6611","CCO","45-54","52.04",355
"6611","CCO","45-54","52.08",20
"6611","CCO","45-54","52.09",15
"6611","CCO","45-54","52.10",25
"6611","CCO","45-54","52.15",25
"6611","CCO","45-54","52.17",15
"6611","CCO","45-54","52.18",35
"6611","CCO","45-54","52.19",80
"6611","CCO","45-54","11.01",90
"6611","CCO","45-54","11.06",15
"6611","CCO","45-54","25.03",15
"6611","CCO","45-54","15.05",20
"6611","CCO","45-54","15.13",10
"6611","CCO","45-54","47.06",75
"6611","CCO","45-54","01.06",20
"6611","CCO","45-54","51.06",105
"6611","CCO","45-54","51.07",120
"6611","CCO","45-54","51.08",25
"6611","CCO","45-54","51.10",25
"6611","CCO","45-54","51.26",195
"6611","CCO","45-54","51.38",25
"6611","CCO","45-54","51.39",35
"6611","CCO","45-54","12.04",80
"6611","CCO","45-54","12.05",45
"6611","CCO","45-54","43.01",15
"6611","CCO","55-64","13.01",55
"6611","CCO","55-64","50.02",15
"6611","CCO","55-64","50.04",30
"6611","CCO","55-64","50.07",15
"6611","CCO","55-64","23.01",25
"6611","CCO","55-64","19.07",60
"6611","CCO","55-64","22.03",35
"6611","CCO","55-64","45.06",25
"6611","CCO","55-64","44.00",15
"6611","CCO","55-64","52.01",110
"6611","CCO","55-64","52.02",90
"6611","CCO","55-64","52.03",85
"6611","CCO","55-64","52.04",135
"6611","CCO","55-64","52.08",45
"6611","CCO","55-64","52.10",40
"6611","CCO","55-64","52.15",35
"6611","CCO","55-64","52.18",25
"6611","CCO","55-64","52.19",35
"6611","CCO","55-64","41.00",20
"6611","CCO","55-64","11.01",20
"6611","CCO","55-64","11.06",25
"6611","CCO","55-64","51.06",50
"6611","CCO","55-64","51.07",45
"6611","CCO","55-64","51.08",20
"6611","CCO","55-64","51.26",90
"6611","CCO","55-64","51.38",110
"6611","CCO","55-64","51.39",25
"6611","CCO","55-64","12.04",35
"6611","CCO","55-64","43.01",20
"6611","CCO","65+","13.01",40
"6611","CCO","65+","52.01",50
"6611","CCO","65+","52.04",100
"6611","CCO","65+","51.07",10
"6611","CCO","65+","51.38",45
"6611","CDB","15-24","13.01",30
"6611","CDB","15-24","13.12",45
"6611","CDB","15-24","50.04",20
"6611","CDB","15-24","50.07",15
"6611","CDB","15-24","24.01",120
"6611","CDB","15-24","54.01",40
"6611","CDB","15-24","09.01",15
"6611","CDB","15-24","22.00",40
"6611","CDB","15-24","22.01",25
"6611","CDB","15-24","45.10",30
"6611","CDB","15-24","45.11",70
"6611","CDB","15-24","44.07",35
"6611","CDB","15-24","52.01",65
"6611","CDB","15-24","52.02",70
"6611","CDB","15-24","52.03",100
"6611","CDB","15-24","26.01",45
"6611","CDB","15-24","30.01",60
"6611","CDB","15-24","11.01",30
"6611","CDB","15-24","27.01",20
"6611","CDB","15-24","31.05",60
"6611","CDB","15-24","51.00",45
"6611","CDB","15-24","51.11",20
"6611","CDB","15-24","51.38",95
"6611","CDB","25-34","50.04",70
"6611","CDB","25-34","24.01",70
"6611","CDB","25-34","42.01",25
"6611","CDB","25-34","52.01",20
"6611","CDB","25-34","52.02",60
"6611","CDB","25-34","52.03",40
"6611","CDB","25-34","52.04",25
"6611","CDB","25-34","11.01",15
"6611","CDB","25-34","11.07",30
"6611","CDB","25-34","14.09",20
"6611","CDB","35-44","13.01",20
"6611","CDB","35-44","13.12",15
"6611","CDB","35-44","24.01",60
"6611","CDB","35-44","54.01",15
"6611","CDB","35-44","42.01",15
"6611","CDB","35-44","52.01",80
"6611","CDB","35-44","52.03",85
"6611","CDB","35-44","52.04",15
"6611","CDB","35-44","11.01",20
"6611","CDB","35-44","51.00",15
"6611","CDB","35-44","51.38",15
"6611","CDB","45-54","13.12",20
"6611","CDB","45-54","23.14",10
"6611","CDB","45-54","24.01",75
"6611","CDB","45-54","45.06",30
"6611","CDB","45-54","52.01",60
"6611","CDB","45-54","52.02",40
"6611","CDB","45-54","52.03",45
"6611","CDB","45-54","52.04",20
"6611","CDB","45-54","40.05",25
"6611","CDB","45-54","51.38",15
"6611","CDB","55-64","13.01",15
"6611","CDB","55-64","24.01",45
"6611","CDB","55-64","52.02",15
"6611","CDB","55-64","51.38",25
"6611","CDB","65+","13.01",25
"6611","BDE","15-24","13.01",150
"6611","BDE","15-24","13.12",25
"6611","BDE","15-24","13.13",45
"6611","BDE","15-24","50.04",40
"6611","BDE","15-24","50.05",20
"6611","BDE","15-24","50.06",10
"6611","BDE","15-24","50.07",45
"6611","BDE","15-24","50.09",45
"6611","BDE","15-24","16.01",35
"6611","BDE","15-24","23.01",115
"6611","BDE","15-24","24.01",190
"6611","BDE","15-24","38.01",15
"6611","BDE","15-24","54.01",150
"6611","BDE","15-24","55.01",40
"6611","BDE","15-24","09.01",70
"6611","BDE","15-24","09.04",20
