"AcademicYear","Division","University","Range","StudentYear","Count","Percentage"
2007,"S","LAU","101-250",2,4,.015
2007,"S","MCM","101-250",1,64,.188
2007,"S","MCM","101-250",2,83,.179
2007,"S","MCM","101-250",3,36,.072
2007,"S","MCM","101-250",4,6,.016
2007,"S","NIP","101-250",1,18,.101
2007,"S","NIP","101-250",2,5,.025
2007,"S","OCA","101-250",1,3,.023
2007,"S","OCA","101-250",2,1,.006
2007,"S","OTT","101-250",1,157,.296
2007,"S","OTT","101-250",2,78,.138
2007,"S","OTT","101-250",3,38,.044
2007,"S","OTT","101-250",4,3,.006
2007,"S","UOI","101-250",1,35,.547
2007,"S","UOI","101-250",2,23,.284
2007,"S","UOI","101-250",3,5,.042
2007,"S","UOI","101-250",4,2,.017
2007,"S","QUE","101-250",1,31,.066
2007,"S","QUE","101-250",2,55,.158
2007,"S","QUE","101-250",3,20,.046
2007,"S","QUE","101-250",4,4,.006
2007,"S","RYE","101-250",1,81,.142
2007,"S","RYE","101-250",2,27,.052
2007,"S","RYE","101-250",3,25,.051
2007,"S","RYE","101-250",4,9,.019
2007,"S","TAC","101-250",1,131,.22
2007,"S","TAC","101-250",2,196,.219
2007,"S","TAC","101-250",3,59,.053
2007,"S","TAC","101-250",4,3,.005
2007,"S","TSG","101-250",1,81,.2
2007,"S","TSG","101-250",2,119,.235
2007,"S","TSG","101-250",3,44,.064
2007,"S","TSG","101-250",4,3,.006
2007,"S","TMI","101-250",1,25,.248
2007,"S","TMI","101-250",2,40,.206
2007,"S","TMI","101-250",3,8,.035
2007,"S","TSC","101-250",1,25,.278
2007,"S","TSC","101-250",2,37,.191
2007,"S","TSC","101-250",3,7,.035
2007,"S","TRE","101-250",1,21,.21
2007,"S","TRE","101-250",2,9,.044
2007,"S","TRE","101-250",3,2,.007
2007,"S","WAT","101-250",1,119,.22
2007,"S","WAT","101-250",2,91,.18
2007,"S","WAT","101-250",3,19,.047
2007,"S","WAT","101-250",4,7,.019
2007,"S","WMC","101-250",1,86,.265
2007,"S","WMC","101-250",2,105,.098
2007,"S","WMC","101-250",3,36,.05
2007,"S","WMC","101-250",4,6,.011
2007,"S","WHC","101-250",1,6,.128
2007,"S","WHC","101-250",2,1,.008
2007,"S","WKC","101-250",1,3,.03
2007,"S","WKC","101-250",2,2,.01
2007,"S","WLA","101-250",1,56,.284
2007,"S","WLA","101-250",2,55,.148
2007,"S","WIN","101-250",1,50,.262
2007,"S","WIN","101-250",2,45,.168
2007,"S","WIN","101-250",3,10,.041
2007,"S","WIN","101-250",4,2,.013
2007,"S","YOR","101-250",1,140,.208
2007,"S","YOR","101-250",2,111,.139
2007,"S","YOR","101-250",3,32,.027
2007,"S","YOR","101-250",4,3,.004
2006,"S","BRO","101-250",1,45,.164
2006,"S","BRO","101-250",2,83,.176
2006,"S","BRO","101-250",3,35,.061
2006,"S","BRO","101-250",4,3,.007
2006,"S","CAR","101-250",1,60,.186
2006,"S","CAR","101-250",2,62,.174
2006,"S","CAR","101-250",3,15,.041
2006,"S","CAR","101-250",4,4,.013
2006,"S","GUE","101-250",1,108,.2
2006,"S","GUE","101-250",2,153,.21
2006,"S","GUE","101-250",3,118,.1
2006,"S","GUE","101-250",4,34,.02
2006,"S","LAK","101-250",1,14,.089
2006,"S","LAK","101-250",2,10,.048
2006,"S","LAK","101-250",3,8,.032
2006,"S","LAK","101-250",4,8,.018
2006,"S","LAU","101-250",1,11,.06
2006,"S","LAU","101-250",2,9,.035
2006,"S","LAU","101-250",3,1,.005
2006,"S","MCM","101-250",1,65,.208
2006,"S","MCM","101-250",2,82,.209
2006,"S","MCM","101-250",3,47,.109
2006,"S","MCM","101-250",4,9,.024
2006,"S","NIP","101-250",1,15,.098
2006,"S","NIP","101-250",2,6,.027
2006,"S","OCA","101-250",1,3,.017
2006,"S","OCA","101-250",2,3,.016
2006,"S","OTT","101-250",1,142,.266
2006,"S","OTT","101-250",2,75,.132
2006,"S","OTT","101-250",3,28,.034
2006,"S","OTT","101-250",4,10,.022
2006,"S","UOI","101-250",1,36,.571
2006,"S","UOI","101-250",2,23,.277
2006,"S","UOI","101-250",3,6,.074
2006,"S","QUE","101-250",1,27,.055
2006,"S","QUE","101-250",2,47,.143
2006,"S","QUE","101-250",3,16,.035
2006,"S","QUE","101-250",4,7,.009
2006,"S","RYE","101-250",1,69,.118
2006,"S","RYE","101-250",2,23,.043
2006,"S","RYE","101-250",3,33,.065
2006,"S","RYE","101-250",4,13,.031
2006,"S","TAC","101-250",1,118,.203
2006,"S","TAC","101-250",2,190,.211
2006,"S","TAC","101-250",3,64,.058
2006,"S","TAC","101-250",4,5,.008
2006,"S","TSG","101-250",1,73,.184
2006,"S","TSG","101-250",2,118,.219
2006,"S","TSG","101-250",3,44,.063
2006,"S","TSG","101-250",4,5,.01
2006,"S","TMI","101-250",1,19,.188
2006,"S","TMI","101-250",2,40,.221
2006,"S","TMI","101-250",3,10,.044
2006,"S","TSC","101-250",1,26,.309
2006,"S","TSC","101-250",2,32,.177
2006,"S","TSC","101-250",3,10,.054
2006,"S","TRE","101-250",1,24,.273
2006,"S","TRE","101-250",2,15,.084
2006,"S","TRE","101-250",3,4,.014
2006,"S","WAT","101-250",1,122,.238
2006,"S","WAT","101-250",2,87,.17
2006,"S","WAT","101-250",3,15,.038
2006,"S","WAT","101-250",4,12,.033
2006,"S","WMC","101-250",1,83,.252
2006,"S","WMC","101-250",2,116,.103
2006,"S","WMC","101-250",3,28,.038
2006,"S","WMC","101-250",4,13,.022
2006,"S","WHC","101-250",1,2,.033
2006,"S","WKC","101-250",1,4,.04
2006,"S","WLA","101-250",1,57,.292
2006,"S","WLA","101-250",2,49,.131
2006,"S","WLA","101-250",4,1,.005
2006,"S","WIN","101-250",1,52,.265
2006,"S","WIN","101-250",2,54,.193
2006,"S","WIN","101-250",3,13,.045
2006,"S","WIN","101-250",4,3,.019
2006,"S","YOR","101-250",1,128,.191
2006,"S","YOR","101-250",2,108,.138
2006,"S","YOR","101-250",3,41,.037
2006,"S","YOR","101-250",4,3,.004
2005,"S","BRO","101-250",1,33,.174
2005,"S","BRO","101-250",2,55,.208
2005,"S","BRO","101-250",3,20,.069
2005,"S","BRO","101-250",4,1,.006
2005,"S","CAR","101-250",1,57,.184
2005,"S","CAR","101-250",2,67,.207
2005,"S","CAR","101-250",3,18,.052
2005,"S","CAR","101-250",4,6,.02
2005,"S","GUE","101-250",1,20,.04
2005,"S","GUE","101-250",2,14,.02
2005,"S","GUE","101-250",3,10,.02
2005,"S","LAK","101-250",1,10,.066
2005,"S","LAK","101-250",2,10,.05
2005,"S","LAK","101-250",3,5,.021
2005,"S","LAK","101-250",4,9,.022
2005,"S","LAU","101-250",1,15,.08
2005,"S","LAU","101-250",2,7,.03
2005,"S","LAU","101-250",3,1,.005
2005,"S","MCM","101-250",1,64,.218
2005,"S","MCM","101-250",2,80,.235
2005,"S","MCM","101-250",3,47,.127
2005,"S","MCM","101-250",4,12,.04
2005,"S","OCA","101-250",1,4,.031
2005,"S","OCA","101-250",2,4,.02
2005,"S","OCA","101-250",3,1,.005
2005,"S","OCA","101-250",4,1,.013
2005,"S","OTT","101-250",1,130,.25
2005,"S","OTT","101-250",2,72,.126
2005,"S","OTT","101-250",3,33,.042
2005,"S","OTT","101-250",4,6,.015
2005,"S","UOI","101-250",1,28,.34
2005,"S","UOI","101-250",2,13,.2
2005,"S","UOI","101-250",3,8,.16
2005,"S","QUE","101-250",1,33,.074
2005,"S","QUE","101-250",2,51,.142
2005,"S","QUE","101-250",3,19,.042
2005,"S","QUE","101-250",4,7,.01
2005,"S","RYE","101-250",1,65,.123
2005,"S","RYE","101-250",2,22,.047
2005,"S","RYE","101-250",3,29,.063
2005,"S","RYE","101-250",4,3,.008
2005,"S","TAC","101-250",1,125,.215
2005,"S","TAC","101-250",2,189,.213
2005,"S","TAC","101-250",3,74,.071
2005,"S","TAC","101-250",4,5,.008
2005,"S","TSG","101-250",1,79,.198
2005,"S","TSG","101-250",2,58,.086
2005,"S","TSG","101-250",3,5,.011
2005,"S","TMI","101-250",1,25,.255
2005,"S","TMI","101-250",2,31,.175
2005,"S","TMI","101-250",3,9,.042
2005,"S","TSC","101-250",1,21,.25
2005,"S","TSC","101-250",2,30,.146
2005,"S","TSC","101-250",3,7,.043
2005,"S","TRE","101-250",1,26,.306
2005,"S","TRE","101-250",2,11,.061
2005,"S","TRE","101-250",3,7,.029
2005,"S","WMC","101-250",1,82,.246
2005,"S","WMC","101-250",2,139,.128
2005,"S","WMC","101-250",3,39,.053
2005,"S","WMC","101-250",4,19,.031
2005,"S","WHC","101-250",1,2,.03
2005,"S","WLA","101-250",1,52,.277
2005,"S","WLA","101-250",2,45,.12
2005,"S","WLA","101-250",3,3,.009
2005,"S","WIN","101-250",1,43,.224
2005,"S","WIN","101-250",2,60,.206
2005,"S","WIN","101-250",3,11,.039
2005,"S","WIN","101-250",4,3,.019
2005,"S","YOR","101-250",1,123,.179
2005,"S","YOR","101-250",2,113,.141
2005,"S","YOR","101-250",3,46,.042
2005,"S","YOR","101-250",4,1,.001
2004,"S","NIP","101-250",1,11,.107
2004,"S","NIP","101-250",2,8,.062
2015,"S","BRO","30-60",1,27,.148
2015,"S","BRO","30-60",2,79,.296
2015,"S","BRO","30-60",3,127,.423
2015,"S","BRO","30-60",4,70,.288
2015,"S","CAR","30-60",1,48,.128
2015,"S","CAR","30-60",2,92,.237
2015,"S","CAR","30-60",3,151,.37
2015,"S","CAR","30-60",4,95,.248
2015,"S","LAK","30-60",1,70,.37
2015,"S","LAK","30-60",2,84,.344
2015,"S","LAK","30-60",3,47,.178
2015,"S","LAK","30-60",4,76,.174
2015,"S","LAU","30-60",1,36,.218
2015,"S","LAU","30-60",2,51,.202
2015,"S","LAU","30-60",3,46,.211
2015,"S","LAU","30-60",4,47,.186
2015,"S","MCM","30-60",1,68,.287
2015,"S","MCM","30-60",2,95,.269
2015,"S","MCM","30-60",3,157,.334
2015,"S","MCM","30-60",4,111,.28
2015,"S","NIP","30-60",1,47,.398
2015,"S","NIP","30-60",2,58,.492
2015,"S","NIP","30-60",3,44,.389
2015,"S","NIP","30-60",4,62,.397
2015,"S","OCA","30-60",1,3,.018
2015,"S","OCA","30-60",2,14,.073
2015,"S","OCA","30-60",3,20,.103
2015,"S","OCA","30-60",4,4,.05
2015,"S","OTT","30-60",1,64,.127
2015,"S","OTT","30-60",2,144,.238
2015,"S","OTT","30-60",3,257,.305
2015,"S","OTT","30-60",4,93,.173
2015,"S","OSP","30-60",1,5,.385
2015,"S","OSP","30-60",2,7,.135
2015,"S","UOI","30-60",1,27,.229
2015,"S","UOI","30-60",2,45,.366
2015,"S","UOI","30-60",3,69,.445
2015,"S","UOI","30-60",4,47,.376
2015,"S","QUE","30-60",1,47,.139
2015,"S","QUE","30-60",2,47,.119
2015,"S","QUE","30-60",3,182,.404
2015,"S","QUE","30-60",4,69,.074
2015,"S","RYE","30-60",1,339,.397
2015,"S","RYE","30-60",2,133,.253
2015,"S","RYE","30-60",3,188,.335
2015,"S","RYE","30-60",4,225,.351
2015,"S","TAC","30-60",1,60,.093
2015,"S","TAC","30-60",2,238,.238
2015,"S","TAC","30-60",3,538,.416
2015,"S","TAC","30-60",4,177,.199
2015,"S","TSG","30-60",1,32,.077
2015,"S","TSG","30-60",2,122,.209
2015,"S","TSG","30-60",3,284,.377
2015,"S","TSG","30-60",4,117,.184
2015,"S","TMI","30-60",1,16,.16
2015,"S","TMI","30-60",2,56,.278
2015,"S","TMI","30-60",3,150,.513
2015,"S","TMI","30-60",4,39,.271
2015,"S","TSC","30-60",1,12,.099
2015,"S","TSC","30-60",2,59,.279
2015,"S","TSC","30-60",3,104,.416
2015,"S","TSC","30-60",4,21,.191
2015,"S","TRE","30-60",1,18,.191
2015,"S","TRE","30-60",2,71,.452
2015,"S","TRE","30-60",3,87,.431
2015,"S","TRE","30-60",4,16,.124
2015,"S","WAT","30-60",1,123,.195
2015,"S","WAT","30-60",2,166,.271
2015,"S","WAT","30-60",3,148,.318
2015,"S","WAT","30-60",4,88,.216
2015,"S","WMC","30-60",1,36,.095
2015,"S","WMC","30-60",2,246,.231
2015,"S","WMC","30-60",3,243,.302
2015,"S","WMC","30-60",4,109,.182
2015,"S","WBC","30-60",1,30,.405
2015,"S","WBC","30-60",2,46,.414
2015,"S","WBC","30-60",3,36,.4
2015,"S","WBC","30-60",4,12,.279
2015,"S","WHC","30-60",1,28,.359
2015,"S","WHC","30-60",2,48,.429
2015,"S","WHC","30-60",3,17,.202
2015,"S","WHC","30-60",4,1,.04
2015,"S","WKC","30-60",1,30,.21
2015,"S","WKC","30-60",2,143,.54
2015,"S","WKC","30-60",3,25,.14
2015,"S","WKC","30-60",4,6,.07
2015,"S","WLA","30-60",1,49,.246
2015,"S","WLA","30-60",2,124,.401
2015,"S","WLA","30-60",3,194,.602
2015,"S","WLA","30-60",4,76,.345
2015,"S","WIN","30-60",1,28,.182
2015,"S","WIN","30-60",2,74,.311
2015,"S","WIN","30-60",3,83,.335
2015,"S","WIN","30-60",4,48,.336
2015,"S","YOR","30-60",1,174,.233
2015,"S","YOR","30-60",2,184,.289
2015,"S","YOR","30-60",3,301,.32
2015,"S","YOR","30-60",4,166,.2
2014,"S","BRO","30-60",1,69,.254
2014,"S","BRO","30-60",2,160,.334
2014,"S","BRO","30-60",3,257,.456
2014,"S","BRO","30-60",4,112,.319
2014,"S","CAR","30-60",1,51,.137
2014,"S","CAR","30-60",2,112,.279
2014,"S","CAR","30-60",3,150,.369
2014,"S","CAR","30-60",4,86,.219
2014,"S","GUE","30-60",1,23,.137
2014,"S","GUE","30-60",2,47,.198
2014,"S","GUE","30-60",3,103,.24
2014,"S","GUE","30-60",4,86,.141
2014,"S","LAK","30-60",1,73,.386
2014,"S","LAK","30-60",2,82,.325
2014,"S","LAK","30-60",3,62,.238
2014,"S","LAK","30-60",4,163,.316
2014,"S","LAU","30-60",1,41,.234
2014,"S","LAU","30-60",2,56,.232
2014,"S","LAU","30-60",3,42,.19
2014,"S","LAU","30-60",4,87,.264
2014,"S","MCM","30-60",1,31,.125
2014,"S","MCM","30-60",2,80,.222
2014,"S","MCM","30-60",3,52,.117
2014,"S","MCM","30-60",4,22,.061
2014,"S","NIP","30-60",1,48,.358
2014,"S","NIP","30-60",2,45,.324
2014,"S","NIP","30-60",3,32,.278
2014,"S","NIP","30-60",4,127,.557
2014,"S","OCA","30-60",1,2,.012
2014,"S","OCA","30-60",2,10,.048
2014,"S","OCA","30-60",3,19,.091
2014,"S","OCA","30-60",4,7,.069
2014,"S","OTT","30-60",1,109,.202
2014,"S","OTT","30-60",2,161,.26
2014,"S","OTT","30-60",3,312,.361
2014,"S","OTT","30-60",4,106,.207
2014,"S","OSP","30-60",1,4,.308
2014,"S","OSP","30-60",2,4,.077
2014,"S","UOI","30-60",1,23,.228
2014,"S","UOI","30-60",2,46,.383
2014,"S","UOI","30-60",3,98,.557
2014,"S","UOI","30-60",4,80,.482
2014,"S","QUE","30-60",1,49,.132
2014,"S","QUE","30-60",2,44,.103
2014,"S","QUE","30-60",3,204,.434
2014,"S","QUE","30-60",4,70,.092
2014,"S","RYE","30-60",1,339,.397
2014,"S","RYE","30-60",2,133,.253
2014,"S","RYE","30-60",3,188,.335
2014,"S","RYE","30-60",4,225,.351
2014,"S","TAC","30-60",1,53,.084
2014,"S","TAC","30-60",2,249,.257
2014,"S","TAC","30-60",3,509,.403
2014,"S","TAC","30-60",4,180,.209
2014,"S","TSG","30-60",1,28,.066
2014,"S","TSG","30-60",2,131,.235
2014,"S","TSG","30-60",3,284,.382
2014,"S","TSG","30-60",4,128,.207
2014,"S","TMI","30-60",1,12,.124
2014,"S","TMI","30-60",2,54,.265
2014,"S","TMI","30-60",3,118,.44
2014,"S","TMI","30-60",4,32,.246
2014,"S","TSC","30-60",1,13,.118
2014,"S","TSC","30-60",2,65,.304
2014,"S","TSC","30-60",3,107,.423
2014,"S","TSC","30-60",4,20,.179
2014,"S","TRE","30-60",1,23,.242
2014,"S","TRE","30-60",2,66,.398
2014,"S","TRE","30-60",3,83,.386
2014,"S","TRE","30-60",4,16,.134
2014,"S","WAT","30-60",1,98,.164
2014,"S","WAT","30-60",2,171,.288
2014,"S","WAT","30-60",3,135,.287
2014,"S","WAT","30-60",4,89,.221
2014,"S","WMC","30-60",1,38,.101
2014,"S","WMC","30-60",2,262,.238
2014,"S","WMC","30-60",3,221,.267
2014,"S","WMC","30-60",4,121,.218
2014,"S","WBC","30-60",1,21,.292
2014,"S","WBC","30-60",2,54,.514
2014,"S","WBC","30-60",3,27,.365
2014,"S","WBC","30-60",4,7,.212
2014,"S","WHC","30-60",1,28,.359
2014,"S","WHC","30-60",2,48,.428
2014,"S","WHC","30-60",3,17,.202
2014,"S","WHC","30-60",4,1,.04
2014,"S","WKC","30-60",1,44,.37
2014,"S","WKC","30-60",2,107,.27
2014,"S","WKC","30-60",3,20,.08
2014,"S","WLA","30-60",1,48,.23
2014,"S","WLA","30-60",2,133,.384
2014,"S","WLA","30-60",3,169,.535
2014,"S","WLA","30-60",4,51,.232
2014,"S","WIN","30-60",1,27,.169
2014,"S","WIN","30-60",2,79,.324
2014,"S","WIN","30-60",3,90,.37
2014,"S","WIN","30-60",4,51,.347
2014,"S","YOR","30-60",1,130,.191
2014,"S","YOR","30-60",2,180,.273
2014,"S","YOR","30-60",3,276,.305
2014,"S","YOR","30-60",4,153,.183
2013,"S","BRO","30-60",1,74,.243
2013,"S","BRO","30-60",2,213,.391
2013,"S","BRO","30-60",3,292,.472
2013,"S","BRO","30-60",4,132,.288
2013,"S","CAR","30-60",1,61,.159
2013,"S","CAR","30-60",2,124,.316
2013,"S","CAR","30-60",3,146,.354
2013,"S","CAR","30-60",4,72,.186
2013,"S","GUE","30-60",1,24,.153
2013,"S","GUE","30-60",2,44,.18
2013,"S","GUE","30-60",3,118,.273
2013,"S","GUE","30-60",4,87,.126
2013,"S","LAK","30-60",1,72,.381
2013,"S","LAK","30-60",2,78,.326
2013,"S","LAK","30-60",3,56,.223
2013,"S","LAK","30-60",4,163,.311
2013,"S","LAU","30-60",1,43,.251
2013,"S","LAU","30-60",2,62,.261
2013,"S","LAU","30-60",3,48,.227
2013,"S","LAU","30-60",4,56,.169
2013,"S","MCM","30-60",1,70,.293
2013,"S","MCM","30-60",2,107,.288
2013,"S","MCM","30-60",3,154,.349
2013,"S","MCM","30-60",4,84,.25
2013,"S","NIP","30-60",1,62,.163
2013,"S","NIP","30-60",2,106,.344
2013,"S","NIP","30-60",3,68,.275
2013,"S","NIP","30-60",4,43,.244
2013,"S","OCA","30-60",1,1,.003
2013,"S","OCA","30-60",2,24,.048
2013,"S","OCA","30-60",3,65,.141
2013,"S","OCA","30-60",4,12,.055
2013,"S","OTT","30-60",1,115,.206
2013,"S","OTT","30-60",2,163,.255
2013,"S","OTT","30-60",3,297,.336
2013,"S","OTT","30-60",4,113,.21
2013,"S","OSP","30-60",1,189,.624
2013,"S","OSP","30-60",2,103,.151
2013,"S","UOI","30-60",1,39,.317
2013,"S","UOI","30-60",2,37,.291
2013,"S","UOI","30-60",3,83,.419
2013,"S","UOI","30-60",4,82,.474
2013,"S","QUE","30-60",1,32,.103
2013,"S","QUE","30-60",2,49,.145
2013,"S","QUE","30-60",3,185,.408
2013,"S","QUE","30-60",4,50,.07
2013,"S","RYE","30-60",1,194,.31
2013,"S","RYE","30-60",2,142,.243
2013,"S","RYE","30-60",3,142,.268
2013,"S","RYE","30-60",4,143,.267
2013,"S","TAC","30-60",1,61,.101
2013,"S","TAC","30-60",2,248,.262
2013,"S","TAC","30-60",3,521,.423
2013,"S","TAC","30-60",4,167,.207
2013,"S","TSG","30-60",1,37,.091
2013,"S","TSG","30-60",2,138,.254
2013,"S","TSG","30-60",3,286,.396
2013,"S","TSG","30-60",4,117,.195
2013,"S","TMI","30-60",1,12,.131
2013,"S","TMI","30-60",2,53,.269
2013,"S","TMI","30-60",3,128,.473
2013,"S","TMI","30-60",4,34,.288
2013,"S","TSC","30-60",1,13,.114
2013,"S","TSC","30-60",2,58,.276
2013,"S","TSC","30-60",3,108,.449
2013,"S","TSC","30-60",4,17,.184
2013,"S","TRE","30-60",1,18,.21
2013,"S","TRE","30-60",2,51,.29
2013,"S","TRE","30-60",3,87,.41
2013,"S","TRE","30-60",4,12,.09
2013,"S","WAT","30-60",1,127,.217
2013,"S","WAT","30-60",2,163,.273
2013,"S","WAT","30-60",3,155,.338
2013,"S","WAT","30-60",4,86,.207
2013,"S","WMC","30-60",1,39,.108
2013,"S","WMC","30-60",2,266,.241
2013,"S","WMC","30-60",3,258,.319
2013,"S","WMC","30-60",4,124,.213
2013,"S","WBC","30-60",1,22,.355
2013,"S","WBC","30-60",2,47,.456
2013,"S","WBC","30-60",3,24,.353
2013,"S","WBC","30-60",4,3,.075
2013,"S","WHC","30-60",1,28,.431
2013,"S","WHC","30-60",2,48,.428
2013,"S","WHC","30-60",3,17,.202
2013,"S","WHC","30-60",4,1,.04
2013,"S","WKC","30-60",1,35,.26
2013,"S","WKC","30-60",2,101,.41
2013,"S","WKC","30-60",3,47,.5
2013,"S","WLA","30-60",1,41,.195
2013,"S","WLA","30-60",2,140,.392
2013,"S","WLA","30-60",3,198,.553
2013,"S","WLA","30-60",4,54,.26
2013,"S","WIN","30-60",1,33,.198
2013,"S","WIN","30-60",2,82,.34
2013,"S","WIN","30-60",3,99,.387
2013,"S","WIN","30-60",4,47,.32
2013,"S","YOR","30-60",1,132,.19
2013,"S","YOR","30-60",2,180,.265
2013,"S","YOR","30-60",3,281,.304
2013,"S","YOR","30-60",4,158,.186
2012,"S","BRO","30-60",1,78,.227
2012,"S","BRO","30-60",2,176,.338
2012,"S","BRO","30-60",3,265,.464
2012,"S","BRO","30-60",4,119,.238
2012,"S","CAR","30-60",1,57,.15
2012,"S","CAR","30-60",2,124,.319
2012,"S","CAR","30-60",3,157,.386
2012,"S","CAR","30-60",4,65,.17
2012,"S","GUE","30-60",1,55,.138
2012,"S","GUE","30-60",2,100,.165
2012,"S","GUE","30-60",3,251,.226
2012,"S","GUE","30-60",4,212,.08
2012,"S","LAK","30-60",1,76,.418
2012,"S","LAK","30-60",2,76,.319
2012,"S","LAK","30-60",3,68,.255
2012,"S","LAK","30-60",4,213,.383
2012,"S","LAU","30-60",1,49,.31
2012,"S","LAU","30-60",2,51,.212
2012,"S","LAU","30-60",3,41,.19
2012,"S","LAU","30-60",4,87,.269
2012,"S","MCM","30-60",1,68,.288
2012,"S","MCM","30-60",2,104,.28
2012,"S","MCM","30-60",3,143,.339
2012,"S","MCM","30-60",4,87,.257
2012,"S","NIP","30-60",1,49,.155
2012,"S","NIP","30-60",2,78,.242
2012,"S","NIP","30-60",3,74,.272
2012,"S","NIP","30-60",4,23,.147
2012,"S","OCA","30-60",1,22,.062
2012,"S","OCA","30-60",2,20,.05
2012,"S","OCA","30-60",3,48,.105
2012,"S","OCA","30-60",4,10,.053
2012,"S","OTT","30-60",1,116,.215
2012,"S","OTT","30-60",2,152,.244
2012,"S","OTT","30-60",3,316,.364
2012,"S","OTT","30-60",4,97,.179
2012,"S","OSP","30-60",1,4,.364
2012,"S","OSP","30-60",2,5,.094
2012,"S","UOI","30-60",1,44,.333
2012,"S","UOI","30-60",2,36,.293
2012,"S","UOI","30-60",3,66,.373
2012,"S","UOI","30-60",4,66,.307
2012,"S","QUE","30-60",1,48,.157
2012,"S","QUE","30-60",2,42,.143
2012,"S","QUE","30-60",3,169,.38
2012,"S","QUE","30-60",4,49,.068
2012,"S","RYE","30-60",1,214,.351
2012,"S","RYE","30-60",2,152,.258
2012,"S","RYE","30-60",3,162,.292
2012,"S","RYE","30-60",4,113,.222
2012,"S","TAC","30-60",1,58,.099
2012,"S","TAC","30-60",2,255,.274
2012,"S","TAC","30-60",3,500,.413
2012,"S","TAC","30-60",4,163,.211
2012,"S","TSG","30-60",1,36,.092
2012,"S","TSG","30-60",2,145,.272
2012,"S","TSG","30-60",3,279,.392
2012,"S","TSG","30-60",4,120,.209
2012,"S","TMI","30-60",1,9,.096
2012,"S","TMI","30-60",2,54,.272
2012,"S","TMI","30-60",3,132,.49
2012,"S","TMI","30-60",4,30,.248
2012,"S","TSC","30-60",1,13,.129
2012,"S","TSC","30-60",2,57,.283
2012,"S","TSC","30-60",3,90,.389
2012,"S","TSC","30-60",4,13,.168
2012,"S","TRE","30-60",1,24,.26
2012,"S","TRE","30-60",2,63,.36
2012,"S","TRE","30-60",3,76,.37
2012,"S","TRE","30-60",4,17,.12
2012,"S","WAT","30-60",1,181,.302
2012,"S","WAT","30-60",2,111,.191
2012,"S","WAT","30-60",3,45,.103
2012,"S","WAT","30-60",4,13,.032
2012,"S","WMC","30-60",1,36,.102
2012,"S","WMC","30-60",2,258,.235
2012,"S","WMC","30-60",3,234,.29
2012,"S","WMC","30-60",4,101,.174
2012,"S","WBC","30-60",1,25,.41
2012,"S","WBC","30-60",2,46,.479
2012,"S","WBC","30-60",3,24,.369
2012,"S","WBC","30-60",4,3,.091
2012,"S","WHC","30-60",1,28,.359
2012,"S","WHC","30-60",2,48,.429
2012,"S","WHC","30-60",3,17,.202
2012,"S","WHC","30-60",4,1,.04
2012,"S","WKC","30-60",1,39,.28
2012,"S","WKC","30-60",2,45,.27
2012,"S","WKC","30-60",3,36,.25
2012,"S","WKC","30-60",4,21,.27
2012,"S","WLA","30-60",1,33,.168
2012,"S","WLA","30-60",2,133,.381
2012,"S","WLA","30-60",3,175,.565
2012,"S","WLA","30-60",4,51,.244
2012,"S","WIN","30-60",1,30,.186
2012,"S","WIN","30-60",2,80,.325
2012,"S","WIN","30-60",3,99,.393
2012,"S","WIN","30-60",4,49,.302
2012,"S","YOR","30-60",1,124,.183
2012,"S","YOR","30-60",2,184,.26
2012,"S","YOR","30-60",3,300,.284
2012,"S","YOR","30-60",4,167,.197
2011,"S","BRO","30-60",1,66,.204
2011,"S","BRO","30-60",2,196,.314
2011,"S","BRO","30-60",3,271,.4
2011,"S","BRO","30-60",4,118,.181
2011,"S","CAR","30-60",1,64,.175
2011,"S","CAR","30-60",2,120,.315
2011,"S","CAR","30-60",3,137,.35
2011,"S","CAR","30-60",4,64,.179
2011,"S","GUE","30-60",1,70,.178
2011,"S","GUE","30-60",2,97,.156
2011,"S","GUE","30-60",3,248,.219
2011,"S","GUE","30-60",4,183,.075
2011,"S","LAK","30-60",1,70,.368
2011,"S","LAK","30-60",2,74,.292
2011,"S","LAK","30-60",3,73,.268
2011,"S","LAK","30-60",4,255,.459
2011,"S","LAU","30-60",1,26,.168
2011,"S","LAU","30-60",2,46,.199
2011,"S","LAU","30-60",3,37,.17
2011,"S","LAU","30-60",4,82,.257
2011,"S","MCM","30-60",1,59,.239
2011,"S","MCM","30-60",2,87,.251
2011,"S","MCM","30-60",3,123,.289
2011,"S","MCM","30-60",4,91,.273
2011,"S","NIP","30-60",1,47,.145
2011,"S","NIP","30-60",2,90,.29
2011,"S","NIP","30-60",3,72,.274
2011,"S","NIP","30-60",4,25,.172
2011,"S","OCA","30-60",1,23,.067
2011,"S","OCA","30-60",2,15,.036
2011,"S","OCA","30-60",3,39,.098
2011,"S","OCA","30-60",4,11,.074
